# Chunk-averaged data for fix profile and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 5000
  32 47.0003 126.951 0.930459
  33 48.1539 125.864 0.954497
  34 49.3076 125.078 0.954389
  35 50.4612 122.972 0.998001
  36 51.6149 125.907 0.971833
  37 52.7686 122.229 1.00283
  38 53.9222 126.204 0.989315
  39 55.0759 122.58 0.996505
  40 56.2295 121.128 1.04584
2445000 40 5000
  1 11.2368 124.072 1.01989
  2 12.3905 123.024 0.996989
  3 13.5442 125.053 0.987299
  4 14.6978 124.213 0.974454
  5 15.8515 123.756 0.989707
  6 17.0051 125.693 0.991196
  7 18.1588 124.341 1.03972
  8 19.3125 121.885 1.03163
  9 20.4661 124.321 1.00983
  10 21.6198 124.133 0.982863
  11 22.7734 124.016 0.985851
  12 23.9271 125.757 0.976629
  13 25.0807 127.394 0.952207
  14 26.2344 126.701 0.944244
  15 27.3881 123.672 0.950786
  16 28.5417 125.482 0.960502
  17 29.6954 127.287 0.956187
  18 30.849 124.936 0.957757
  19 32.0027 127.324 0.938925
  20 33.1564 122.507 0.971647
  21 34.31 124.064 0.971418
  22 35.4637 125.826 0.952389
  23 36.6173 124.538 0.939358
  24 37.771 128.174 0.929487
  25 38.9247 125.207 0.972532
  26 40.0783 124.703 0.955694
  27 41.232 127.282 0.969091
  28 42.3856 123.4 0.976894
  29 43.5393 125.822 0.973021
  30 44.693 127.527 0.963904
  31 45.8466 124.477 0.994309
  32 47.0003 125.397 0.974142
  33 48.1539 128.754 0.96403
  34 49.3076 126.247 0.955399
  35 50.4612 125.491 0.951959
  36 51.6149 126.004 0.995494
  37 52.7686 123.852 0.991505
  38 53.9222 120.89 1.05081
  39 55.0759 121.741 1.01682
  40 56.2295 125.038 0.98267
2450000 40 5000
  1 11.2368 124.942 0.998268
  2 12.3905 122.869 1.00852
  3 13.5442 124.78 1.00227
  4 14.6978 122.139 1.01518
  5 15.8515 122.799 1.00652
  6 17.0051 124.257 1.01624
  7 18.1588 120.954 1.03966
  8 19.3125 124.821 1.01498
  9 20.4661 121.242 1.00058
  10 21.6198 122.679 0.959207
  11 22.7734 126.401 0.954146
  12 23.9271 125.315 0.967094
  13 25.0807 124.445 0.987003
  14 26.2344 127.864 0.950663
  15 27.3881 123.368 0.984667
  16 28.5417 126.053 0.963171
  17 29.6954 129.692 0.928919
  18 30.849 129.734 0.922923
  19 32.0027 125.846 0.939656
  20 33.1564 124.769 0.965074
  21 34.31 127.575 0.958934
  22 35.4637 123.657 0.963821
  23 36.6173 127.09 0.94415
  24 37.771 127.838 0.946173
  25 38.9247 126.454 0.917723
  26 40.0783 126.562 0.932565
  27 41.232 127.689 0.951318
  28 42.3856 123.526 0.968816
  29 43.5393 125.691 0.942858
  30 44.693 126.054 0.935914
  31 45.8466 125.501 0.963671
  32 47.0003 126.465 0.949816
  33 48.1539 124.947 0.93958
  34 49.3076 126.196 0.925442
  35 50.4612 126.677 0.951236
  36 51.6149 121.501 1.0327
  37 52.7686 122.735 1.02611
  38 53.9222 121.707 1.01474
  39 55.0759 124.354 1.00449
  40 56.2295 122.81 1.00507
2455000 40 5000
  1 11.2368 123.833 1.02794
  2 12.3905 124.248 0.99353
  3 13.5442 120.63 0.99225
  4 14.6978 124.364 1.01178
  5 15.8515 125.208 1.00494
  6 17.0051 120.936 1.0171
  7 18.1588 124.176 1.02123
  8 19.3125 122.251 1.02068
  9 20.4661 121.662 1.03585
  10 21.6198 125.747 0.982853
  11 22.7734 125.934 0.957934
  12 23.9271 127.116 0.969631
  13 25.0807 125.6 0.967351
  14 26.2344 125.619 0.979588
  15 27.3881 126.657 0.969095
  16 28.5417 125.163 0.945109
  17 29.6954 127.079 0.982944
  18 30.849 126.168 0.970291
  19 32.0027 126.389 0.94213
  20 33.1564 126.42 0.962763
  21 34.31 125.372 0.955578
  22 35.4637 127.46 0.952929
  23 36.6173 124.935 0.943217
  24 37.771 125.644 0.945332
  25 38.9247 127.274 0.933301
  26 40.0783 127.502 0.943371
  27 41.232 125.594 0.940515
  28 42.3856 126.594 0.942538
  29 43.5393 123.128 0.965185
  30 44.693 127.507 0.946881
  31 45.8466 127.745 0.973332
  32 47.0003 124.641 0.977952
  33 48.1539 124.434 0.980928
  34 49.3076 123.9 0.975082
  35 50.4612 124.12 0.990313
  36 51.6149 124.821 0.972922
  37 52.7686 125.278 0.992135
  38 53.9222 124.116 1.02065
  39 55.0759 122.681 1.00341
  40 56.2295 122.057 1.00351
2460000 40 5000
  1 11.2368 122.79 1.00911
  2 12.3905 123.302 1.02365
  3 13.5442 122.685 1.04318
  4 14.6978 122.194 0.989941
  5 15.8515 125.038 0.997767
  6 17.0051 127.937 1.02087
  7 18.1588 122.409 1.03405
  8 19.3125 124.724 1.01053
  9 20.4661 124.102 1.01537
  10 21.6198 125.125 1.0042
  11 22.7734 125.232 1.01514
  12 23.9271 124.708 1.00273
  13 25.0807 122.851 1.01894
  14 26.2344 124.242 0.971697
  15 27.3881 125.777 0.99656
  16 28.5417 126.539 0.992906
  17 29.6954 124.802 0.983625
  18 30.849 125.362 0.967623
  19 32.0027 126.72 0.950234
  20 33.1564 127.264 0.935107
  21 34.31 125.208 0.956738
  22 35.4637 126.221 0.972834
  23 36.6173 124.531 0.959371
  24 37.771 125.743 0.966847
  25 38.9247 126.106 0.95355
  26 40.0783 128.73 0.93592
  27 41.232 125.784 0.944196
  28 42.3856 125.972 0.975638
  29 43.5393 125.145 0.963626
  30 44.693 128.715 0.949781
  31 45.8466 127.084 0.958435
  32 47.0003 124.416 0.968886
  33 48.1539 125.162 0.992573
  34 49.3076 125.79 0.967415
  35 50.4612 121.938 0.98468
  36 51.6149 124.957 0.994302
  37 52.7686 122.636 1.00636
  38 53.9222 124.029 1.00396
  39 55.0759 124.44 0.996847
  40 56.2295 123.59 0.999653
2465000 40 5000
  1 11.2368 124.267 1.00294
  2 12.3905 123.819 1.02932
  3 13.5442 122.095 1.02213
  4 14.6978 123.088 1.01015
  5 15.8515 125.939 1.01113
  6 17.0051 124.126 0.987618
  7 18.1588 123.096 0.990672
  8 19.3125 125.049 0.978511
  9 20.4661 121.933 1.01863
  10 21.6198 123.532 1.02868
  11 22.7734 123.068 0.99988
  12 23.9271 127.035 0.969374
  13 25.0807 124.645 0.956454
  14 26.2344 124.312 0.978241
  15 27.3881 125.712 0.995141
  16 28.5417 124.917 0.97875
  17 29.6954 125.306 0.9591
  18 30.849 126.75 0.980432
  19 32.0027 126.089 0.9475
  20 33.1564 123.995 0.939944
  21 34.31 126.461 0.96271
  22 35.4637 126.652 0.981735
  23 36.6173 125.163 0.965413
  24 37.771 125.375 0.944064
  25 38.9247 125.938 0.971122
  26 40.0783 127.338 0.959804
  27 41.232 128.106 0.973551
  28 42.3856 125.69 0.977253
  29 43.5393 128.618 0.943484
  30 44.693 124.823 0.959207
  31 45.8466 127.833 0.955846
  32 47.0003 126.543 0.987074
  33 48.1539 125.077 1.00724
  34 49.3076 125.868 0.988978
  35 50.4612 126.21 0.982779
  36 51.6149 123.377 0.98496
  37 52.7686 122.02 1.00581
  38 53.9222 122.941 1.05535
  39 55.0759 124.518 1.01631
  40 56.2295 122.677 0.975955
2470000 40 5000
  1 11.2368 126.06 1.01519
  2 12.3905 122.995 1.00133
  3 13.5442 119.891 0.999627
  4 14.6978 123.898 1.05291
  5 15.8515 124.602 1.03734
  6 17.0051 122.85 1.04592
  7 18.1588 123.961 0.988944
  8 19.3125 127.109 0.95701
  9 20.4661 128.793 0.996173
  10 21.6198 123.061 1.00285
  11 22.7734 123.016 0.993317
  12 23.9271 127.465 0.971774
  13 25.0807 126.314 0.9739
  14 26.2344 126.629 0.986346
  15 27.3881 123.771 0.998745
  16 28.5417 123.123 0.983003
  17 29.6954 127.758 0.945417
  18 30.849 128.827 0.931361
  19 32.0027 124.9 0.930793
  20 33.1564 125.786 0.964186
  21 34.31 127.474 0.979993
  22 35.4637 126.167 0.944071
  23 36.6173 124.463 0.928505
  24 37.771 126.724 0.933953
  25 38.9247 127.949 0.949528
  26 40.0783 126.664 0.965459
  27 41.232 124.784 0.955239
  28 42.3856 123.79 0.956063
  29 43.5393 125.748 0.932962
  30 44.693 125.352 0.965143
  31 45.8466 125.499 0.978464
  32 47.0003 124.049 0.959152
  33 48.1539 125.244 0.965876
  34 49.3076 125.277 0.976438
  35 50.4612 126.675 0.967036
  36 51.6149 123.389 0.989523
  37 52.7686 122.117 1.03802
  38 53.9222 122.726 1.01974
  39 55.0759 122.815 0.989978
  40 56.2295 122.282 1.03156
2475000 40 5000
  1 11.2368 124.113 1.00641
  2 12.3905 124.423 1.01229
  3 13.5442 122.571 0.993175
  4 14.6978 126.392 0.989275
  5 15.8515 123.761 1.00989
  6 17.0051 125.021 0.993961
  7 18.1588 123.713 0.984657
  8 19.3125 124.15 0.962154
  9 20.4661 125.123 0.948623
  10 21.6198 125.526 0.95895
  11 22.7734 125.783 0.976372
  12 23.9271 123.152 0.956511
  13 25.0807 123.38 0.986583
  14 26.2344 126.193 0.998333
  15 27.3881 125.419 1.0059
  16 28.5417 125.435 0.95934
  17 29.6954 127.018 0.946774
  18 30.849 126.812 0.945447
  19 32.0027 124.662 0.951348
  20 33.1564 128.419 0.95411
  21 34.31 124.761 0.957089
  22 35.4637 124.034 0.960948
  23 36.6173 125.173 0.958812
  24 37.771 126.575 0.956761
  25 38.9247 127.498 0.971203
  26 40.0783 126.279 0.986453
  27 41.232 125.102 0.964637
  28 42.3856 125.184 0.97819
  29 43.5393 122.843 0.970311
  30 44.693 126.787 0.958874
  31 45.8466 125.963 0.965774
  32 47.0003 126.824 0.986598
  33 48.1539 122.561 1.031
  34 49.3076 124.466 0.984083
  35 50.4612 125.477 0.969108
  36 51.6149 125.971 0.994207
  37 52.7686 125.159 0.991874
  38 53.9222 122.41 1.03079
  39 55.0759 121.898 1.0309
  40 56.2295 123.969 0.979997
2480000 40 5000
  1 11.2368 122.547 0.997436
  2 12.3905 128.268 0.97898
  3 13.5442 123.475 1.0121
  4 14.6978 126.873 0.990506
  5 15.8515 123 1.01479
  6 17.0051 124.149 1.03565
  7 18.1588 123.292 0.992608
  8 19.3125 124.123 0.971909
  9 20.4661 126.354 0.973678
  10 21.6198 125.232 0.977747
  11 22.7734 127.882 0.946874
  12 23.9271 125.326 0.958539
  13 25.0807 125.274 0.96014
  14 26.2344 126.472 0.950884
  15 27.3881 127.057 0.978526
  16 28.5417 124.179 1.00673
  17 29.6954 125.387 0.98703
  18 30.849 123.857 0.990403
  19 32.0027 124.836 0.954508
  20 33.1564 126.123 0.969076
  21 34.31 127.469 0.948898
  22 35.4637 124.371 0.952011
  23 36.6173 126.54 0.943124
  24 37.771 126.118 0.972617
  25 38.9247 123.539 0.959365
  26 40.0783 126.594 0.935939
  27 41.232 124.203 0.965854
  28 42.3856 125.905 0.953416
  29 43.5393 125.281 0.958055
  30 44.693 125.052 0.984763
  31 45.8466 124.07 0.960486
  32 47.0003 125.761 1.01016
  33 48.1539 123.158 0.992775
  34 49.3076 123.546 1.00676
  35 50.4612 124.757 0.994569
  36 51.6149 124.396 0.995323
  37 52.7686 125.447 0.968587
  38 53.9222 122.745 1.0037
  39 55.0759 126.509 1.02343
  40 56.2295 120.833 1.0327
2485000 40 5000
  1 11.2368 125.948 0.991461
  2 12.3905 122.409 1.00147
  3 13.5442 125.89 1.00233
  4 14.6978 124.522 0.989301
  5 15.8515 123.991 1.00093
  6 17.0051 125.507 0.960515
  7 18.1588 123.973 1.00687
  8 19.3125 125.677 0.993143
  9 20.4661 124.558 0.984067
  10 21.6198 122.043 1.00987
  11 22.7734 126.233 0.973576
  12 23.9271 126.719 0.940743
  13 25.0807 126.628 0.933667
  14 26.2344 124.552 0.947108
  15 27.3881 123.805 0.965023
  16 28.5417 124.71 0.97383
  17 29.6954 124.671 0.970556
  18 30.849 126.991 0.968774
  19 32.0027 125.194 0.958788
  20 33.1564 125.544 0.955365
  21 34.31 127.428 0.960432
  22 35.4637 126.325 0.958792
  23 36.6173 128.014 0.93388
  24 37.771 130.822 0.915437
  25 38.9247 123.786 0.960296
  26 40.0783 125.097 0.933853
  27 41.232 127.014 0.955573
  28 42.3856 126.818 0.953092
  29 43.5393 124.417 0.977403
  30 44.693 122.7 0.982439
  31 45.8466 123.181 1.01294
  32 47.0003 123.994 1.00821
  33 48.1539 126.284 0.969092
  34 49.3076 123.533 0.977368
  35 50.4612 123.162 0.988026
  36 51.6149 126.225 0.987823
  37 52.7686 122.993 1.02175
  38 53.9222 124.469 1.03071
  39 55.0759 121.805 1.01157
  40 56.2295 122.365 1.02138
2490000 40 5000
  1 11.2368 123.089 1.01714
  2 12.3905 124.829 0.960492
  3 13.5442 125.548 0.967504
  4 14.6978 125.554 0.962146
  5 15.8515 123.062 0.97307
  6 17.0051 126.437 0.980318
  7 18.1588 124.986 0.992365
  8 19.3125 122.202 0.992469
  9 20.4661 125.911 1.00998
  10 21.6198 123.557 1.01344
  11 22.7734 128.033 0.994056
  12 23.9271 126.353 0.970117
  13 25.0807 124.708 0.964108
  14 26.2344 125.943 0.946095
  15 27.3881 127.34 0.960376
  16 28.5417 126.779 0.943395
  17 29.6954 126.639 0.955856
  18 30.849 125.02 0.973615
  19 32.0027 126.102 0.980572
  20 33.1564 123.858 0.975781
  21 34.31 127.931 0.963285
  22 35.4637 127.257 0.9044
  23 36.6173 125.036 0.935013
  24 37.771 125.242 0.944475
  25 38.9247 124.7 0.970944
  26 40.0783 122.764 0.941278
  27 41.232 128.834 0.93775
  28 42.3856 126.003 0.951762
  29 43.5393 125.419 0.975934
  30 44.693 124.584 0.968481
  31 45.8466 127.15 0.971836
  32 47.0003 123.9 0.966812
  33 48.1539 122.191 1.01757
  34 49.3076 127.573 0.987513
  35 50.4612 122.908 1.0311
  36 51.6149 120.491 1.00502
  37 52.7686 123.74 1.02689
  38 53.9222 124.838 0.992654
  39 55.0759 122.37 1.0166
  40 56.2295 121.121 1.03188
2495000 40 5000
  1 11.2368 121.867 1.01038
  2 12.3905 126.328 0.960584
  3 13.5442 126.834 0.956047
  4 14.6978 126.12 0.960636
  5 15.8515 122.883 0.955215
  6 17.0051 124.953 0.967452
  7 18.1588 129.241 0.933999
  8 19.3125 124.308 0.947431
  9 20.4661 121.385 1.01663
  10 21.6198 125.214 1.01101
  11 22.7734 123.785 0.977492
  12 23.9271 124.085 0.9799
  13 25.0807 124.487 0.967984
  14 26.2344 123.978 0.985422
  15 27.3881 127.674 0.945962
  16 28.5417 128.055 0.933523
  17 29.6954 125.459 0.957144
  18 30.849 124.346 0.971889
  19 32.0027 125.892 0.978833
  20 33.1564 124.522 0.971193
  21 34.31 127.989 0.928889
  22 35.4637 128.574 0.94349
  23 36.6173 124.861 0.97903
  24 37.771 123.671 0.981678
  25 38.9247 126.34 0.957293
  26 40.0783 126.009 0.975227
  27 41.232 125.483 0.951344
  28 42.3856 125.671 0.958265
  29 43.5393 127.909 0.940323
  30 44.693 124.699 0.975862
  31 45.8466 126.465 0.998866
  32 47.0003 122.412 1.00913
  33 48.1539 123.258 0.962943
  34 49.3076 126.341 0.985641
  35 50.4612 122.492 0.985572
  36 51.6149 122.692 1.00749
  37 52.7686 123.831 0.997283
  38 53.9222 123.539 0.991428
  39 55.0759 123.645 1.02607
  40 56.2295 122.703 1.02497
2500000 40 5000
  1 11.2368 124.326 0.995761
  2 12.3905 124.813 0.981549
  3 13.5442 125.212 1.00129
  4 14.6978 122.872 0.993504
  5 15.8515 124.561 0.993185
  6 17.0051 123.044 0.99831
  7 18.1588 125.905 0.956871
  8 19.3125 122.327 0.958289
  9 20.4661 125.385 0.954299
  10 21.6198 126.955 0.976371
  11 22.7734 126.498 0.953057
  12 23.9271 122.535 0.970231
  13 25.0807 122.81 0.988675
  14 26.2344 124.038 0.978221
  15 27.3881 124.665 0.964806
  16 28.5417 125.084 1.00358
  17 29.6954 127.038 0.983556
  18 30.849 128.46 0.932083
  19 32.0027 125.952 0.943149
  20 33.1564 126.753 0.951745
  21 34.31 125.154 0.974712
  22 35.4637 125.215 0.947081
  23 36.6173 125.757 0.950915
  24 37.771 125.212 0.975084
  25 38.9247 125.914 0.968689
  26 40.0783 125.396 0.960842
  27 41.232 127.672 0.963189
  28 42.3856 128.548 0.945537
  29 43.5393 124.648 0.988236
  30 44.693 122.822 0.969388
  31 45.8466 123.937 0.984126
  32 47.0003 126.963 0.957908
  33 48.1539 126.565 0.97312
  34 49.3076 125.366 0.981108
  35 50.4612 120.935 1.04647
  36 51.6149 124.536 1.00275
  37 52.7686 124.446 1.03465
  38 53.9222 125.171 1.00343
  39 55.0759 123.434 1.02638
  40 56.2295 123.072 1.01466
2505000 40 5000
  1 11.2368 121.754 1.00632
  2 12.3905 121.059 1.00269
  3 13.5442 124.405 0.999937
  4 14.6978 123.11 0.969943
  5 15.8515 125.687 0.986379
  6 17.0051 122.269 1.01163
  7 18.1588 126.676 1.00369
  8 19.3125 125.384 1.00162
  9 20.4661 126.905 0.977437
  10 21.6198 124.217 0.978747
  11 22.7734 126.746 0.98725
  12 23.9271 123.812 0.993566
  13 25.0807 126.742 0.977277
  14 26.2344 127.537 0.989758
  15 27.3881 125.096 0.982479
  16 28.5417 125.263 0.971353
  17 29.6954 127.503 0.948643
  18 30.849 126.32 0.973407
  19 32.0027 124.616 0.957769
  20 33.1564 125.844 0.967986
  21 34.31 128.764 0.948293
  22 35.4637 126.145 0.954668
  23 36.6173 124.35 0.960005
  24 37.771 126.388 0.943443
  25 38.9247 124.913 0.965724
  26 40.0783 128.709 0.953641
  27 41.232 127.323 0.937235
  28 42.3856 124.251 0.950324
  29 43.5393 127.067 0.956632
  30 44.693 124.766 0.964337
  31 45.8466 124.411 0.987452
  32 47.0003 125.507 0.999098
  33 48.1539 123.611 0.972717
  34 49.3076 123.665 0.997571
  35 50.4612 123.071 1.0409
  36 51.6149 124.212 1.02875
  37 52.7686 122.484 1.00307
  38 53.9222 123.068 1.00316
  39 55.0759 122.516 0.993263
  40 56.2295 123.836 1.01498
2510000 40 5000
  1 11.2368 123.989 0.99639
  2 12.3905 122.89 1.02527
  3 13.5442 123.992 1.0174
  4 14.6978 123.601 1.03165
  5 15.8515 125.675 1.0263
  6 17.0051 124.987 0.981398
  7 18.1588 124.885 0.998136
  8 19.3125 123.248 0.995269
  9 20.4661 125.199 0.989519
  10 21.6198 126.251 0.957552
  11 22.7734 125.665 0.98189
  12 23.9271 125.826 0.965245
  13 25.0807 124.881 0.966409
  14 26.2344 125.985 0.94875
  15 27.3881 126.132 0.960967
  16 28.5417 126.692 0.955497
  17 29.6954 126.609 0.969116
  18 30.849 124.878 0.948016
  19 32.0027 126.502 0.948651
  20 33.1564 126.742 0.977953
  21 34.31 125.078 0.93812
  22 35.4637 125.126 0.955778
  23 36.6173 125.559 0.943144
  24 37.771 125.744 0.976014
  25 38.9247 129.254 0.975161
  26 40.0783 124.102 0.973985
  27 41.232 121.595 0.950573
  28 42.3856 128.446 0.952185
  29 43.5393 127.677 0.944804
  30 44.693 126.843 0.972175
  31 45.8466 123.642 0.975359
  32 47.0003 125.097 0.979898
  33 48.1539 124.527 0.999831
  34 49.3076 123.621 1.03624
  35 50.4612 121.772 1.03202
  36 51.6149 124.948 1.03791
  37 52.7686 122.731 1.00588
  38 53.9222 120.97 1.00359
  39 55.0759 122.576 1.01294
  40 56.2295 126.063 0.996691
2515000 40 5000
  1 11.2368 120.978 1.00644
  2 12.3905 123.498 1.00537
  3 13.5442 124.171 1.00257
  4 14.6978 122.502 1.01096
  5 15.8515 121.561 1.0221
  6 17.0051 124.841 0.988552
  7 18.1588 125.381 0.96063
  8 19.3125 127.172 0.979971
  9 20.4661 123.548 0.961182
  10 21.6198 123.531 0.993788
  11 22.7734 124.91 0.978908
  12 23.9271 125.539 0.969
  13 25.0807 125.437 0.94684
  14 26.2344 126.307 0.963376
  15 27.3881 123.995 0.971946
  16 28.5417 123.986 0.945318
  17 29.6954 128.058 0.921903
  18 30.849 127.108 0.93822
  19 32.0027 127.279 0.936572
  20 33.1564 128.191 0.956616
  21 34.31 126.041 0.976087
  22 35.4637 127.745 0.953514
  23 36.6173 126.606 0.929951
  24 37.771 123.82 0.975532
  25 38.9247 124.516 1.00299
  26 40.0783 124.682 0.975052
  27 41.232 126.587 0.990864
  28 42.3856 125.305 0.987933
  29 43.5393 125.071 0.969732
  30 44.693 124.741 0.970248
  31 45.8466 126.785 0.943982
  32 47.0003 125.248 0.969727
  33 48.1539 126.845 0.977426
  34 49.3076 126.597 0.972169
  35 50.4612 121.769 0.983601
  36 51.6149 125.542 1.03642
  37 52.7686 123.546 0.981061
  38 53.9222 124.38 0.999636
  39 55.0759 124.682 1.01504
  40 56.2295 121.496 1.00387
2520000 40 5000
  1 11.2368 126.257 0.981945
  2 12.3905 124.25 1.03346
  3 13.5442 121.774 1.05669
  4 14.6978 123.102 1.03238
  5 15.8515 121.287 1.02902
  6 17.0051 124.721 1.02252
  7 18.1588 123.959 0.995313
  8 19.3125 127.68 0.96491
  9 20.4661 126.203 0.962383
  10 21.6198 126.35 0.984111
  11 22.7734 125.114 0.965481
  12 23.9271 125.028 0.976082
  13 25.0807 127.217 0.962107
  14 26.2344 124.794 0.971708
  15 27.3881 126.573 0.942563
  16 28.5417 126.244 0.948073
  17 29.6954 123.729 0.955422
  18 30.849 125.795 0.965175
  19 32.0027 123.327 0.957722
  20 33.1564 127.464 0.944344
  21 34.31 126.56 0.956969
  22 35.4637 124.211 0.961805
  23 36.6173 125.388 0.941864
  24 37.771 127.014 0.983679
  25 38.9247 123.931 0.969854
  26 40.0783 125.547 0.965863
  27 41.232 128.383 0.961535
  28 42.3856 124.932 0.949985
  29 43.5393 125.554 0.94365
  30 44.693 124.644 0.938571
  31 45.8466 125.092 0.954814
  32 47.0003 124.772 0.987479
  33 48.1539 124.706 0.986307
  34 49.3076 124.245 0.99683
  35 50.4612 125.033 0.972319
  36 51.6149 124.429 0.999916
  37 52.7686 125.816 0.985231
  38 53.9222 123.911 0.982187
  39 55.0759 122.625 0.989241
  40 56.2295 122.338 1.0207
2525000 40 5000
  1 11.2368 124.657 0.999311
  2 12.3905 125.476 1.00907
  3 13.5442 123.28 1.00401
  4 14.6978 121.8 1.03243
  5 15.8515 121.267 1.02438
  6 17.0051 126.135 1.0074
  7 18.1588 125.189 0.99517
  8 19.3125 124.102 0.9795
  9 20.4661 123.554 0.959983
  10 21.6198 125.245 0.932008
  11 22.7734 127.473 0.921422
  12 23.9271 125.603 0.928619
  13 25.0807 124.775 0.969379
  14 26.2344 125.015 0.957792
  15 27.3881 125.166 0.982984
  16 28.5417 123.542 0.947093
  17 29.6954 127.312 0.925149
  18 30.849 123.661 0.939365
  19 32.0027 127.265 0.957309
  20 33.1564 125.741 0.940634
  21 34.31 124.62 0.978448
  22 35.4637 127.25 0.946285
  23 36.6173 127.224 0.950704
  24 37.771 125.247 0.987189
  25 38.9247 125.594 1.00379
  26 40.0783 125.804 0.984427
  27 41.232 123.551 1.00392
  28 42.3856 126.179 0.961813
  29 43.5393 127.651 0.933501
  30 44.693 127.912 0.960887
  31 45.8466 126.353 0.975159
  32 47.0003 125.56 0.981786
  33 48.1539 121.826 0.986714
  34 49.3076 127.911 0.988081
  35 50.4612 123.969 0.990145
  36 51.6149 124.213 1.0056
  37 52.7686 123.309 1.035
  38 53.9222 123.132 0.989453
  39 55.0759 123.024 0.980952
  40 56.2295 123.412 1.02982
2530000 40 5000
  1 11.2368 125.553 1.0042
  2 12.3905 124.975 1.00031
  3 13.5442 122.355 1.00647
  4 14.6978 124.449 1.01478
  5 15.8515 123.105 1.02461
  6 17.0051 124.021 0.992521
  7 18.1588 124.613 0.989765
  8 19.3125 125.303 0.993098
  9 20.4661 123.474 1.00488
  10 21.6198 126.811 0.975241
  11 22.7734 125.318 0.995839
  12 23.9271 125.216 0.964349
  13 25.0807 126.26 0.98603
  14 26.2344 127.462 0.97044
  15 27.3881 126.494 0.981889
  16 28.5417 124.738 0.970386
  17 29.6954 127.408 0.962047
  18 30.849 127.855 0.956727
  19 32.0027 128.156 0.933303
  20 33.1564 124.303 0.956678
  21 34.31 125.992 0.96937
  22 35.4637 125.989 0.966969
  23 36.6173 127.387 0.961125
  24 37.771 124.233 0.979547
  25 38.9247 125.141 0.949145
  26 40.0783 125.981 0.968538
  27 41.232 124.856 0.946631
  28 42.3856 122.917 1.0052
  29 43.5393 124.686 0.951168
  30 44.693 127.457 0.950162
  31 45.8466 126.621 0.969565
  32 47.0003 124.261 0.938389
  33 48.1539 122.614 0.95727
  34 49.3076 124.405 1.0089
  35 50.4612 124.948 1.00241
  36 51.6149 123.198 1.01119
  37 52.7686 124.022 1.03197
  38 53.9222 122.189 1.01923
  39 55.0759 121.087 1.00437
  40 56.2295 124.144 1.00285
2535000 40 5000
  1 11.2368 121.872 1.01422
  2 12.3905 125.546 1.00076
  3 13.5442 124.138 0.988843
  4 14.6978 123.247 1.0199
  5 15.8515 121.482 1.03737
  6 17.0051 126.019 1.01494
  7 18.1588 123.259 1.00799
  8 19.3125 124.627 0.973302
  9 20.4661 124.671 0.977357
  10 21.6198 124.683 0.95434
  11 22.7734 125.786 0.948846
  12 23.9271 125.763 0.973599
  13 25.0807 124.862 0.966323
  14 26.2344 124.433 0.970938
  15 27.3881 127.211 0.958939
  16 28.5417 123.262 0.977325
  17 29.6954 126.098 0.969553
  18 30.849 127.336 0.918717
  19 32.0027 127.396 0.94684
  20 33.1564 126.777 0.913204
  21 34.31 126.348 0.987319
  22 35.4637 123.112 0.974513
  23 36.6173 126.407 0.955168
  24 37.771 127.39 0.936542
  25 38.9247 125.482 0.974986
  26 40.0783 127.731 0.944173
  27 41.232 125.528 0.961398
  28 42.3856 127.109 0.974942
  29 43.5393 123.808 0.98741
  30 44.693 122.653 0.992057
  31 45.8466 127.018 1.01778
  32 47.0003 124.271 1.03443
  33 48.1539 122.9 1.01391
  34 49.3076 124.164 1.00792
  35 50.4612 126.797 0.962137
  36 51.6149 123.284 1.01864
  37 52.7686 124.7 0.998377
  38 53.9222 124.924 0.9952
  39 55.0759 122.305 0.989779
  40 56.2295 125.601 1.01584
2540000 40 5000
  1 11.2368 123.705 1.01332
  2 12.3905 122.876 1.01601
  3 13.5442 122.469 1.01686
  4 14.6978 121.973 1.02289
  5 15.8515 122.807 1.01488
  6 17.0051 123.25 0.9973
  7 18.1588 123.224 0.965791
  8 19.3125 123.93 1.00011
  9 20.4661 124.799 1.00747
  10 21.6198 124.919 0.98155
  11 22.7734 124.792 1.01343
  12 23.9271 124.669 0.982534
  13 25.0807 125.127 0.949891
  14 26.2344 128.335 0.945147
  15 27.3881 126.611 0.936908
  16 28.5417 126.688 0.932
  17 29.6954 128.122 0.943905
  18 30.849 125.003 0.931084
  19 32.0027 126.511 0.923847
  20 33.1564 127.891 0.950313
  21 34.31 125.853 0.968465
  22 35.4637 125.408 0.981459
  23 36.6173 126.432 0.963382
  24 37.771 126.267 0.945681
  25 38.9247 124.492 0.961392
  26 40.0783 127.695 0.948573
  27 41.232 125.776 0.99818
  28 42.3856 128.154 0.979755
  29 43.5393 125.409 0.96432
  30 44.693 126.434 0.971335
  31 45.8466 124.662 1.0015
  32 47.0003 122.81 1.03153
  33 48.1539 124.194 1.03539
  34 49.3076 124.479 1.02413
  35 50.4612 124.437 0.99308
  36 51.6149 121.878 1.03021
  37 52.7686 124.355 1.00022
  38 53.9222 123.714 0.99084
  39 55.0759 124.404 0.995391
  40 56.2295 125.445 0.997647
2545000 40 5000
  1 11.2368 123.917 0.997266
  2 12.3905 125.214 1.01451
  3 13.5442 121.343 1.02846
  4 14.6978 123.024 1.01006
  5 15.8515 122.551 1.05129
  6 17.0051 123.267 1.06819
