# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot v_pyz v_eta
1069000 373.067 -0.539321 0.67534 1232.16 964.405 267.751 -33.3277 0.00333277
1070000 372.977 -10.2114 0.67534 1229.87 964.174 265.701 -15.9496 0.00159496
1071000 373.029 -24.5359 0.67534 1231 964.307 266.696 -11.5948 0.00115948
1072000 373.711 -19.1757 0.67534 1233.32 966.071 267.247 -19.474 0.0019474
1073000 372.774 -4.21333 0.67534 1229.7 963.647 266.058 3.55603 -0.000355603
1074000 372.851 0.449127 0.67534 1227.82 963.847 263.969 -33.0218 0.00330218
1075000 373.32 -9.75189 0.67534 1235.62 965.061 270.554 -0.634232 6.34232e-05
1076000 373.187 -5.72334 0.67534 1233.09 964.716 268.376 -46.036 0.0046036
1077000 373.369 -16.1064 0.67534 1237.97 965.185 272.783 21.6888 -0.00216888
1078000 372.993 6.38514 0.67534 1230.06 964.214 265.848 -8.57564 0.000857564
1079000 373.306 9.95611 0.67534 1234.95 965.024 269.921 22.4626 -0.00224626
1080000 373.178 9.07946 0.67534 1229.97 964.693 265.281 -4.93719 0.000493719
1081000 372.963 6.37095 0.67534 1233.86 964.136 269.722 1.76689 -0.000176689
1082000 372.914 -12.61 0.67534 1235.38 964.009 271.372 -15.9473 0.00159473
1083000 373.441 -28.6169 0.67534 1236.78 965.373 271.405 -21.7387 0.00217387
1084000 373.14 -64.3273 0.67534 1235.02 964.594 270.426 -7.34217 0.000734217
1085000 373.297 -53.0454 0.67534 1232.26 965 267.261 12.0039 -0.00120039
1086000 372.759 -46.5538 0.67534 1227.09 963.61 263.479 -24.4851 0.00244851
1087000 373.13 -18.8489 0.67534 1231.52 964.568 266.949 -11.1271 0.00111271
1088000 373.655 6.24667 0.67534 1229.8 965.925 263.874 12.0128 -0.00120128
1089000 373.058 -13.0967 0.67534 1227.9 964.382 263.515 -6.25757 0.000625757
1090000 373.03 -7.78439 0.67534 1231.67 964.311 267.359 -19.5284 0.00195284
1091000 373.157 -14.5054 0.67534 1233.23 964.638 268.593 34.5094 -0.00345094
1092000 373.173 23.045 0.67534 1234.49 964.678 269.814 15.877 -0.0015877
1093000 373.02 -69.6261 0.67534 1231.13 964.285 266.845 -15.3175 0.00153175
1094000 373.431 -59.1991 0.67534 1232.5 965.347 267.153 1.40133 -0.000140133
1095000 372.917 -45.0212 0.67534 1233.56 964.019 269.541 10.7863 -0.00107863
1096000 373.035 -30.7589 0.67534 1231.9 964.324 267.58 27.0631 -0.00270631
1097000 373.276 -18.1459 0.67534 1234.39 964.945 269.443 -6.76765 0.000676765
1098000 373.31 -57.8635 0.67534 1233.45 965.034 268.418 -18.5815 0.00185815
1099000 373.047 -10.1015 0.67534 1233.69 964.353 269.34 12.7643 -0.00127643
1100000 372.985 -10.3631 0.67534 1233.1 964.195 268.903 15.0116 -0.00150116
1101000 373.336 8.60508 0.67534 1239.15 965.101 274.048 22.8325 -0.00228325
1102000 372.969 3.99378 0.67534 1234.84 964.152 270.685 11.452 -0.0011452
1103000 373.002 -19.8536 0.67534 1230.21 964.238 265.974 -21.8485 0.00218485
1104000 373.547 -6.70894 0.67534 1234.09 965.646 268.445 -27.6901 0.00276901
1105000 372.796 -47.0523 0.67534 1230.14 963.704 266.432 -55.0942 0.00550942
1106000 373.371 -6.27012 0.67534 1231.51 965.192 266.32 -62.7833 0.00627833
1107000 373.21 33.4765 0.67534 1231.71 964.776 266.93 -16.6881 0.00166881
1108000 372.896 14.7387 0.67534 1230.12 963.963 266.155 -13.2263 0.00132263
1109000 373.118 13.8411 0.67534 1233.03 964.538 268.492 3.68262 -0.000368262
1110000 373.242 -13.8267 0.67534 1231.86 964.859 267 0.811231 -8.11231e-05
1111000 373.417 -2.24845 0.67534 1229.78 965.311 264.47 23.5882 -0.00235882
1112000 372.918 8.4389 0.67534 1233.45 964.02 269.433 3.22356 -0.000322356
1113000 373.344 -31.5123 0.67534 1232.86 965.121 267.735 3.63683 -0.000363683
1114000 372.977 -13.1376 0.67534 1235.12 964.173 270.946 -12.31 0.001231
1115000 373.321 10.8581 0.67534 1230.72 965.062 265.658 -6.07077 0.000607077
1116000 373.327 -30.3269 0.67534 1231.09 965.079 266.007 -12.1493 0.00121493
1117000 373.049 -0.695057 0.67534 1231.43 964.36 267.067 -15.1222 0.00151222
1118000 372.936 -35.9495 0.67534 1230.97 964.068 266.901 -22.8268 0.00228268
1119000 373.104 -3.84789 0.67534 1231.82 964.502 267.318 21.6224 -0.00216224
1120000 373.459 -26.7966 0.67534 1233.96 965.419 268.544 -19.366 0.0019366
1121000 373.014 -44.3436 0.67534 1231.47 964.268 267.2 9.73102 -0.000973102
1122000 372.795 -48.5967 0.67534 1230.44 963.704 266.739 25.3908 -0.00253908
1123000 373.446 -23.9779 0.67534 1233.56 965.385 268.175 32.339 -0.0032339
1124000 373.217 -3.9895 0.67534 1232.14 964.793 267.345 9.9688 -0.00099688
1125000 372.952 -11.4845 0.67534 1229.29 964.107 265.186 -0.267301 2.67301e-05
1126000 373.483 14.1874 0.67534 1230.52 965.48 265.039 4.90133 -0.000490133
1127000 372.751 -19.2526 0.67534 1228.16 963.589 264.572 28.2363 -0.00282363
1128000 373.294 21.3008 0.67534 1233.93 964.991 268.939 5.92474 -0.000592474
1129000 373.342 -19.5783 0.67534 1231.14 965.116 266.023 6.14135 -0.000614135
1130000 372.998 24.5833 0.67534 1231.24 964.226 267.013 -12.124 0.0012124
1131000 373.291 13.7416 0.67534 1232.45 964.985 267.468 3.3986 -0.00033986
1132000 372.771 21.0339 0.67534 1229.52 963.64 265.877 25.5197 -0.00255197
1133000 373.088 5.88294 0.67534 1234.19 964.461 269.733 3.33515 -0.000333515
1134000 373.394 7.17941 0.67534 1235.7 965.252 270.446 -0.249713 2.49713e-05
1135000 373.177 -31.2534 0.67534 1233.34 964.691 268.647 -5.92877 0.000592877
1136000 373.278 -30.6897 0.67534 1232.82 964.952 267.872 -10.5332 0.00105332
1137000 373.181 13.5075 0.67534 1236.25 964.7 271.551 25.9545 -0.00259545
1138000 372.878 -15.6995 0.67534 1231.47 963.918 267.552 -1.41075 0.000141075
1139000 373.203 27.4613 0.67534 1234.01 964.757 269.254 12.7973 -0.00127973
1140000 373.431 -9.05204 0.67534 1232.66 965.346 267.315 31.203 -0.0031203
1141000 372.962 -21.5388 0.67534 1232.46 964.134 268.331 8.95991 -0.000895991
1142000 373.041 -17.642 0.67534 1233.02 964.338 268.687 -15.1303 0.00151303
1143000 373.398 1.70362 0.67534 1231.29 965.26 266.026 -21.2693 0.00212693
1144000 372.817 0.984291 0.67534 1227.93 963.761 264.168 3.43044 -0.000343044
1145000 373.262 47.2519 0.67534 1234.23 964.911 269.318 -9.30183 0.000930183
1146000 373.493 17.2186 0.67534 1234.57 965.507 269.06 -20.815 0.0020815
1147000 372.63 5.06726 0.67534 1231.35 963.277 268.071 -9.29893 0.000929893
1148000 373.359 49.0578 0.67534 1231.29 965.16 266.133 10.693 -0.0010693
1149000 373.388 19.1942 0.67534 1228 965.234 262.763 -8.94299 0.000894299
1150000 372.739 -4.31081 0.67534 1228.09 963.558 264.535 -9.10083 0.000910083
1151000 373.371 4.54111 0.67534 1231.63 965.191 266.436 16.4897 -0.00164897
1152000 373.168 -18.4598 0.67534 1232.23 964.665 267.565 0.784276 -7.84276e-05
1153000 373.09 -2.23891 0.67534 1230.54 964.466 266.072 12.7712 -0.00127712
1154000 373.152 42.3431 0.67534 1228.51 964.626 263.883 -10.1384 0.00101384
1155000 373.211 33.8382 0.67534 1231.59 964.779 266.813 -4.78674 0.000478674
1156000 373.197 -8.47266 0.67534 1233.39 964.742 268.647 3.91522 -0.000391522
1157000 373.022 -17.4852 0.67534 1227.86 964.291 263.57 5.89864 -0.000589864
1158000 373.193 -9.61407 0.67534 1228.51 964.73 263.777 -8.45851 0.000845851
1159000 373.215 -4.18356 0.67534 1234.6 964.789 269.808 -14.5893 0.00145893
1160000 373.148 -18.2468 0.67534 1236.6 964.616 271.979 -4.02021 0.000402021
1161000 373.288 -1.87118 0.67534 1235.04 964.976 270.068 5.55135 -0.000555135
1162000 372.795 -38.7908 0.67534 1226.69 963.701 262.991 -37.5316 0.00375316
1163000 373.318 11.7331 0.67534 1235.31 965.055 270.251 -39.343 0.0039343
1164000 373.204 15.3404 0.67534 1232.84 964.76 268.081 -30.7973 0.00307973
1165000 373.25 2.68678 0.67534 1233.57 964.878 268.692 -8.2432 0.00082432
1166000 372.994 -19.3624 0.67534 1231.06 964.218 266.846 15.094 -0.0015094
1167000 373.07 10.5083 0.67534 1233.7 964.413 269.283 19.3916 -0.00193916
1168000 373.494 -14.7691 0.67534 1237.29 965.51 271.779 -20.2148 0.00202148
1169000 372.666 9.59747 0.67534 1232.42 963.368 269.049 5.81648 -0.000581648
1170000 373.04 34.849 0.67534 1236.08 964.337 271.747 28.0483 -0.00280483
1171000 373.49 50.5571 0.67534 1232.56 965.498 267.065 -14.7946 0.00147946
1172000 373.3 29.1442 0.67534 1233.85 965.008 268.842 -25.1934 0.00251934
1173000 372.942 -13.5354 0.67534 1229.34 964.081 265.259 -49.9326 0.00499326
1174000 373.318 37.1948 0.67534 1231.19 965.055 266.13 -6.82278 0.000682278
1175000 373.013 -15.0767 0.67534 1224.69 964.265 260.425 -14.5628 0.00145628
1176000 373.033 2.6387 0.67534 1223.87 964.317 259.552 19.9918 -0.00199918
1177000 373.289 -26.6692 0.67534 1226.15 964.979 261.175 -23.3144 0.00233144
1178000 372.828 -2.1585 0.67534 1225.81 963.789 262.017 -10.7606 0.00107606
1179000 373.436 18.68 0.67534 1230.28 965.359 264.921 12.9266 -0.00129266
1180000 373.104 -13.8882 0.67534 1228.28 964.501 263.779 -24.1986 0.00241986
1181000 373.263 22.4071 0.67534 1232.65 964.912 267.738 0.181151 -1.81151e-05
1182000 373.005 -22.0565 0.67534 1231.87 964.244 267.621 -63.3294 0.00633294
1183000 373.156 -12.6131 0.67534 1234.69 964.636 270.057 -13.3815 0.00133815
1184000 373.503 -17.2839 0.67534 1230.21 965.531 264.677 8.2798 -0.00082798
1185000 373.114 -12.6576 0.67534 1232.91 964.528 268.38 27.521 -0.0027521
1186000 372.924 6.23753 0.67534 1229.51 964.035 265.472 5.06358 -0.000506358
1187000 373.133 -6.00667 0.67534 1229.93 964.576 265.359 8.27752 -0.000827752
1188000 373.31 -12.1999 0.67534 1233.18 965.034 268.15 25.3483 -0.00253483
1189000 373.119 34.5449 0.67534 1231.97 964.541 267.425 42.1682 -0.00421682
1190000 372.939 9.64111 0.67534 1231.91 964.075 267.836 46.6079 -0.00466079
1191000 373.075 27.5025 0.67534 1233.32 964.427 268.888 27.6439 -0.00276439
1192000 373.166 21.1482 0.67534 1227.58 964.662 262.919 -10.9274 0.00109274
1193000 373.212 11.0313 0.67534 1232.54 964.781 267.759 -30.4807 0.00304807
1194000 372.945 66.0393 0.67534 1230.38 964.089 266.295 -1.47405 0.000147405
1195000 373.602 17.9027 0.67534 1229.32 965.79 263.526 -6.38288 0.000638288
1196000 373.066 10.415 0.67534 1226.68 964.403 262.274 1.89062 -0.000189062
1197000 373.022 -8.10926 0.67534 1228.58 964.288 264.291 -26.8816 0.00268816
1198000 373.188 32.2507 0.67534 1229.61 964.72 264.888 16.716 -0.0016716
1199000 373.205 4.36555 0.67534 1229.37 964.762 264.611 -2.82727 0.000282727
1200000 373.254 -4.62605 0.67534 1230.33 964.888 265.444 -11.8464 0.00118464
1201000 372.934 12.2391 0.67534 1229.03 964.061 264.969 12.2857 -0.00122857
1202000 373.351 -34.8415 0.67534 1227.58 965.139 262.442 4.01541 -0.000401541
1203000 373.065 4.36485 0.67534 1223.69 964.401 259.292 -13.3039 0.00133039
1204000 373.21 12.0943 0.67534 1230.42 964.774 265.645 2.40764 -0.000240764
1205000 373.184 -13.9632 0.67534 1232.81 964.709 268.102 -14.3189 0.00143189
1206000 373.156 -18.5985 0.67534 1232.35 964.636 267.717 18.7732 -0.00187732
1207000 373.048 -7.34046 0.67534 1233.6 964.356 269.247 3.23666 -0.000323666
1208000 373.117 -9.761 0.67534 1231.84 964.536 267.307 24.2078 -0.00242078
1209000 373.159 7.96294 0.67534 1231.36 964.644 266.713 2.66423 -0.000266423
1210000 373.03 -30.2306 0.67534 1229.45 964.31 265.143 0.457124 -4.57124e-05
1211000 373.285 -17.7942 0.67534 1231.72 964.969 266.753 5.75665 -0.000575665
1212000 373.043 18.0832 0.67534 1233.38 964.345 269.033 19.3114 -0.00193114
1213000 373.301 1.83978 0.67534 1232.47 965.01 267.458 10.1247 -0.00101247
1214000 372.984 -10.0165 0.67534 1229.1 964.191 264.906 20.4463 -0.00204463
1215000 373.103 22.7033 0.67534 1235.59 964.5 271.086 -24.022 0.0024022
1216000 373.533 -33.7588 0.67534 1233.11 965.61 267.503 -2.3573 0.00023573
1217000 372.823 -18.0184 0.67534 1231.87 963.775 268.098 -42.6829 0.00426829
1218000 373.123 -15.0628 0.67534 1233.01 964.552 268.456 -14.5656 0.00145656
1219000 373.359 -32.7304 0.67534 1233.42 965.161 268.258 -37.7652 0.00377652
1220000 373.127 -3.55861 0.67534 1233.32 964.56 268.758 3.01477 -0.000301477
1221000 373.092 -29.8986 0.67534 1235.57 964.471 271.096 -32.3369 0.00323369
1222000 373.016 -5.36445 0.67534 1233.33 964.273 269.058 -26.8282 0.00268282
1223000 372.988 -2.30838 0.67534 1231.78 964.201 267.575 27.0256 -0.00270256
1224000 373.108 -42.4685 0.67534 1234.89 964.511 270.376 -2.3465 0.00023465
1225000 373.48 -16.6949 0.67534 1237.96 965.473 272.49 -1.53154 0.000153154
1226000 372.929 -8.22749 0.67534 1230.2 964.048 266.149 2.14368 -0.000214368
1227000 373.22 -5.11574 0.67534 1231.3 964.8 266.501 12.9367 -0.00129367
1228000 373.2 37.06 0.67534 1235.11 964.749 270.358 -5.41562 0.000541562
1229000 373.169 -0.0650535 0.67534 1233.24 964.67 268.57 -19.7368 0.00197368
1230000 373.142 -33.4784 0.67534 1233.35 964.599 268.748 -24.6418 0.00246418
1231000 373.363 -21.7961 0.67534 1233.79 965.17 268.623 7.01396 -0.000701396
1232000 372.838 -41.7175 0.67534 1231.19 963.815 267.374 9.15562 -0.000915562
1233000 373.509 -4.44439 0.67534 1239.05 965.548 273.499 2.58216 -0.000258216
1234000 372.883 -15.1302 0.67534 1231.26 963.929 267.33 24.7016 -0.00247016
1235000 373.169 30.8925 0.67534 1231.84 964.67 267.168 4.92388 -0.000492388
1236000 373.34 -36.4542 0.67534 1232.79 965.111 267.677 25.936 -0.0025936
1237000 372.978 10.3528 0.67534 1231.17 964.176 266.993 -10.6436 0.00106436
1238000 373.176 30.9053 0.67534 1234.08 964.688 269.391 3.49778 -0.000349778
1239000 373.035 -5.04565 0.67534 1229.14 964.324 264.813 -10.739 0.0010739
1240000 373.224 22.6337 0.67534 1231.71 964.811 266.903 -43.6339 0.00436339
1241000 373.328 -31.4046 0.67534 1231.15 965.08 266.07 -33.3842 0.00333842
1242000 373.005 38.0235 0.67534 1227.8 964.245 263.558 -11.4346 0.00114346
1243000 373.051 24.409 0.67534 1230.64 964.363 266.277 -25.0081 0.00250081
1244000 373.288 -7.13444 0.67534 1233.66 964.976 268.682 -19.0102 0.00190102
1245000 373.154 -16.9268 0.67534 1236.72 964.631 272.087 -16.1444 0.00161444
1246000 373.085 -20.6283 0.67534 1234.57 964.452 270.123 18.2156 -0.00182156
1247000 372.948 -21.3009 0.67534 1232.06 964.098 267.965 -15.3095 0.00153095
1248000 373.271 2.88055 0.67534 1231.63 964.932 266.698 2.29856 -0.000229856
1249000 373.328 22.1441 0.67534 1231.79 965.08 266.714 -1.49616 0.000149616
1250000 373.023 -42.6103 0.67534 1232.82 964.293 268.524 -19.6174 0.00196174
1251000 373.447 -54.9376 0.67534 1234.72 965.387 269.335 -4.28296 0.000428296
1252000 372.901 -6.00924 0.67534 1234.5 963.975 270.526 -7.31858 0.000731858
1253000 373.244 -12.6337 0.67534 1233.36 964.862 268.498 8.98844 -0.000898844
1254000 373.129 -18.8391 0.67534 1234 964.566 269.439 -8.9878 0.00089878
1255000 373.203 -36.8115 0.67534 1233.19 964.756 268.438 5.4209 -0.00054209
1256000 372.689 42.167 0.67534 1229.53 963.429 266.102 -28.3508 0.00283508
1257000 373.749 -7.53001 0.67534 1232.25 966.167 266.085 -37.9033 0.00379033
1258000 373.043 -9.2481 0.67534 1227.33 964.344 262.982 -9.10385 0.000910385
1259000 373 -3.0956 0.67534 1233.09 964.233 268.856 -8.46087 0.000846087
1260000 373.001 6.96246 0.67534 1231 964.234 266.765 18.3306 -0.00183306
1261000 373.419 13.8372 0.67534 1234.6 965.315 269.28 -18.3362 0.00183362
1262000 373.03 -4.28999 0.67534 1231.15 964.309 266.84 -27.2398 0.00272398
1263000 373.133 -4.11719 0.67534 1233.5 964.576 268.922 -14.782 0.0014782
1264000 373.021 10.3434 0.67534 1230.35 964.288 266.066 -6.36855 0.000636855
1265000 372.945 6.73959 0.67534 1227.31 964.091 263.217 -15.8069 0.00158069
1266000 373.566 -27.9384 0.67534 1229.18 965.696 263.487 -23.7877 0.00237877
1267000 373.204 -41.0041 0.67534 1228.21 964.759 263.45 -4.29623 0.000429623
1268000 372.888 -17.2772 0.67534 1226.28 963.944 262.334 -10.9441 0.00109441
1269000 373.279 22.8385 0.67534 1232.54 964.953 267.583 -10.0029 0.00100029
1270000 373.329 30.8386 0.67534 1235.74 965.084 270.66 -35.8806 0.00358806
1271000 372.744 -5.59659 0.67534 1229.46 963.572 265.885 8.04773 -0.000804773
1272000 373.507 16.2659 0.67534 1236.43 965.544 270.887 1.22282 -0.000122282
1273000 372.804 -17.4897 0.67534 1230.15 963.725 266.429 -57.387 0.0057387
1274000 373.461 -33.1567 0.67534 1233.4 965.425 267.98 -45.1171 0.00451171
1275000 373.053 -35.1859 0.67534 1230.3 964.369 265.934 -22.8827 0.00228827
1276000 373.18 13.5984 0.67534 1230.67 964.698 265.969 -0.600441 6.00441e-05
1277000 373.451 3.69964 0.67534 1230.52 965.399 265.124 -22.2765 0.00222765
1278000 372.777 14.4479 0.67534 1231.53 963.656 267.878 -14.555 0.0014555
1279000 373.191 34.3049 0.67534 1232.71 964.726 267.985 -17.3746 0.00173746
1280000 373.518 9.50516 0.67534 1230.29 965.571 264.72 -12.2846 0.00122846
1281000 372.678 10.967 0.67534 1225.69 963.4 262.286 10.997 -0.0010997
1282000 373.315 -42.5071 0.67534 1229.3 965.046 264.255 -9.71688 0.000971688
1283000 373.034 -33.3427 0.67534 1228.57 964.32 264.248 -10.6391 0.00106391
1284000 373.2 -1.02955 0.67534 1226.33 964.75 261.578 -31.6415 0.00316415
1285000 373.474 -26.7652 0.67534 1234.43 965.457 268.968 -16.1032 0.00161032
1286000 372.768 -10.7466 0.67534 1228.62 963.633 264.992 -24.695 0.0024695
1287000 373.267 -5.51651 0.67534 1233.42 964.922 268.497 -11.8854 0.00118854
1288000 373.179 17.8729 0.67534 1232.78 964.694 268.081 -8.28824 0.000828824
1289000 373.022 28.4604 0.67534 1234.58 964.29 270.293 8.98263 -0.000898263
1290000 373.315 11.6245 0.67534 1236.71 965.047 271.662 4.30357 -0.000430357
1291000 373.126 -6.14303 0.67534 1235.56 964.558 271.003 15.5918 -0.00155918
1292000 372.847 18.1728 0.67534 1235.27 963.837 271.432 13.6778 -0.00136778
1293000 373.323 29.1509 0.67534 1237.37 965.067 272.303 0.8103 -8.103e-05
1294000 373.208 -51.0971 0.67534 1232.28 964.771 267.514 -18.5245 0.00185245
1295000 373.213 7.03974 0.67534 1233.85 964.782 269.063 -21.7291 0.00217291
1296000 373.175 43.6412 0.67534 1233.22 964.685 268.537 6.49504 -0.000649504
1297000 373.075 -20.5254 0.67534 1233.16 964.427 268.738 13.8594 -0.00138594
1298000 373.152 9.81001 0.67534 1232.23 964.626 267.602 14.6237 -0.00146237
1299000 373.232 -7.20321 0.67534 1235.05 964.832 270.22 -14.1658 0.00141658
1300000 372.985 -30.7167 0.67534 1231.43 964.194 267.24 4.63127 -0.000463127
1301000 373.154 -28.4393 0.67534 1233.1 964.631 268.466 6.86844 -0.000686844
1302000 373.244 3.76098 0.67534 1236.34 964.862 271.48 -8.45679 0.000845679
1303000 372.785 -13.5512 0.67534 1232.59 963.676 268.912 10.0627 -0.00100627
1304000 373.658 40.1557 0.67534 1237.24 965.934 271.301 1.69974 -0.000169974
1305000 373.135 37.5701 0.67534 1233.27 964.582 268.692 -0.330699 3.30699e-05
1306000 372.917 24.4058 0.67534 1230.47 964.017 266.453 -8.44847 0.000844847
1307000 373.254 -34.3308 0.67534 1231.64 964.889 266.754 -0.382412 3.82412e-05
1308000 373.199 41.4627 0.67534 1231.8 964.748 267.056 -3.43478 0.000343478
1309000 373.104 -14.3713 0.67534 1232.19 964.502 267.691 21.7944 -0.00217944
1310000 372.902 -0.335946 0.67534 1230.47 963.98 266.489 2.11263 -0.000211263
1311000 373.635 12.0198 0.67534 1234.99 965.875 269.118 32.9 -0.00329
1312000 372.947 -27.1229 0.67534 1225.32 964.097 261.227 9.58738 -0.000958738
1313000 373.122 17.3584 0.67534 1232.26 964.548 267.71 4.50907 -0.000450907
1314000 373.131 -11.0245 0.67534 1231.43 964.571 266.856 -26.6571 0.00266571
1315000 373.2 25.9607 0.67534 1230.74 964.749 265.995 20.4504 -0.00204504
1316000 372.985 9.89603 0.67534 1229.65 964.195 265.459 -26.253 0.0026253
1317000 373.357 11.863 0.67534 1229.27 965.154 264.116 15.6226 -0.00156226
1318000 373.059 -21.4668 0.67534 1231.13 964.385 266.749 25.5209 -0.00255209
1319000 373.14 19.6123 0.67534 1231.64 964.594 267.042 -28.4534 0.00284534
1320000 373.389 15.0255 0.67534 1234.8 965.239 269.564 -6.04122 0.000604122
1321000 372.785 2.71651 0.67534 1228.58 963.678 264.901 -14.784 0.0014784
1322000 373.165 -36.723 0.67534 1226.98 964.659 262.319 -5.82558 0.000582558
1323000 373.231 12.183 0.67534 1231.72 964.829 266.891 -21.1318 0.00211318
1324000 372.96 1.86825 0.67534 1230.13 964.13 266.003 -15.857 0.0015857
1325000 373.543 1.64642 0.67534 1234.41 965.637 268.775 -3.01966 0.000301966
1326000 372.925 17.8104 0.67534 1233.56 964.039 269.522 -13.6918 0.00136918
1327000 373.179 -3.91456 0.67534 1232.91 964.694 268.219 17.5583 -0.00175583
1328000 373.03 -28.3859 0.67534 1231.63 964.31 267.323 23.2803 -0.00232803
1329000 373.451 34.4507 0.67534 1235.3 965.399 269.897 17.8391 -0.00178391
1330000 372.937 42.4953 0.67534 1232.88 964.068 268.814 -23.414 0.0023414
1331000 372.914 17.0011 0.67534 1230.82 964.011 266.81 25.0413 -0.00250413
1332000 373.413 -13.2085 0.67534 1234.18 965.301 268.881 25.4253 -0.00254253
1333000 373.29 24.3305 0.67534 1229.76 964.981 264.774 -11.3399 0.00113399
1334000 372.866 47.9933 0.67534 1229.78 963.887 265.894 -5.91188 0.000591188
1335000 373.273 29.9696 0.67534 1231.98 964.939 267.037 8.20847 -0.000820847
1336000 373.557 54.9805 0.67534 1234.31 965.673 268.638 4.53358 -0.000453358
1337000 372.843 12.3919 0.67534 1232.12 963.827 268.29 -1.5097 0.00015097
1338000 373.206 33.4942 0.67534 1235.12 964.765 270.357 15.4731 -0.00154731
1339000 373.066 42.0369 0.67534 1235.06 964.404 270.655 7.34955 -0.000734955
1340000 373.158 32.0959 0.67534 1232.1 964.641 267.463 -0.856838 8.56838e-05
1341000 373.193 -26.3806 0.67534 1227.95 964.733 263.215 -23.5861 0.00235861
1342000 372.821 16.217 0.67534 1225.56 963.77 261.794 -15.618 0.0015618
1343000 373.388 -8.48912 0.67534 1230.77 965.235 265.537 40.1493 -0.00401493
1344000 373.09 -9.10179 0.67534 1229.49 964.464 265.024 15.8457 -0.00158457
1345000 373.264 -0.841436 0.67534 1230.14 964.914 265.225 -35.4057 0.00354057
1346000 372.871 1.22991 0.67534 1229.49 963.899 265.592 -37.9505 0.00379505
1347000 373.485 22.3977 0.67534 1233.99 965.486 268.5 -6.30145 0.000630145
1348000 372.76 15.1681 0.67534 1226.24 963.612 262.626 -8.5472 0.00085472
1349000 373.578 -5.91567 0.67534 1232.11 965.726 266.38 13.7333 -0.00137333
1350000 373.044 -1.85002 0.67534 1232.21 964.346 267.868 19.6889 -0.00196889
1351000 373.203 -19.5468 0.67534 1236.4 964.757 271.646 1.40506 -0.000140506
1352000 373.242 -44.9939 0.67534 1232.44 964.859 267.579 -24.7251 0.00247251
1353000 373.124 -34.311 0.67534 1234.43 964.554 269.878 -5.42387 0.000542387
1354000 373.074 -18.4467 0.67534 1233.13 964.423 268.71 -13.8325 0.00138325
1355000 373.14 -3.24351 0.67534 1236.48 964.594 271.889 -40.5221 0.00405221
1356000 373.111 -13.4757 0.67534 1232.35 964.52 267.834 -2.61048 0.000261048
1357000 373.402 51.1568 0.67534 1234.4 965.272 269.133 6.69207 -0.000669207
1358000 372.872 26.6285 0.67534 1232.43 963.901 268.527 12.8295 -0.00128295
1359000 373.317 5.18052 0.67534 1232.18 965.051 267.125 -10.1618 0.00101618
1360000 373.002 32.2695 0.67534 1228.31 964.238 264.074 -13.1678 0.00131678
1361000 373.004 24.6228 0.67534 1229.69 964.243 265.452 15.238 -0.0015238
1362000 373.354 20.2187 0.67534 1226.35 965.147 261.206 -11.5795 0.00115795
1363000 372.953 2.14751 0.67534 1227.39 964.111 263.282 0.150488 -1.50488e-05
1364000 373.194 20.2878 0.67534 1231.87 964.735 267.14 -19.9701 0.00199701
1365000 373.203 -3.19606 0.67534 1233.77 964.757 269.014 5.68715 -0.000568715
1366000 373.181 -14.7567 0.67534 1235.58 964.701 270.875 -3.65653 0.000365653
1367000 372.979 3.25019 0.67534 1234.2 964.178 270.023 -9.83528 0.000983528
1368000 373.376 -29.8614 0.67534 1229.48 965.205 264.272 -20.8844 0.00208844
1369000 373.086 -14.1408 0.67534 1232.32 964.454 267.868 -28.1202 0.00281202
1370000 373.081 27.4512 0.67534 1230.15 964.442 265.706 0.578983 -5.78983e-05
1371000 373.275 28.2592 0.67534 1233.21 964.944 268.27 -8.65567 0.000865567
1372000 373.323 39.8657 0.67534 1232.11 965.068 267.043 -12.4388 0.00124388
1373000 372.944 0.508661 0.67534 1230.3 964.086 266.211 13.0763 -0.00130763
1374000 373.186 16.9155 0.67534 1231.47 964.715 266.756 25.0614 -0.00250614
1375000 373.304 14.7037 0.67534 1231.53 965.019 266.514 -16.1555 0.00161555
1376000 373.114 -9.90012 0.67534 1229.98 964.526 265.454 -7.40971 0.000740971
1377000 373.273 6.70533 0.67534 1231.8 964.939 266.863 -26.1789 0.00261789
1378000 372.803 3.62201 0.67534 1225.42 963.724 261.697 -1.91166 0.000191166
1379000 373.195 -4.53435 0.67534 1225.94 964.736 261.208 -2.15588 0.000215588
1380000 372.927 14.3415 0.67534 1229.75 964.044 265.702 -0.149078 1.49078e-05
1381000 373.555 33.5554 0.67534 1229.12 965.668 263.453 10.5136 -0.00105136
1382000 373.155 4.15851 0.67534 1227.65 964.633 263.017 -17.6031 0.00176031
1383000 373.276 50.7929 0.67534 1230.56 964.945 265.615 -18.3295 0.00183295
1384000 372.59 53.4718 0.67534 1227.01 963.173 263.836 17.1554 -0.00171554
1385000 373.304 11.9356 0.67534 1227.3 965.018 262.278 -7.76769 0.000776769
1386000 373.528 28.2033 0.67534 1229.37 965.598 263.769 -14.264 0.0014264
1387000 372.68 36.3819 0.67534 1225.15 963.406 261.749 -5.68228 0.000568228
1388000 373.391 38.4297 0.67534 1229.08 965.242 263.837 -37.8698 0.00378698
1389000 373.262 -3.66062 0.67534 1229.8 964.909 264.888 -19.6401 0.00196401
