# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot v_pyz v_eta
13014000 373.355 1003.42 0.76028 965.678 965.15 0.528771 -25.2567 0.000252567
13015000 373.013 1021.01 0.76028 961.416 964.266 -2.84968 -35.8037 0.000358037
13016000 373.455 1003.64 0.76028 961.547 965.409 -3.8621 -38.3658 0.000383658
13017000 372.95 1013.56 0.76028 960.385 964.104 -3.71949 -55.8457 0.000558457
13018000 372.682 937.132 0.76028 956.53 963.411 -6.88181 -59.2374 0.000592374
13019000 373.36 968.094 0.76028 956.314 965.163 -8.8497 -75.0702 0.000750702
13020000 373.291 1009.65 0.76028 964.457 964.983 -0.526719 -52.8797 0.000528797
13021000 373.193 1003.92 0.76028 959.935 964.731 -4.79594 -62.2669 0.000622669
13022000 373.154 999.827 0.76028 957.694 964.631 -6.93619 -78.0954 0.000780954
13023000 373.194 990.486 0.76028 958.436 964.735 -6.29891 -41.459 0.00041459
13024000 372.856 996.589 0.76028 955.855 963.86 -8.00482 -27.266 0.00027266
13025000 373.617 1012.57 0.76028 958.642 965.827 -7.18518 -64.6423 0.000646423
13026000 372.939 937.366 0.76028 958.695 964.075 -5.37997 -55.3019 0.000553019
13027000 373.197 989.976 0.76028 964.078 964.741 -0.663193 -40.8181 0.000408181
13028000 372.804 980.973 0.76028 957.176 963.725 -6.54899 -44.0736 0.000440736
13029000 373.444 1015.18 0.76028 960.637 965.379 -4.74166 -50.6138 0.000506138
13030000 372.941 989.721 0.76028 954.274 964.079 -9.80485 -89.5343 0.000895343
13031000 373.143 1045.35 0.76028 953.618 964.603 -10.9842 -96.1178 0.000961178
13032000 373.271 1057.44 0.76028 959.679 964.934 -5.25503 -70.3795 0.000703795
13033000 373.184 1047.07 0.76028 957.856 964.709 -6.85303 -84.8205 0.000848205
13034000 373.009 997.178 0.76028 954.619 964.255 -9.63607 -74.4324 0.000744324
13035000 373.396 1037.02 0.76028 956.912 965.256 -8.34453 -38.0209 0.000380209
13036000 372.994 1015.32 0.76028 952.393 964.217 -11.8237 -23.5104 0.000235104
13037000 373.361 976.597 0.76028 957.942 965.167 -7.22541 -96.7264 0.000967264
13038000 372.77 1008.86 0.76028 952.611 963.638 -11.0266 -102.265 0.00102265
13039000 373.379 978.82 0.76028 956.383 965.211 -8.82821 -60.7757 0.000607757
13040000 373.223 1010.28 0.76028 956.367 964.808 -8.44115 -56.2978 0.000562978
13041000 372.95 1002.46 0.76028 956.674 964.103 -7.42922 -66.2794 0.000662794
13042000 372.997 980.025 0.76028 957.453 964.224 -6.77121 -87.2129 0.000872129
13043000 373.291 970.776 0.76028 956.31 964.985 -8.67433 -93.1686 0.000931686
13044000 373.25 975.886 0.76028 955.939 964.879 -8.94002 -88.2668 0.000882668
13045000 373.162 957.163 0.76028 959.236 964.651 -5.41465 -70.4581 0.000704581
13046000 373.444 980.135 0.76028 962.123 965.38 -3.25736 -61.1178 0.000611178
13047000 372.741 1008.09 0.76028 954.427 963.562 -9.13495 -45.9696 0.000459696
13048000 373.227 959.95 0.76028 956.891 964.819 -7.92816 -74.7912 0.000747912
13049000 373.04 1024.24 0.76028 958.55 964.336 -5.7864 -54.7021 0.000547021
13050000 373.466 1043.27 0.76028 956.057 965.437 -9.37927 -15.1269 0.000151269
13051000 372.788 980.264 0.76028 953.8 963.683 -9.88352 -59.217 0.00059217
13052000 373.225 1005.95 0.76028 956.216 964.814 -8.59849 -37.5565 0.000375565
13053000 373.306 1018.64 0.76028 957.124 965.023 -7.89861 -43.8895 0.000438895
13054000 373.04 977.72 0.76028 956.373 964.336 -7.9631 -40.0889 0.000400889
13055000 373.341 1004.34 0.76028 961.531 965.114 -3.58339 -47.6917 0.000476917
13056000 372.877 1009.3 0.76028 957.204 963.915 -6.71106 -57.7233 0.000577233
13057000 373.404 1016.46 0.76028 960.931 965.278 -4.34673 -87.2956 0.000872956
13058000 373.159 1002.53 0.76028 959.633 964.643 -5.01003 -71.006 0.00071006
13059000 372.86 1014.75 0.76028 955.342 963.871 -8.52832 -73.3677 0.000733677
13060000 373.246 1081.19 0.76028 958.924 964.867 -5.94331 -56.9815 0.000569815
13061000 373.721 1048.77 0.76028 962.046 966.096 -4.0497 -75.5772 0.000755772
13062000 372.505 982.482 0.76028 953.861 962.952 -9.09101 -110.556 0.00110556
13063000 373.286 936.327 0.76028 956.175 964.971 -8.79607 -66.1578 0.000661578
13064000 373.112 933.227 0.76028 958.186 964.523 -6.3363 -76.2508 0.000762508
13065000 373.227 1006.51 0.76028 958.389 964.82 -6.43088 -57.3551 0.000573551
13066000 373.334 1019.7 0.76028 960.086 965.096 -5.00989 -54.968 0.00054968
13067000 372.904 946.887 0.76028 952.666 963.985 -11.3192 -62.7723 0.000627723
13068000 373.046 943.542 0.76028 956.562 964.352 -7.78984 -52.0503 0.000520503
13069000 373.271 1053.63 0.76028 958.132 964.933 -6.80102 -50.4439 0.000504439
13070000 373.065 1015.64 0.76028 956.695 964.401 -7.70553 -56.2591 0.000562591
13071000 373.284 1021.86 0.76028 961.519 964.966 -3.44721 -75.2964 0.000752964
13072000 373.3 996.504 0.76028 961.239 965.009 -3.76937 -70.467 0.00070467
13073000 373.034 1039.14 0.76028 960.319 964.322 -4.0031 -39.2454 0.000392454
13074000 373.221 1009.49 0.76028 958.679 964.805 -6.12564 -39.5794 0.000395794
13075000 372.898 978.593 0.76028 957.475 963.969 -6.49414 -70.5266 0.000705266
13076000 373.265 956.215 0.76028 953.952 964.918 -10.9656 -114.344 0.00114344
13077000 373.108 968.741 0.76028 959.417 964.511 -5.09421 -47.6199 0.000476199
13078000 373.225 973.139 0.76028 959.074 964.814 -5.74014 -64.6505 0.000646505
13079000 373.215 994.269 0.76028 958.627 964.788 -6.16055 -25.687 0.00025687
13080000 373.224 1044.15 0.76028 960.034 964.811 -4.77713 -32.3807 0.000323807
13081000 373.294 1051.23 0.76028 964.382 964.993 -0.610939 -92.6001 0.000926001
13082000 372.696 979.418 0.76028 959.538 963.446 -3.90702 -64.7317 0.000647317
13083000 373.429 939.765 0.76028 960.852 965.341 -4.48867 -92.1132 0.000921132
13084000 373.069 941.123 0.76028 960.847 964.411 -3.56389 -46.4774 0.000464774
13085000 373.266 960.318 0.76028 957.329 964.92 -7.5911 -48.4839 0.000484839
13086000 372.773 982.839 0.76028 958.802 963.645 -4.84265 -77.0312 0.000770312
13087000 373.077 968.853 0.76028 959.445 964.431 -4.98588 -61.9508 0.000619508
13088000 373.535 982.503 0.76028 963.328 965.616 -2.28786 -90.7214 0.000907214
13089000 373.237 914.924 0.76028 955.15 964.844 -9.69485 -78.4772 0.000784772
13090000 372.832 976.868 0.76028 955.448 963.798 -8.35023 -96.9269 0.000969269
13091000 373.206 996.173 0.76028 960.582 964.766 -4.18339 -87.634 0.00087634
13092000 373.274 945.494 0.76028 961.991 964.94 -2.94875 -63.5008 0.000635008
13093000 372.925 973.788 0.76028 960.681 964.039 -3.35724 -78.4134 0.000784134
13094000 373.566 972.87 0.76028 962.268 965.695 -3.42739 -30.8545 0.000308545
13095000 373.032 1036.21 0.76028 960.912 964.316 -3.4034 -40.2125 0.000402125
13096000 373.103 1029.23 0.76028 958.462 964.498 -6.03617 20.8928 -0.000208928
13097000 373.145 1006.54 0.76028 959.261 964.606 -5.3451 -54.5602 0.000545602
13098000 372.919 994.725 0.76028 956.351 964.022 -7.67131 -42.9615 0.000429615
13099000 373.175 992.46 0.76028 960.463 964.684 -4.22035 -31.3801 0.000313801
13100000 373.235 994.77 0.76028 959.174 964.841 -5.66617 -60.4472 0.000604472
13101000 373.429 1062.55 0.76028 965.913 965.342 0.571213 -82.7269 0.000827269
13102000 373.03 1020.53 0.76028 959.088 964.31 -5.22171 -50.7896 0.000507896
13103000 373.199 1016.42 0.76028 958.322 964.747 -6.42565 -87.6892 0.000876892
13104000 372.986 951.005 0.76028 955.771 964.197 -8.42624 -69.9931 0.000699931
13105000 373.063 1050.46 0.76028 958.321 964.395 -6.07421 -70.6361 0.000706361
13106000 373.21 1044.06 0.76028 958.66 964.775 -6.11446 -57.6127 0.000576127
13107000 373.117 987.847 0.76028 954.18 964.535 -10.3546 -40.926 0.00040926
13108000 373.215 1013.39 0.76028 959.97 964.788 -4.81786 -89.3509 0.000893509
13109000 373.298 1032.93 0.76028 957.112 965.002 -7.8897 -44.5309 0.000445309
13110000 372.907 1026.89 0.76028 960.851 963.993 -3.14124 -32.4378 0.000324378
13111000 373.198 1056.39 0.76028 961.119 964.743 -3.6245 -23.6704 0.000236704
13112000 373.285 985.471 0.76028 955.155 964.969 -9.81418 -98.7279 0.000987279
13113000 373.014 1011.94 0.76028 955.219 964.269 -9.04938 -62.0302 0.000620302
13114000 373.387 1010.19 0.76028 954.953 965.233 -10.2799 -62.3959 0.000623959
13115000 372.625 997.859 0.76028 950.037 963.263 -13.2259 -83.4731 0.000834731
13116000 373.537 1004.09 0.76028 955.156 965.621 -10.4646 -55.3936 0.000553936
13117000 373.026 947.629 0.76028 957.958 964.301 -6.3426 -41.4436 0.000414436
13118000 373.129 988.676 0.76028 957.352 964.566 -7.21402 -59.999 0.00059999
13119000 373.183 934.364 0.76028 958.934 964.707 -5.77279 -45.3331 0.000453331
13120000 373.113 991.243 0.76028 959.847 964.526 -4.67826 -10.6845 0.000106845
13121000 373.308 985.064 0.76028 961.657 965.028 -3.37043 -82.5799 0.000825799
13122000 372.994 957.751 0.76028 960.405 964.216 -3.81127 -31.2752 0.000312752
13123000 373.297 980.505 0.76028 962.64 964.999 -2.35892 -24.2821 0.000242821
13124000 373.167 975.173 0.76028 959.257 964.665 -5.40768 -11.6768 0.000116768
13125000 372.841 1008.42 0.76028 958.715 963.822 -5.10779 -55.5364 0.000555364
13126000 373.277 931.122 0.76028 959.061 964.948 -5.88689 -77.4669 0.000774669
13127000 373.384 996.991 0.76028 962.502 965.224 -2.72194 -29.9507 0.000299507
13128000 373.16 1001.47 0.76028 958.657 964.647 -5.98978 -49.3941 0.000493941
13129000 372.897 986.4 0.76028 961.75 963.966 -2.21534 -68.0407 0.000680407
13130000 373.146 1036.31 0.76028 959.921 964.609 -4.68743 -83.0965 0.000830965
13131000 373.262 1038.66 0.76028 959.658 964.91 -5.25249 -90.1109 0.000901109
13132000 373.125 989.231 0.76028 960.632 964.556 -3.92395 -68.4631 0.000684631
13133000 372.947 1034.37 0.76028 961.297 964.097 -2.79935 -46.814 0.00046814
13134000 373.368 1003.52 0.76028 961.12 965.183 -4.06285 -34.6583 0.000346583
13135000 373.158 1001.91 0.76028 957.776 964.64 -6.86427 -38.9863 0.000389863
13136000 373.247 1018.69 0.76028 961.543 964.871 -3.32871 -51.8027 0.000518027
13137000 373.094 1025.94 0.76028 959.003 964.474 -5.47164 -59.7246 0.000597246
13138000 373.249 1002.16 0.76028 962.407 964.876 -2.46932 -55.0371 0.000550371
13139000 373.391 1000.27 0.76028 964.369 965.243 -0.874555 -44.7446 0.000447446
13140000 372.74 995.911 0.76028 956.628 963.56 -6.93233 -31.981 0.00031981
13141000 373.086 988.292 0.76028 961.11 964.455 -3.34457 -85.1348 0.000851348
13142000 373.203 1027.06 0.76028 958.764 964.758 -5.99376 -63.4663 0.000634663
13143000 373.224 1012.28 0.76028 960.296 964.811 -4.51537 -82.1869 0.000821869
13144000 373.364 1026.48 0.76028 960.426 965.173 -4.74668 -115.323 0.00115323
13145000 372.97 984.421 0.76028 958.258 964.156 -5.89792 -76.0552 0.000760552
13146000 373.108 960.68 0.76028 957.484 964.511 -7.02756 -62.4562 0.000624562
13147000 373.171 1001.46 0.76028 957.199 964.674 -7.47559 -81.8631 0.000818631
13148000 373.076 993.698 0.76028 957.251 964.43 -7.17928 -48.6618 0.000486618
13149000 373.17 1000.34 0.76028 962.226 964.671 -2.44492 -2.77904 2.77904e-05
13150000 373.27 975.195 0.76028 959.863 964.93 -5.06644 -62.3039 0.000623039
13151000 372.974 1066.44 0.76028 958.023 964.164 -6.14115 -51.558 0.00051558
13152000 373.215 1146.18 0.76028 960.865 964.789 -3.92388 -21.6583 0.000216583
13153000 373.025 1026.3 0.76028 956.591 964.297 -7.70598 -38.7237 0.000387237
13154000 373.238 1031.99 0.76028 958.758 964.848 -6.09074 -8.03651 8.03651e-05
13155000 373.287 951.318 0.76028 957.755 964.974 -7.21913 -83.8851 0.000838851
13156000 373.022 980.433 0.76028 957.16 964.289 -7.12859 -46.387 0.00046387
13157000 373.179 1033.71 0.76028 961.709 964.695 -2.98572 -43.0026 0.000430026
13158000 372.928 1054.42 0.76028 961.824 964.047 -2.2225 -51.4843 0.000514843
13159000 373.563 998.355 0.76028 960.54 965.687 -5.14732 -85.4045 0.000854045
13160000 372.74 931.877 0.76028 955.497 963.561 -8.06422 -81.0904 0.000810904
13161000 373.215 980.086 0.76028 962.504 964.789 -2.28529 -69.9766 0.000699766
13162000 373.675 979.242 0.76028 964.473 965.977 -1.50339 -67.3237 0.000673237
13163000 372.634 985.521 0.76028 959.778 963.288 -3.50935 -78.8237 0.000788237
13164000 373.431 1000.31 0.76028 963.613 965.348 -1.73498 -75.9334 0.000759334
13165000 373.101 958.076 0.76028 950.95 964.494 -13.5443 -56.1198 0.000561198
13166000 373.172 1022.62 0.76028 955.914 964.678 -8.76339 -52.8697 0.000528697
13167000 373.019 1011.51 0.76028 953.81 964.282 -10.4714 -90.2684 0.000902684
13168000 373.265 999.396 0.76028 954.307 964.918 -10.6112 -70.2902 0.000702902
13169000 373.006 982.298 0.76028 952.85 964.249 -11.3989 -95.9329 0.000959329
13170000 373.244 959.445 0.76028 953.93 964.863 -10.933 -83.1512 0.000831512
13171000 373.025 951.925 0.76028 949.628 964.297 -14.6692 -76.2697 0.000762697
13172000 373.191 1066.42 0.76028 953.973 964.725 -10.7526 -68.9396 0.000689396
13173000 373.459 1013.68 0.76028 959.442 965.419 -5.97731 -51.7944 0.000517944
13174000 373.16 1018.92 0.76028 957.885 964.645 -6.75975 -77.8246 0.000778246
13175000 372.76 972.95 0.76028 951.414 963.612 -12.1982 -58.0658 0.000580658
13176000 373.122 1037.86 0.76028 954.663 964.547 -9.88401 -22.4482 0.000224482
13177000 373.389 984.69 0.76028 955.036 965.238 -10.2022 -64.8082 0.000648082
13178000 372.766 989.058 0.76028 957.176 963.628 -6.45181 -42.4726 0.000424726
13179000 373.41 925.978 0.76028 953.276 965.294 -12.0173 -66.1394 0.000661394
13180000 373.267 1037.41 0.76028 958.795 964.923 -6.12802 -76.4315 0.000764315
13181000 372.969 1025.51 0.76028 958.336 964.152 -5.81618 -74.0313 0.000740313
13182000 373.302 1006.86 0.76028 962.6 965.013 -2.41347 -66.8381 0.000668381
13183000 373.039 944.153 0.76028 959.743 964.334 -4.59105 -56.7407 0.000567407
13184000 373.118 949.669 0.76028 959.952 964.537 -4.58435 -96.4071 0.000964071
13185000 373.364 1000.45 0.76028 958.002 965.174 -7.17239 -87.4912 0.000874912
13186000 373.202 1034.9 0.76028 959.214 964.755 -5.54093 -33.9766 0.000339766
13187000 373.122 960.822 0.76028 953.659 964.547 -10.8878 -73.3302 0.000733302
13188000 373.09 992.035 0.76028 958.944 964.466 -5.52165 -44.9924 0.000449924
13189000 373.29 961.988 0.76028 955.645 964.981 -9.33584 -73.8462 0.000738462
13190000 373.047 948.385 0.76028 955.898 964.355 -8.45607 -57.0389 0.000570389
13191000 373.116 1022.26 0.76028 962.213 964.533 -2.32023 -116.114 0.00116114
13192000 372.862 1010.65 0.76028 957.143 963.876 -6.73381 -70.1681 0.000701681
13193000 373.174 1017.75 0.76028 959.204 964.682 -5.4785 -58.1156 0.000581156
13194000 373.264 1012.29 0.76028 956.761 964.916 -8.15468 -90.7469 0.000907469
13195000 373.448 1040.01 0.76028 961.764 965.39 -3.62623 -86.5496 0.000865496
13196000 373.039 1038.88 0.76028 955.276 964.333 -9.05656 -88.5343 0.000885343
13197000 373.005 1040.12 0.76028 954.911 964.245 -9.33418 -122.157 0.00122157
13198000 373.02 1086.8 0.76028 957.669 964.285 -6.61643 -76.4418 0.000764418
13199000 373.301 1013.51 0.76028 957.791 965.009 -7.21795 -72.5144 0.000725144
13200000 373.142 1050.47 0.76028 960.35 964.6 -4.24977 -80.0096 0.000800096
13201000 373.387 1000.65 0.76028 958.6 965.232 -6.6324 -67.534 0.00067534
13202000 373.244 994.54 0.76028 959.747 964.863 -5.11666 -113.644 0.00113644
13203000 373.021 997.832 0.76028 957.816 964.286 -6.47001 -23.524 0.00023524
13204000 372.909 1020.08 0.76028 961.629 963.998 -2.36897 -59.5883 0.000595883
13205000 373.11 1022.92 0.76028 961.821 964.518 -2.69606 -31.5555 0.000315555
13206000 373.243 996.402 0.76028 960.139 964.86 -4.72126 -87.651 0.00087651
13207000 373.233 1003.97 0.76028 961.383 964.834 -3.45125 -35.3679 0.000353679
13208000 373.029 1018.63 0.76028 961.91 964.307 -2.39789 -39.6807 0.000396807
13209000 373.367 1012.12 0.76028 958.722 965.18 -6.45782 -32.251 0.00032251
13210000 372.941 1039.61 0.76028 959.938 964.08 -4.14148 -30.2785 0.000302785
13211000 373.056 1022.78 0.76028 956.646 964.377 -7.73082 -54.3214 0.000543214
13212000 373.27 1025.11 0.76028 959.606 964.93 -5.32462 -65.2503 0.000652503
13213000 373.229 1017.64 0.76028 957.958 964.824 -6.86579 -65.5886 0.000655886
13214000 373.309 962.324 0.76028 954.995 965.031 -10.0369 -94.9043 0.000949043
13215000 372.873 1001.63 0.76028 952.369 963.905 -11.536 -113.493 0.00113493
13216000 373.227 1034.46 0.76028 956.117 964.818 -8.70171 -49.1248 0.000491248
13217000 372.978 965.404 0.76028 956.282 964.176 -7.89408 -19.6123 0.000196123
13218000 373.56 1018.67 0.76028 962.271 965.679 -3.40796 -52.7482 0.000527482
13219000 372.792 1014.74 0.76028 955.381 963.694 -8.31357 -21.8217 0.000218217
13220000 373.206 932.447 0.76028 953.144 964.766 -11.6224 -48.0003 0.000480003
13221000 373.347 987.413 0.76028 956.168 965.128 -8.96024 -48.2608 0.000482608
13222000 372.927 971.811 0.76028 952.325 964.045 -11.7198 -72.3461 0.000723461
13223000 373.38 1006.13 0.76028 961.745 965.215 -3.46958 -28.8342 0.000288342
13224000 373.18 970.956 0.76028 961.67 964.698 -3.02804 -62.2092 0.000622092
13225000 372.953 1013.48 0.76028 959.631 964.111 -4.47942 -42.9048 0.000429048
13226000 372.776 1031.5 0.76028 960.01 963.654 -3.64382 -73.2793 0.000732793
13227000 373.732 1003.59 0.76028 963.649 966.125 -2.4757 -88.6709 0.000886709
13228000 372.845 1017.73 0.76028 955.557 963.831 -8.27415 -62.0117 0.000620117
13229000 373.102 967.54 0.76028 955.148 964.496 -9.34767 -41.4548 0.000414548
13230000 373.461 975.451 0.76028 962.919 965.423 -2.50438 -58.1487 0.000581487
13231000 372.84 1043.11 0.76028 957.929 963.819 -5.88973 -68.6957 0.000686957
13232000 373.166 1049.62 0.76028 953.617 964.661 -11.0435 -48.5773 0.000485773
13233000 373.29 1048.91 0.76028 956.458 964.981 -8.52274 -98.7657 0.000987657
13234000 373.094 966.505 0.76028 955.811 964.476 -8.66549 -27.32 0.0002732
13235000 373.404 1013.1 0.76028 959.947 965.276 -5.32905 -84.1759 0.000841759
13236000 372.937 1019.05 0.76028 961.634 964.07 -2.4363 -56.9842 0.000569842
13237000 373.032 1004.48 0.76028 958.407 964.316 -5.9087 -28.4008 0.000284008
13238000 373.184 972.323 0.76028 960.034 964.707 -4.67341 -57.7665 0.000577665
13239000 373.172 957.113 0.76028 959.865 964.677 -4.81123 -82.5905 0.000825905
13240000 373.162 981.827 0.76028 960.145 964.652 -4.50779 -41.7616 0.000417616
13241000 373.26 948.828 0.76028 956 964.904 -8.90439 -65.3336 0.000653336
13242000 373.217 997.708 0.76028 961.86 964.793 -2.9332 -45.5233 0.000455233
13243000 373.266 982.054 0.76028 960.351 964.92 -4.56933 -80.2809 0.000802809
13244000 373.131 973.05 0.76028 957.599 964.57 -6.97076 -45.8036 0.000458036
13245000 372.859 1000.17 0.76028 956.369 963.867 -7.4981 -69.8894 0.000698894
13246000 373.182 1065.09 0.76028 960.614 964.704 -4.08931 -65.2815 0.000652815
13247000 372.989 1029.29 0.76028 959.777 964.204 -4.42722 -66.0693 0.000660693
13248000 373.209 990.212 0.76028 962.372 964.774 -2.40167 -61.9812 0.000619812
13249000 373.621 1032.72 0.76028 967.254 965.838 1.41589 -46.0351 0.000460351
13250000 372.772 1030.69 0.76028 959.33 963.644 -4.31367 -66.4973 0.000664973
13251000 373.116 1036.09 0.76028 958.503 964.531 -6.02791 -25.7151 0.000257151
13252000 373.333 1022.7 0.76028 963.445 965.092 -1.64692 -69.6699 0.000696699
13253000 372.456 1013.7 0.76028 957.267 962.827 -5.55947 -30.5245 0.000305245
13254000 373.647 997.341 0.76028 963.695 965.905 -2.20992 -22.5356 0.000225356
13255000 372.974 998.054 0.76028 956.669 964.167 -7.49764 -92.9772 0.000929772
13256000 373.489 1030.11 0.76028 959.611 965.496 -5.88474 -77.7597 0.000777597
13257000 373.244 1004.79 0.76028 959.216 964.864 -5.64825 -83.9246 0.000839246
13258000 372.844 993.253 0.76028 958.511 963.83 -5.31833 -65.8622 0.000658622
13259000 373.136 960.725 0.76028 960.598 964.584 -3.98591 -99.1066 0.000991066
13260000 373.395 1016.34 0.76028 963.124 965.253 -2.1287 -74.5573 0.000745573
13261000 373.005 942.782 0.76028 960.505 964.244 -3.73974 -35.9071 0.000359071
13262000 372.956 982.154 0.76028 956.485 964.12 -7.63478 -54.5727 0.000545727
13263000 373.665 979.634 0.76028 957.574 965.95 -8.37655 -49.1225 0.000491225
13264000 372.872 998.499 0.76028 954.88 963.902 -9.02181 -82.2188 0.000822188
13265000 373.063 960.686 0.76028 956.71 964.394 -7.68442 -77.3614 0.000773614
13266000 373.081 1029.79 0.76028 958.93 964.441 -5.51094 -69.5664 0.000695664
13267000 373.434 1049.31 0.76028 962.727 965.355 -2.6285 -83.0897 0.000830897
13268000 373.052 1010.86 0.76028 960.398 964.366 -3.96827 -111.916 0.00111916
13269000 373.296 965.81 0.76028 958.287 964.996 -6.70909 -100.026 0.00100026
13270000 372.844 998.892 0.76028 956.067 963.829 -7.76223 -64.2554 0.000642554
13271000 373.352 994.02 0.76028 957.766 965.143 -7.37672 -60.8345 0.000608345
13272000 373.218 968.674 0.76028 960.558 964.796 -4.23796 -40.0077 0.000400077
13273000 373.084 983.003 0.76028 956.95 964.449 -7.49926 -122.78 0.0012278
13274000 372.809 964.498 0.76028 953.726 963.739 -10.0132 -36.2309 0.000362309
13275000 373.327 959.095 0.76028 956.098 965.078 -8.97995 -57.7847 0.000577847
13276000 373.474 1004.6 0.76028 960.157 965.457 -5.30002 -56.1291 0.000561291
13277000 372.897 986.998 0.76028 954.635 963.966 -9.33099 -79.9259 0.000799259
13278000 373.261 1000.36 0.76028 956.971 964.907 -7.93648 -133.2 0.001332
13279000 373.015 995.853 0.76028 953.366 964.271 -10.9049 -68.9224 0.000689224
13280000 373.006 1003.76 0.76028 952.448 964.248 -11.7993 -55.2288 0.000552288
13281000 373.411 1025.92 0.76028 958.172 965.295 -7.12317 -73.8033 0.000738033
13282000 373.304 989.36 0.76028 955.162 965.019 -9.85664 -45.0269 0.000450269
13283000 372.737 952.091 0.76028 954.134 963.552 -9.41759 -76.1392 0.000761392
13284000 373.337 991.196 0.76028 955.345 965.102 -9.75691 -77.7435 0.000777435
13285000 373.291 1004.55 0.76028 956.84 964.985 -8.14508 -92.8098 0.000928098
13286000 373.175 1020.54 0.76028 953.655 964.685 -11.0299 -89.945 0.00089945
13287000 372.814 985.454 0.76028 953.345 963.751 -10.4061 -55.1464 0.000551464
13288000 373.204 976.051 0.76028 954.13 964.759 -10.6294 -82.8017 0.000828017
13289000 373.235 985.112 0.76028 953.808 964.84 -11.0312 -98.4041 0.000984041
13290000 373.177 973.428 0.76028 952.598 964.69 -12.0921 -56.9688 0.000569688
13291000 373.321 1035.74 0.76028 955.537 965.062 -9.5252 -57.2443 0.000572443
13292000 372.953 979.142 0.76028 953.428 964.111 -10.6824 -23.115 0.00023115
13293000 373.292 971.649 0.76028 956.538 964.987 -8.4494 -24.9422 0.000249422
13294000 372.92 958.551 0.76028 955.035 964.026 -8.99049 -28.005 0.00028005
13295000 373.017 994.752 0.76028 957.42 964.276 -6.85662 -88.4135 0.000884135
13296000 373.383 1042.25 0.76028 962.823 965.222 -2.3994 -59.1968 0.000591968
13297000 373.131 1018.61 0.76028 955.731 964.57 -8.83916 -96.9028 0.000969028
13298000 373.169 1010.32 0.76028 955.54 964.669 -9.12881 -70.4177 0.000704177
13299000 373.205 1020.36 0.76028 954.773 964.762 -9.98918 -41.8439 0.000418439
13300000 373.199 1039.72 0.76028 958.165 964.747 -6.58215 -54.0823 0.000540823
13301000 372.913 979.044 0.76028 952.484 964.007 -11.5234 -27.8495 0.000278495
13302000 373.226 987.164 0.76028 956.443 964.818 -8.37458 -44.1473 0.000441473
13303000 373.292 1008.69 0.76028 958.563 964.987 -6.42436 -77.5168 0.000775168
13304000 373.005 1019.79 0.76028 958.531 964.246 -5.71471 -53.2747 0.000532747
13305000 373.276 973.539 0.76028 952.941 964.947 -12.0058 -78.7536 0.000787536
13306000 373.039 973.39 0.76028 956.097 964.333 -8.23591 -108.838 0.00108838
13307000 372.854 967.431 0.76028 956.43 963.854 -7.42491 -98.7862 0.000987862
13308000 373.307 1014.43 0.76028 959.946 965.025 -5.07902 -108.289 0.00108289
13309000 373.418 989.833 0.76028 963.386 965.314 -1.92781 -63.4723 0.000634723
13310000 372.955 999.092 0.76028 958.061 964.117 -6.05648 -62.2401 0.000622401
13311000 373.544 960.725 0.76028 961.783 965.638 -3.85483 -65.4629 0.000654629
13312000 372.947 981.553 0.76028 961.811 964.097 -2.28527 -72.1226 0.000721226
13313000 373.457 983.53 0.76028 961.298 965.413 -4.11469 -37.5668 0.000375668
13314000 372.854 1024.86 0.76028 963.27 963.856 -0.585715 -43.4848 0.000434848
13315000 372.854 990.548 0.76028 958.483 963.854 -5.37087 -36.481 0.00036481
13316000 373.559 994.426 0.76028 962.264 965.679 -3.41442 -28.1891 0.000281891
13317000 373.051 938.492 0.76028 960.922 964.364 -3.4423 -66.8498 0.000668498
13318000 372.922 944.212 0.76028 960.652 964.031 -3.37842 -58.6592 0.000586592
13319000 373.307 965.134 0.76028 960.785 965.026 -4.24084 -31.1785 0.000311785
13320000 373.011 979.07 0.76028 959.731 964.26 -4.52935 -44.9026 0.000449026
13321000 373.045 949.446 0.76028 958.345 964.35 -6.00422 -87.7874 0.000877874
13322000 373.522 1004.04 0.76028 957.56 965.583 -8.02316 -46.2508 0.000462508
13323000 373.115 994.698 0.76028 958.502 964.53 -6.02834 -77.2457 0.000772457
13324000 372.938 944.398 0.76028 958.147 964.072 -5.92481 -88.031 0.00088031
13325000 373.077 966.955 0.76028 955.778 964.43 -8.65222 -107.247 0.00107247
13326000 373.247 985.604 0.76028 961.252 964.871 -3.61924 -90.0272 0.000900272
13327000 373.587 1020.52 0.76028 963.77 965.749 -1.9799 -40.1015 0.000401015
13328000 372.73 966.773 0.76028 956.885 963.536 -6.65087 -56.3443 0.000563443
13329000 373.393 1028.24 0.76028 959.37 965.248 -5.878 -47.9772 0.000479772
13330000 373.11 991.785 0.76028 956.071 964.518 -8.44715 -98.7111 0.000987111
13331000 373.332 1003.64 0.76028 960.198 965.091 -4.89242 -87.3559 0.000873559
13332000 372.936 962.729 0.76028 958.052 964.068 -6.01515 -99.4684 0.000994684
13333000 372.898 988.06 0.76028 957.675 963.969 -6.29452 -28.6098 0.000286098
13334000 373.58 1001.25 0.76028 962.362 965.732 -3.37019 -32.6915 0.000326915
