# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot v_pyz v_eta
11671000 373.076 -6.12814 0.67534 1065.9 964.429 101.468 -13.203 0.00013203
11672000 373.027 37.0226 0.67534 1066.68 964.302 102.377 -17.9642 0.000179642
11673000 373.453 5.48166 0.67534 1068.13 965.404 102.728 -27.4908 0.000274908
11674000 373.128 0.218024 0.67534 1063.64 964.564 99.076 6.79986 -6.79986e-05
11675000 372.968 10.8158 0.67534 1061.74 964.149 97.595 -18.8453 0.000188453
11676000 373.276 71.0284 0.67534 1069 964.945 104.052 -13.2566 0.000132566
11677000 372.832 8.78399 0.67534 1063.9 963.798 100.1 -35.3959 0.000353959
11678000 373.084 39.0101 0.67534 1065.64 964.451 101.193 -22.2381 0.000222381
11679000 373.525 48.429 0.67534 1066.91 965.59 101.318 -1.94447 1.94447e-05
11680000 372.974 13.152 0.67534 1063.43 964.164 99.261 -18.2642 0.000182642
11681000 373.308 35.689 0.67534 1070.73 965.03 105.698 -6.85248 6.85248e-05
11682000 372.931 20.2995 0.67534 1065.94 964.054 101.886 -40.0129 0.000400129
11683000 373.252 56.3172 0.67534 1065.59 964.884 100.703 -26.5911 0.000265911
11684000 373.19 8.94764 0.67534 1064.4 964.724 99.6792 -41.446 0.00041446
11685000 372.949 -11.6286 0.67534 1063.59 964.1 99.4923 -22.6584 0.000226584
11686000 373.462 65.6699 0.67534 1067.69 965.427 102.266 -60.7957 0.000607957
11687000 372.941 18.0441 0.67534 1063.39 964.079 99.3114 -34.7672 0.000347672
11688000 373.305 29.8496 0.67534 1067.43 965.021 102.406 3.18042 -3.18042e-05
11689000 373.09 -2.77959 0.67534 1066.5 964.466 102.034 -30.8546 0.000308546
11690000 373.274 42.1572 0.67534 1064.95 964.94 100.007 -24.6276 0.000246276
11691000 373.034 10.9269 0.67534 1063.3 964.321 98.9804 -47.9492 0.000479492
11692000 373.028 48.5566 0.67534 1066.64 964.305 102.338 -43.121 0.00043121
11693000 373.308 -2.73919 0.67534 1067.23 965.029 102.196 -68.4502 0.000684502
11694000 372.928 38.9631 0.67534 1066.17 964.046 102.129 -38.449 0.00038449
11695000 373.153 14.7327 0.67534 1067.37 964.628 102.74 -16.9213 0.000169213
11696000 373.457 31.2754 0.67534 1069.59 965.413 104.18 -14.6974 0.000146974
11697000 372.941 7.97711 0.67534 1065.01 964.08 100.93 -28.8829 0.000288829
11698000 373.324 -8.06105 0.67534 1068.99 965.071 103.914 -33.1226 0.000331226
11699000 373.063 32.4719 0.67534 1063.49 964.394 99.1005 -42.3971 0.000423971
11700000 372.899 43.4021 0.67534 1068.56 963.972 104.592 -27.7553 0.000277553
11701000 373.578 29.7885 0.67534 1071.33 965.726 105.607 -28.3524 0.000283524
11702000 372.902 -5.36264 0.67534 1068.54 963.979 104.557 16.6044 -0.000166044
11703000 373.19 -33.8432 0.67534 1068.17 964.723 103.452 -6.31573 6.31573e-05
11704000 372.934 -47.7369 0.67534 1069.33 964.062 105.267 2.04052 -2.04052e-05
11705000 373.453 -25.2853 0.67534 1067.03 965.404 101.625 -46.2139 0.000462139
11706000 372.827 -15.9493 0.67534 1063.08 963.785 99.2992 -17.3509 0.000173509
11707000 373.451 -38.6073 0.67534 1063.76 965.397 98.3666 -24.9493 0.000249493
11708000 372.915 -36.9985 0.67534 1063.32 964.013 99.3079 -36.5893 0.000365893
11709000 373.301 9.42982 0.67534 1065.86 965.01 100.853 -40.8305 0.000408305
11710000 373.431 33.9072 0.67534 1071.61 965.347 106.263 -29.983 0.00029983
11711000 372.762 20.6909 0.67534 1065.82 963.617 102.198 -2.28197 2.28197e-05
11712000 373.136 14.4151 0.67534 1068.11 964.584 103.53 -19.6439 0.000196439
11713000 373.556 -24.9107 0.67534 1064.72 965.669 99.0474 -41.1119 0.000411119
11714000 373.192 46.0156 0.67534 1064.9 964.73 100.172 -30.3968 0.000303968
11715000 372.751 30.0009 0.67534 1065.34 963.588 101.75 -26.4752 0.000264752
11716000 372.983 32.9816 0.67534 1062.32 964.19 98.1313 -40.1321 0.000401321
11717000 373.169 2.7587 0.67534 1064.39 964.67 99.7172 -2.83104 2.83104e-05
11718000 373.189 12.2759 0.67534 1063.58 964.722 98.8535 -44.2083 0.000442083
11719000 373.51 27.7298 0.67534 1066.52 965.55 100.967 -32.1934 0.000321934
11720000 373.071 14.6054 0.67534 1065.1 964.416 100.682 -51.5221 0.000515221
11721000 373.038 7.54843 0.67534 1058.97 964.331 94.64 -37.5633 0.000375633
11722000 373.081 -0.188288 0.67534 1058.66 964.443 94.2198 0.760303 -7.60303e-06
11723000 373.09 -24.8312 0.67534 1060.19 964.466 95.7224 6.95955 -6.95955e-05
11724000 373.428 34.8236 0.67534 1063.03 965.338 97.6891 -32.3364 0.000323364
11725000 373.014 18.9403 0.67534 1061.59 964.268 97.3219 -19.223 0.00019223
11726000 373.075 37.884 0.67534 1060.52 964.427 96.0981 16.0896 -0.000160896
11727000 373.323 12.7053 0.67534 1067.17 965.066 102.103 -41.2748 0.000412748
11728000 373.079 -41.5533 0.67534 1061.76 964.436 97.325 -24.7559 0.000247559
11729000 373.079 11.4381 0.67534 1062.24 964.436 97.8039 -16.292 0.00016292
11730000 373.083 25.7912 0.67534 1061.91 964.447 97.4599 -33.1141 0.000331141
11731000 373.235 7.6339 0.67534 1067.27 964.839 102.436 -17.7055 0.000177055
11732000 373.017 -23.1728 0.67534 1063.79 964.276 99.5172 -24.8403 0.000248403
11733000 373.31 -11.7711 0.67534 1063.69 965.033 98.6565 -6.35909 6.35909e-05
11734000 373.329 8.3393 0.67534 1059.86 965.083 94.7763 -53.8739 0.000538739
11735000 372.851 -5.54935 0.67534 1061.76 963.849 97.9088 -29.6439 0.000296439
11736000 373.077 -20.3492 0.67534 1062.15 964.43 97.7192 -32.1946 0.000321946
11737000 373.235 -44.1717 0.67534 1059.51 964.84 94.6674 -38.0076 0.000380076
11738000 373.321 -3.45693 0.67534 1060.21 965.063 95.1494 -36.2581 0.000362581
11739000 372.904 12.8287 0.67534 1061.09 963.984 97.1064 -11.1977 0.000111977
11740000 373.263 34.8919 0.67534 1062.11 964.912 97.1981 -10.4123 0.000104123
11741000 373.13 22.2021 0.67534 1060.73 964.568 96.1584 -31.9021 0.000319021
11742000 373.217 21.8138 0.67534 1063.42 964.793 98.6324 -38.7331 0.000387331
11743000 372.997 2.13831 0.67534 1060.68 964.224 96.4566 -27.3006 0.000273006
11744000 373.387 10.1306 0.67534 1065.93 965.234 100.698 -6.36103 6.36103e-05
11745000 373.139 28.2617 0.67534 1066.62 964.592 102.025 -3.60577 3.60577e-05
11746000 373.222 1.55366 0.67534 1067.56 964.807 102.749 -18.6939 0.000186939
11747000 372.956 -73.1125 0.67534 1060.24 964.119 96.1252 -25.6259 0.000256259
11748000 373.441 -4.21909 0.67534 1066.9 965.372 101.525 -19.3268 0.000193268
11749000 372.881 -29.8958 0.67534 1065.4 963.926 101.47 -13.6298 0.000136298
11750000 373.036 -53.6706 0.67534 1062.57 964.326 98.247 -28.0826 0.000280826
11751000 373.381 -46.0972 0.67534 1069.63 965.217 104.411 -12.4757 0.000124757
11752000 373.247 4.91044 0.67534 1067.05 964.871 102.179 -20.2817 0.000202817
11753000 372.862 24.158 0.67534 1064.75 963.875 100.875 -34.2909 0.000342909
11754000 373.297 21.0166 0.67534 1066.61 965 101.606 -43.4924 0.000434924
11755000 373.229 10.3198 0.67534 1067.43 964.824 102.602 -28.2586 0.000282586
11756000 372.893 10.8417 0.67534 1065.15 963.956 101.196 -16.8539 0.000168539
11757000 373.295 9.73512 0.67534 1065 964.996 100.003 -10.2835 0.000102835
11758000 373.197 28.3494 0.67534 1066.09 964.741 101.345 -46.2262 0.000462262
11759000 373.241 29.2611 0.67534 1065.16 964.855 100.307 -37.5022 0.000375022
11760000 373.23 -12.0481 0.67534 1066.62 964.827 101.795 -34.5499 0.000345499
11761000 372.924 -0.21142 0.67534 1064.03 964.035 99.9919 -28.0324 0.000280324
11762000 373.244 -13.852 0.67534 1067.51 964.863 102.648 -6.26751 6.26751e-05
11763000 373.26 -13.7532 0.67534 1064.75 964.904 99.8508 -14.7192 0.000147192
11764000 373.084 -32.3516 0.67534 1060.84 964.45 96.3871 -64.9644 0.000649644
11765000 372.833 25.1859 0.67534 1064.03 963.801 100.23 -15.8896 0.000158896
11766000 373.36 15.2678 0.67534 1068.92 965.162 103.757 9.48356 -9.48356e-05
11767000 373.039 -6.82365 0.67534 1062.39 964.333 98.0547 -8.65293 8.65293e-05
11768000 372.94 10.6583 0.67534 1063.85 964.078 99.7697 1.28521 -1.28521e-05
11769000 373.4 -8.06561 0.67534 1068.98 965.267 103.716 -45.3084 0.000453084
11770000 373.123 22.245 0.67534 1068.45 964.551 103.902 -14.2143 0.000142143
11771000 373.058 -21.6909 0.67534 1064.36 964.382 99.9782 -53.6748 0.000536748
11772000 373.096 6.14777 0.67534 1063.57 964.481 99.0844 -54.5187 0.000545187
11773000 373.285 -22.5561 0.67534 1065.63 964.969 100.665 -9.67789 9.67789e-05
11774000 373.426 -2.28952 0.67534 1065.71 965.334 100.378 -28.0668 0.000280668
11775000 372.978 -42.1081 0.67534 1061.14 964.175 96.9649 -28.0507 0.000280507
11776000 373.231 7.05089 0.67534 1063.82 964.829 98.9956 -12.7622 0.000127622
11777000 372.921 -24.4684 0.67534 1060.84 964.028 96.8098 -44.0509 0.000440509
11778000 373.324 -77.6547 0.67534 1068.01 965.07 102.937 -38.4572 0.000384572
11779000 373.123 -50.0231 0.67534 1062.59 964.552 98.0397 -26.2382 0.000262382
11780000 372.985 -23.3815 0.67534 1063.9 964.194 99.7098 -54.264 0.00054264
11781000 373.232 -13.6473 0.67534 1063.09 964.833 98.256 -28.3282 0.000283282
11782000 372.933 -12.5525 0.67534 1066.99 964.059 102.936 -42.0726 0.000420726
11783000 373.668 -8.13337 0.67534 1067.04 965.958 101.08 -26.6206 0.000266206
11784000 373.171 -9.19139 0.67534 1062.65 964.675 97.9754 -29.0396 0.000290396
11785000 372.773 -40.2249 0.67534 1058.6 963.645 94.958 1.22585 -1.22585e-05
11786000 373.343 -24.3599 0.67534 1061.93 965.12 96.8066 -25.0559 0.000250559
11787000 372.889 0.571764 0.67534 1059.88 963.945 95.9366 -59.7499 0.000597499
11788000 373.371 18.2338 0.67534 1061.37 965.192 96.1816 -65.332 0.00065332
11789000 373.244 2.16737 0.67534 1061.27 964.862 96.4069 -58.0889 0.000580889
11790000 373.137 -5.54715 0.67534 1062.04 964.587 97.4522 -42.1297 0.000421297
11791000 373.209 -17.4645 0.67534 1062.75 964.772 97.9799 -31.0848 0.000310848
11792000 372.873 -18.477 0.67534 1060.32 963.905 96.4129 -32.8669 0.000328669
11793000 373.29 21.0235 0.67534 1065.07 964.983 100.088 -44.517 0.00044517
11794000 373.395 -23.6804 0.67534 1061.99 965.255 96.738 -40.8417 0.000408417
11795000 372.851 -32.6657 0.67534 1059.3 963.846 95.4537 -65.3614 0.000653614
11796000 373.393 6.26106 0.67534 1060.31 965.248 95.061 -18.3718 0.000183718
11797000 372.814 -6.77947 0.67534 1058.85 963.752 95.0951 -27.573 0.00027573
11798000 373.138 12.5794 0.67534 1063.22 964.589 98.6274 -19.3081 0.000193081
11799000 373.453 47.5825 0.67534 1061.19 965.404 95.7826 -34.588 0.00034588
11800000 372.863 16.4221 0.67534 1055.38 963.878 91.5068 -27.5964 0.000275964
11801000 373.137 65.9666 0.67534 1063.36 964.588 98.7698 -31.7819 0.000317819
11802000 373.297 -1.75868 0.67534 1062.01 965 97.0095 -55.021 0.00055021
11803000 373.208 8.6186 0.67534 1063.95 964.77 99.1834 10.4085 -0.000104085
11804000 372.994 -3.80538 0.67534 1059.87 964.218 95.6569 -16.0179 0.000160179
11805000 373.18 -10.8281 0.67534 1059.57 964.697 94.8761 -10.8618 0.000108618
11806000 373.004 -5.43596 0.67534 1060.42 964.243 96.1811 -45.0659 0.000450659
11807000 373.264 -11.1788 0.67534 1056.11 964.915 91.1917 -32.0483 0.000320483
11808000 373.327 -7.50993 0.67534 1056.82 965.078 91.7405 -38.4023 0.000384023
11809000 373.211 9.89425 0.67534 1055.69 964.777 90.9155 -19.2533 0.000192533
11810000 373.14 31.6386 0.67534 1053.68 964.594 89.0868 -25.56 0.0002556
11811000 372.881 13.6004 0.67534 1055.48 963.925 91.5528 6.06329 -6.06329e-05
11812000 373.231 -41.6499 0.67534 1059.03 964.83 94.2018 -25.9205 0.000259205
11813000 373.159 -25.5983 0.67534 1064.19 964.644 99.5489 -26.5685 0.000265685
11814000 373.232 -13.4376 0.67534 1060.84 964.833 96.0023 -2.16422 2.16422e-05
11815000 373.183 -8.47889 0.67534 1061.56 964.706 96.8538 -28.9394 0.000289394
11816000 373.036 -18.8187 0.67534 1055.24 964.325 90.9139 -44.5999 0.000445999
11817000 373.358 -2.17402 0.67534 1060.67 965.157 95.5092 -55.3317 0.000553317
11818000 373.031 -2.42644 0.67534 1062.55 964.313 98.2406 -65.2789 0.000652789
11819000 372.837 0.736325 0.67534 1059.18 963.81 95.3691 -16.8504 0.000168504
11820000 373.43 27.7091 0.67534 1066.57 965.343 101.225 -12.471 0.00012471
11821000 373.192 -15.6537 0.67534 1059.14 964.728 94.4114 -17.0702 0.000170702
11822000 373.116 -29.824 0.67534 1061.81 964.532 97.2801 -15.8622 0.000158622
11823000 373.01 12.5078 0.67534 1061.91 964.259 97.6511 -48.7024 0.000487024
11824000 373.062 -23.539 0.67534 1060.96 964.393 96.5668 -45.9964 0.000459964
11825000 373.401 -45.7232 0.67534 1062.98 965.27 97.7099 -0.339483 3.39483e-06
11826000 373.436 -36.8188 0.67534 1063.12 965.361 97.7572 -26.4268 0.000264268
11827000 373.027 -20.1959 0.67534 1065.41 964.302 101.109 -25.4172 0.000254172
11828000 372.618 -25.9558 0.67534 1062.37 963.245 99.1224 -28.029 0.00028029
11829000 373.302 -36.9345 0.67534 1063.07 965.013 98.0546 -41.1508 0.000411508
11830000 373.266 2.24238 0.67534 1066.35 964.921 101.429 -39.6662 0.000396662
11831000 373.204 -62.8081 0.67534 1061.47 964.759 96.7119 -24.6741 0.000246741
11832000 373.316 19.1128 0.67534 1064.26 965.048 99.2132 -14.7441 0.000147441
11833000 372.967 -31.6202 0.67534 1063.71 964.148 99.5602 2.22143 -2.22143e-05
11834000 372.998 -48.4297 0.67534 1059.21 964.227 94.9829 -31.0488 0.000310488
11835000 373.099 -14.272 0.67534 1061.76 964.489 97.2751 -18.5567 0.000185567
11836000 373.392 27.2691 0.67534 1062.64 965.246 97.3902 -14.4034 0.000144034
11837000 373.22 20.9886 0.67534 1064.77 964.802 99.9653 -8.78936 8.78936e-05
11838000 372.971 33.3265 0.67534 1061.19 964.159 97.0287 -14.1175 0.000141175
11839000 373.201 9.18353 0.67534 1063.36 964.753 98.6067 -27.951 0.00027951
11840000 373.192 50.1883 0.67534 1066.29 964.73 101.561 -30.3324 0.000303324
11841000 373.277 10.3186 0.67534 1067.93 964.949 102.984 -24.9011 0.000249011
11842000 372.723 -15.0279 0.67534 1063.95 963.518 100.437 -52.9579 0.000529579
11843000 373.403 -12.5927 0.67534 1069.89 965.275 104.617 -31.884 0.00031884
11844000 373.054 -57.9117 0.67534 1067.98 964.373 103.61 -33.1346 0.000331346
11845000 373.435 -6.86264 0.67534 1068.17 965.358 102.807 -22.4468 0.000224468
11846000 372.715 6.66509 0.67534 1060.91 963.495 97.4124 -33.2324 0.000332324
11847000 373.379 16.997 0.67534 1064.5 965.212 99.2888 -27.2239 0.000272239
11848000 373.221 -16.7238 0.67534 1063.49 964.803 98.6836 -25.9152 0.000259152
11849000 372.963 5.72475 0.67534 1061.59 964.137 97.45 -10.4516 0.000104516
11850000 373.36 -7.53736 0.67534 1064.13 965.164 98.961 10.533 -0.00010533
11851000 373.153 15.9345 0.67534 1067.82 964.627 103.19 -28.9989 0.000289989
11852000 372.99 -13.6635 0.67534 1065.79 964.206 101.582 -15.2481 0.000152481
11853000 373.097 -24.3106 0.67534 1063.9 964.483 99.4206 -5.30121 5.30121e-05
11854000 373.301 44.8874 0.67534 1067.3 965.011 102.29 -43.6418 0.000436418
11855000 373.27 26.7636 0.67534 1067.54 964.931 102.613 -55.2234 0.000552234
11856000 372.91 14.6716 0.67534 1063.62 964 99.6198 -1.36337 1.36337e-05
11857000 373.35 -40.6489 0.67534 1066.9 965.137 101.759 22.0057 -0.000220057
11858000 373.093 -14.1086 0.67534 1068.45 964.473 103.977 -27.2113 0.000272113
11859000 373.211 -11.6597 0.67534 1069.56 964.778 104.786 -1.36763 1.36763e-05
11860000 373.05 -10.6323 0.67534 1067.05 964.362 102.689 -33.7962 0.000337962
11861000 373.442 11.3342 0.67534 1071.47 965.376 106.096 -22.6472 0.000226472
11862000 372.634 11.9325 0.67534 1065.91 963.286 102.626 -35.6887 0.000356887
11863000 373.486 25.8373 0.67534 1067.71 965.489 102.221 -32.1509 0.000321509
11864000 372.934 24.2063 0.67534 1069.43 964.063 105.368 -19.3474 0.000193474
11865000 373.139 22.0115 0.67534 1067.33 964.592 102.74 -47.2911 0.000472911
11866000 373.383 -16.4021 0.67534 1068.59 965.222 103.363 -35.8611 0.000358611
11867000 373.301 21.6468 0.67534 1070.11 965.009 105.104 -21.1855 0.000211855
11868000 372.989 19.8323 0.67534 1064.92 964.204 100.72 -38.0862 0.000380862
11869000 373.09 50.2109 0.67534 1065.7 964.465 101.238 -2.4152 2.4152e-05
11870000 373.011 26.8614 0.67534 1065.64 964.26 101.378 -12.1858 0.000121858
11871000 373.293 14.3203 0.67534 1065.21 964.989 100.219 -40.3542 0.000403542
11872000 373.171 20.1648 0.67534 1058.14 964.675 93.4676 -29.1259 0.000291259
11873000 373.089 13.9776 0.67534 1062.92 964.461 98.4599 -40.866 0.00040866
11874000 373.063 25.6629 0.67534 1061.97 964.397 97.5691 -9.82962 9.82962e-05
11875000 373.277 44.3299 0.67534 1061.87 964.948 96.9209 -11.0923 0.000110923
11876000 373.136 -2.81053 0.67534 1059.48 964.583 94.8962 9.83641 -9.83641e-05
11877000 373.13 6.57702 0.67534 1063.55 964.568 98.9823 -56.7857 0.000567857
11878000 373.095 -5.04945 0.67534 1062.44 964.478 97.9626 -27.6369 0.000276369
11879000 373.215 -24.9613 0.67534 1064.1 964.787 99.3084 -33.4398 0.000334398
11880000 373.296 3.10279 0.67534 1066.19 964.998 101.193 -38.5174 0.000385174
11881000 373.108 -1.02981 0.67534 1065.6 964.513 101.086 -18.0873 0.000180873
11882000 372.729 -4.04143 0.67534 1063.09 963.532 99.5562 -6.5403 6.5403e-05
11883000 373.311 9.1285 0.67534 1062.49 965.037 97.4554 -36.6645 0.000366645
11884000 373.363 -2.98192 0.67534 1060.07 965.17 94.9011 -5.4211 5.4211e-05
11885000 373.045 3.07788 0.67534 1065.18 964.348 100.828 -30.876 0.00030876
11886000 373.341 -17.2242 0.67534 1067.25 965.113 102.138 -2.35731 2.35731e-05
11887000 372.931 -24.362 0.67534 1060.48 964.054 96.4256 -4.04499 4.04499e-05
11888000 373.184 8.11662 0.67534 1063.69 964.708 98.9783 -27.7786 0.000277786
11889000 373.247 -34.3989 0.67534 1063.25 964.872 98.3816 -47.2785 0.000472785
11890000 373.203 -51.6307 0.67534 1061.55 964.758 96.7951 -36.3764 0.000363764
11891000 373.078 -28.4074 0.67534 1064.2 964.434 99.7679 -42.6943 0.000426943
11892000 373.062 0.669956 0.67534 1071.01 964.392 106.613 -0.547003 5.47003e-06
11893000 373.012 -53.0451 0.67534 1065.67 964.265 101.406 -36.4342 0.000364342
11894000 373.245 -14.9816 0.67534 1066.74 964.867 101.871 -16.5649 0.000165649
11895000 373.076 -29.2773 0.67534 1057.57 964.429 93.1408 -53.606 0.00053606
11896000 373.151 -11.3736 0.67534 1061.35 964.622 96.7235 -37.474 0.00037474
11897000 373.344 64.3882 0.67534 1068.41 965.122 103.292 -31.1987 0.000311987
11898000 373.068 -18.0125 0.67534 1063.76 964.408 99.3551 -27.4005 0.000274005
11899000 373.339 -11.4882 0.67534 1061.93 965.109 96.8252 -9.71105 9.71105e-05
11900000 373.287 31.2981 0.67534 1065.11 964.975 100.132 -23.5321 0.000235321
11901000 372.811 -2.7914 0.67534 1064.3 963.743 100.56 -16.9577 0.000169577
11902000 373.426 -31.6487 0.67534 1058.61 965.335 93.2778 -16.4844 0.000164844
11903000 372.983 -14.9412 0.67534 1061.08 964.189 96.8941 -24.4015 0.000244015
11904000 373.262 -37.3949 0.67534 1062.83 964.909 97.9198 -8.25 8.25e-05
11905000 372.501 -17.6551 0.67534 1058.57 962.943 95.6302 -28.4597 0.000284597
11906000 373.704 -7.2357 0.67534 1066.7 966.053 100.644 -12.6628 0.000126628
11907000 372.882 10.5218 0.67534 1061.04 963.928 97.1104 -29.2785 0.000292785
11908000 373.424 -25.7979 0.67534 1062.36 965.328 97.0309 -7.4742 7.4742e-05
11909000 373.392 -1.7972 0.67534 1066.8 965.246 101.555 -3.94666 3.94666e-05
11910000 372.881 1.57353 0.67534 1067.51 963.925 103.587 -6.10094 6.10094e-05
11911000 372.968 -26.0714 0.67534 1060.37 964.15 96.2185 6.75941 -6.75941e-05
11912000 373.564 -25.5206 0.67534 1064.91 965.69 99.2207 -37.1557 0.000371557
11913000 372.715 24.3804 0.67534 1062.56 963.495 99.0633 -29.6302 0.000296302
11914000 373.496 3.78908 0.67534 1067.31 965.515 101.798 -42.0008 0.000420008
11915000 373.1 -18.8267 0.67534 1064.78 964.491 100.291 -24.5206 0.000245206
11916000 372.948 -24.5421 0.67534 1061.09 964.099 96.9875 -8.75953 8.75953e-05
11917000 373.209 23.3152 0.67534 1068.36 964.773 103.587 7.44324 -7.44324e-05
11918000 373.224 -23.852 0.67534 1070.88 964.812 106.069 -1.18726 1.18726e-05
11919000 373.083 -46.6968 0.67534 1064.49 964.448 100.038 -16.2983 0.000162983
11920000 373.061 4.72095 0.67534 1063.1 964.39 98.7097 -13.2683 0.000132683
11921000 373.383 -37.0672 0.67534 1063.09 965.223 97.8654 -0.960605 9.60605e-06
11922000 372.89 6.27529 0.67534 1064.26 963.948 100.308 -13.4984 0.000134984
11923000 373.175 16.2803 0.67534 1063.17 964.685 98.4801 -1.25218 1.25218e-05
11924000 373.465 53.0385 0.67534 1063.31 965.434 97.8757 -57.3742 0.000573742
11925000 372.89 11.6079 0.67534 1060 963.949 96.0505 -33.9541 0.000339541
11926000 373.17 65.03 0.67534 1059.25 964.672 94.5766 -6.76901 6.76901e-05
11927000 373.328 60.545 0.67534 1068.72 965.08 103.639 11.2507 -0.000112507
11928000 372.671 -21.9297 0.67534 1062.89 963.382 99.5048 -35.0197 0.000350197
11929000 373.211 7.70613 0.67534 1065.73 964.777 100.955 -53.1678 0.000531678
11930000 373.446 -15.5649 0.67534 1065.02 965.386 99.6302 -21.3201 0.000213201
11931000 373.245 1.23543 0.67534 1064.31 964.866 99.4451 -24.5913 0.000245913
11932000 373.154 -2.42702 0.67534 1062.53 964.63 97.8989 -20.5569 0.000205569
11933000 373.053 17.8155 0.67534 1064.86 964.37 100.491 -31.7482 0.000317482
11934000 373.146 -1.24676 0.67534 1066.28 964.61 101.672 -29.13 0.0002913
11935000 373.083 -7.35397 0.67534 1065.21 964.446 100.762 -13.5518 0.000135518
11936000 373.256 -38.2172 0.67534 1065.27 964.893 100.379 -52.2713 0.000522713
11937000 373.217 -19.7314 0.67534 1062.95 964.793 98.1542 -30.7108 0.000307108
11938000 372.9 0.436211 0.67534 1062.89 963.973 98.9152 -36.8821 0.000368821
11939000 373.387 2.66414 0.67534 1066.12 965.233 100.885 -10.5818 0.000105818
11940000 372.881 54.2198 0.67534 1065.65 963.925 101.722 11.116 -0.00011116
11941000 373.261 27.5289 0.67534 1066.13 964.906 101.225 -21.4237 0.000214237
11942000 373.225 5.29505 0.67534 1067.64 964.815 102.821 -13.717 0.00013717
11943000 373.369 -8.29287 0.67534 1065.5 965.186 100.312 -9.60981 9.60981e-05
11944000 372.589 18.4781 0.67534 1062.73 963.171 99.56 -12.7265 0.000127265
11945000 373.383 -12.8117 0.67534 1067.68 965.222 102.453 -11.2893 0.000112893
11946000 373.02 -39.6734 0.67534 1064.9 964.283 100.614 -4.43196 4.43196e-05
11947000 373.57 -38.6882 0.67534 1066.35 965.706 100.64 -35.8774 0.000358774
11948000 372.718 -23.8022 0.67534 1063.72 963.504 100.215 -2.90954 2.90954e-05
11949000 373.391 -68.4718 0.67534 1067.26 965.243 102.021 -41.0666 0.000410666
11950000 373.116 -16.7377 0.67534 1066.16 964.534 101.624 4.02729 -4.02729e-05
11951000 373.148 -5.42135 0.67534 1064.94 964.616 100.328 -29.9793 0.000299793
11952000 372.993 5.00931 0.67534 1067.7 964.214 103.483 -25.9436 0.000259436
11953000 373.376 -6.80412 0.67534 1068.94 965.203 103.734 -16.2765 0.000162765
11954000 372.989 -3.63596 0.67534 1065.06 964.203 100.856 -18.5097 0.000185097
11955000 373.47 48.017 0.67534 1068.35 965.448 102.906 -29.9567 0.000299567
11956000 373.333 14.8539 0.67534 1064.17 965.094 99.0754 -12.6118 0.000126118
11957000 372.38 29.9842 0.67534 1063.1 962.63 100.471 -67.8296 0.000678296
11958000 373.596 5.34133 0.67534 1070.01 965.774 104.239 -25.3599 0.000253599
11959000 373.218 28.462 0.67534 1062.16 964.797 97.366 6.04432 -6.04432e-05
11960000 373.097 -12.9587 0.67534 1062.13 964.483 97.6473 -29.0714 0.000290714
11961000 373.104 -16.5373 0.67534 1063.68 964.501 99.1774 -23.1853 0.000231853
11962000 372.99 -14.4179 0.67534 1062.65 964.207 98.4469 -25.2305 0.000252305
11963000 373.26 58.2084 0.67534 1065.88 964.904 100.977 -20.5309 0.000205309
11964000 372.983 11.0881 0.67534 1062.4 964.187 98.2143 -18.7919 0.000187919
11965000 373.317 26.9597 0.67534 1066.28 965.053 101.223 -33.6405 0.000336405
11966000 373.27 1.60461 0.67534 1064.79 964.93 99.8592 -45.9276 0.000459276
11967000 372.985 32.5056 0.67534 1065.77 964.194 101.575 -9.71684 9.71684e-05
11968000 373.253 -36.6143 0.67534 1063.34 964.885 98.4586 -28.1675 0.000281675
11969000 373.015 -36.0814 0.67534 1060.76 964.27 96.4889 -11.8041 0.000118041
11970000 373.449 9.13202 0.67534 1066.04 965.392 100.645 -15.0568 0.000150568
11971000 372.72 31.564 0.67534 1061.38 963.509 97.8692 -14.9942 0.000149942
11972000 373.193 1.49443 0.67534 1062.48 964.732 97.749 -48.445 0.00048445
11973000 373.486 -30.9858 0.67534 1063.82 965.49 98.3259 -44.7248 0.000447248
11974000 372.97 -67.0597 0.67534 1061.95 964.156 97.7984 -26.6979 0.000266979
11975000 373.38 8.12722 0.67534 1066.17 965.214 100.953 -30.9433 0.000309433
11976000 372.663 -25.0714 0.67534 1061.28 963.361 97.915 -40.4277 0.000404277
11977000 373.317 -5.28455 0.67534 1067.19 965.053 102.138 -42.351 0.00042351
11978000 373.394 -15.0282 0.67534 1067.06 965.25 101.808 -21.8066 0.000218066
11979000 372.931 -18.9607 0.67534 1060.77 964.053 96.7175 -20.6448 0.000206448
11980000 373.214 28.7363 0.67534 1065.6 964.785 100.813 -30.4953 0.000304953
11981000 373.03 42.575 0.67534 1069.65 964.309 105.341 -39.6338 0.000396338
11982000 373.357 -23.2037 0.67534 1066.73 965.156 101.577 -16.2112 0.000162112
11983000 372.963 -10.2032 0.67534 1066.87 964.137 102.736 -55.371 0.00055371
11984000 373.278 -26.8035 0.67534 1073.74 964.952 108.787 -24.9004 0.000249004
11985000 373.085 -16.9 0.67534 1068.72 964.453 104.268 -31.1415 0.000311415
11986000 373.409 -9.49953 0.67534 1073.08 965.291 107.791 -38.0629 0.000380629
