# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot
8060 1.0624 0.401183 0.726 -3.42641 1.59328 -5.01969
8080 1.05263 0.443197 0.726 -3.4284 1.57863 -5.00703
8100 1.05219 0.453944 0.726 -3.42731 1.57797 -5.00527
8120 1.05787 0.447443 0.726 -3.42238 1.58649 -5.00887
8140 1.05954 0.46933 0.726 -3.41311 1.589 -5.00211
8160 1.06947 0.468669 0.726 -3.3996 1.60389 -5.00349
8180 1.0815 0.461785 0.726 -3.38527 1.62192 -5.0072
8200 1.08967 0.460811 0.726 -3.37474 1.63417 -5.00891
8220 1.09406 0.462137 0.726 -3.36899 1.64076 -5.00974
8240 1.09079 0.486107 0.726 -3.36665 1.63586 -5.00251
8260 1.08524 0.512978 0.726 -3.36607 1.62753 -4.99361
8280 1.08692 0.502585 0.726 -3.36627 1.63005 -4.99633
8300 1.08996 0.479744 0.726 -3.36724 1.63461 -5.00185
8320 1.09524 0.44284 0.726 -3.36939 1.64254 -5.01193
8340 1.0974 0.415388 0.726 -3.37333 1.64576 -5.01909
8360 1.09558 0.403178 0.726 -3.37933 1.64304 -5.02237
8380 1.09144 0.403893 0.726 -3.38715 1.63683 -5.02398
8400 1.07879 0.446756 0.726 -3.39576 1.61786 -5.01363
8420 1.06776 0.490091 0.726 -3.40333 1.60132 -5.00465
8440 1.05988 0.524047 0.726 -3.40852 1.5895 -4.99802
8460 1.05799 0.536028 0.726 -3.41089 1.58667 -4.99756
8480 1.05563 0.554796 0.726 -3.41055 1.58313 -4.99368
8500 1.05041 0.589108 0.726 -3.40741 1.57531 -4.98272
8520 1.05777 0.569458 0.726 -3.40115 1.58633 -4.98748
8540 1.08117 0.477959 0.726 -3.39283 1.62143 -5.01426
8560 1.0998 0.403701 0.726 -3.38552 1.64937 -5.03488
8580 1.09788 0.415331 0.726 -3.3814 1.64649 -5.02788
8600 1.092 0.444292 0.726 -3.37999 1.63768 -5.01767
8620 1.08617 0.472343 0.726 -3.38016 1.62892 -5.00908
8640 1.07996 0.499852 0.726 -3.38095 1.61962 -5.00057
8660 1.08488 0.478423 0.726 -3.38174 1.627 -5.00874
8680 1.08624 0.468308 0.726 -3.38292 1.62904 -5.01195
8700 1.08775 0.455057 0.726 -3.38465 1.63129 -5.01594
8720 1.09032 0.43625 0.726 -3.38706 1.63516 -5.02222
8740 1.08789 0.439686 0.726 -3.3903 1.63151 -5.02181
8760 1.08255 0.457853 0.726 -3.39397 1.6235 -5.01747
8780 1.07183 0.498743 0.726 -3.39732 1.60742 -5.00475
8800 1.06301 0.527415 0.726 -3.39921 1.5942 -4.99341
8820 1.07286 0.472988 0.726 -3.39914 1.60897 -5.00811
8840 1.08571 0.405192 0.726 -3.39835 1.62824 -5.02659
8860 1.08723 0.389748 0.726 -3.39825 1.63051 -5.02876
8880 1.08085 0.41374 0.726 -3.39886 1.62094 -5.0198
8900 1.07729 0.431472 0.726 -3.39943 1.61561 -5.01503
8920 1.06878 0.471737 0.726 -3.39949 1.60284 -5.00233
8940 1.0637 0.496876 0.726 -3.39841 1.59522 -4.99363
8960 1.07005 0.473455 0.726 -3.39606 1.60475 -5.00081
8980 1.07758 0.446606 0.726 -3.39325 1.61604 -5.00929
9000 1.08121 0.439095 0.726 -3.39082 1.62148 -5.0123
9020 1.08164 0.447366 0.726 -3.38895 1.62213 -5.01109
9040 1.07947 0.467114 0.726 -3.38756 1.61888 -5.00644
9060 1.07911 0.479326 0.726 -3.3863 1.61833 -5.00464
9080 1.07964 0.486936 0.726 -3.38507 1.61913 -5.00421
9100 1.08057 0.49008 0.726 -3.38387 1.62054 -5.00441
9120 1.08563 0.472362 0.726 -3.38283 1.62812 -5.01095
9140 1.08899 0.458383 0.726 -3.38245 1.63315 -5.0156
9160 1.08933 0.453777 0.726 -3.38314 1.63367 -5.0168
9180 1.08921 0.447835 0.726 -3.38509 1.63348 -5.01857
9200 1.08393 0.459617 0.726 -3.38856 1.62557 -5.01413
9220 1.07727 0.472439 0.726 -3.39345 1.61558 -5.00902
9240 1.07646 0.454936 0.726 -3.39967 1.61436 -5.01403
9260 1.07231 0.445802 0.726 -3.40768 1.60814 -5.01582
9280 1.06495 0.445247 0.726 -3.41728 1.5971 -5.01438
9300 1.06026 0.43155 0.726 -3.42723 1.59006 -5.0173
9320 1.0563 0.41691 0.726 -3.43598 1.58414 -5.02012
9340 1.06115 0.370591 0.726 -3.44249 1.59141 -5.0339
9360 1.06217 0.34654 0.726 -3.44691 1.59293 -5.03984
9380 1.0613 0.338775 0.726 -3.44935 1.59162 -5.04097
9400 1.0641 0.32537 0.726 -3.44975 1.59584 -5.04559
9420 1.06091 0.348639 0.726 -3.44808 1.59105 -5.03914
9440 1.05686 0.388161 0.726 -3.44345 1.58497 -5.02842
9460 1.05903 0.414444 0.726 -3.43424 1.58823 -5.02247
9480 1.06746 0.427196 0.726 -3.41992 1.60087 -5.02079
9500 1.08015 0.425459 0.726 -3.40413 1.6199 -5.02403
9520 1.08874 0.429941 0.726 -3.3926 1.63278 -5.02538
9540 1.08668 0.465078 0.726 -3.38641 1.6297 -5.01611
9560 1.08523 0.487668 0.726 -3.38324 1.62751 -5.01075
9580 1.08302 0.505131 0.726 -3.3815 1.6242 -5.0057
9600 1.08164 0.512358 0.726 -3.38042 1.62213 -5.00255
9620 1.08354 0.500993 0.726 -3.37968 1.62498 -5.00466
9640 1.08557 0.485475 0.726 -3.37938 1.62804 -5.00742
9660 1.08717 0.470348 0.726 -3.37975 1.63042 -5.01017
9680 1.08865 0.456256 0.726 -3.38102 1.63265 -5.01367
9700 1.08833 0.449271 0.726 -3.38345 1.63218 -5.01563
9720 1.08716 0.443563 0.726 -3.38712 1.63041 -5.01753
9740 1.08285 0.448426 0.726 -3.39198 1.62395 -5.01593
9760 1.07008 0.487107 0.726 -3.39747 1.6048 -5.00227
9780 1.05963 0.514277 0.726 -3.40209 1.58912 -4.99122
9800 1.06723 0.46547 0.726 -3.40478 1.60052 -5.0053
9820 1.07663 0.412823 0.726 -3.40616 1.61462 -5.02079
9840 1.0732 0.421452 0.726 -3.40716 1.60948 -5.01664
9860 1.0654 0.454941 0.726 -3.4074 1.59778 -5.00518
9880 1.06769 0.450689 0.726 -3.4059 1.60121 -5.00711
9900 1.07442 0.433544 0.726 -3.40232 1.61131 -5.01363
9920 1.0762 0.44351 0.726 -3.39676 1.61398 -5.01074
9940 1.08108 0.445225 0.726 -3.38915 1.62129 -5.01044
9960 1.09221 0.426337 0.726 -3.38005 1.63799 -5.01804
9980 1.09649 0.44156 0.726 -3.3713 1.64441 -5.01571
10000 1.09275 0.489464 0.726 -3.3641 1.6388 -5.0029
10020 1.09801 0.493964 0.726 -3.35852 1.64669 -5.00521
10040 1.09766 0.515621 0.726 -3.35503 1.64616 -5.00119
10060 1.08822 0.568919 0.726 -3.35353 1.63201 -4.98553
10080 1.08658 0.581326 0.726 -3.35307 1.62954 -4.98261
10100 1.09489 0.542953 0.726 -3.35353 1.642 -4.99554
10120 1.10274 0.498483 0.726 -3.3561 1.65378 -5.00987
10140 1.09795 0.498215 0.726 -3.36244 1.64659 -5.00903
10160 1.08744 0.510011 0.726 -3.37319 1.63083 -5.00403
10180 1.08055 0.497136 0.726 -3.38696 1.6205 -5.00747
10200 1.07147 0.495463 0.726 -3.4003 1.60688 -5.00718
10220 1.06079 0.511871 0.726 -3.40964 1.59086 -5.0005
10240 1.0598 0.497377 0.726 -3.41416 1.58939 -5.00355
10260 1.06713 0.453149 0.726 -3.41533 1.60038 -5.01571
10280 1.07553 0.410584 0.726 -3.4149 1.61298 -5.02787
10300 1.07495 0.41412 0.726 -3.41399 1.6121 -5.02609
10320 1.06697 0.455974 0.726 -3.41257 1.60013 -5.0127
10340 1.06466 0.476375 0.726 -3.40989 1.59667 -5.00655
10360 1.07277 0.452323 0.726 -3.40569 1.60883 -5.01452
10380 1.08226 0.423816 0.726 -3.40081 1.62307 -5.02388
10400 1.08398 0.430392 0.726 -3.39624 1.62564 -5.02188
10420 1.08509 0.438613 0.726 -3.39224 1.62731 -5.01955
10440 1.08794 0.435667 0.726 -3.38888 1.63159 -5.02047
10460 1.08834 0.438512 0.726 -3.38639 1.63218 -5.01857
10480 1.08843 0.438615 0.726 -3.38482 1.63231 -5.01713
10500 1.08716 0.439896 0.726 -3.38413 1.63042 -5.01455
10520 1.09046 0.417859 0.726 -3.38432 1.63537 -5.01969
10540 1.09669 0.380839 0.726 -3.38604 1.6447 -5.03075
10560 1.09463 0.375114 0.726 -3.39069 1.64161 -5.0323
10580 1.08524 0.392188 0.726 -3.39923 1.62754 -5.02677
10600 1.0766 0.396542 0.726 -3.41124 1.61458 -5.02583
10620 1.06745 0.400967 0.726 -3.42426 1.60086 -5.02512
10640 1.05816 0.416082 0.726 -3.43484 1.58692 -5.02175
10660 1.04942 0.443738 0.726 -3.4411 1.57382 -5.01492
10680 1.04259 0.474315 0.726 -3.44283 1.56357 -5.0064
10700 1.04465 0.473282 0.726 -3.44039 1.56667 -5.00706
10720 1.05596 0.435979 0.726 -3.43466 1.58363 -5.01829
10740 1.07123 0.385744 0.726 -3.42739 1.60652 -5.03391
10760 1.07595 0.387072 0.726 -3.42054 1.6136 -5.03413
10780 1.06783 0.449418 0.726 -3.41469 1.60143 -5.01612
10800 1.06284 0.501701 0.726 -3.40898 1.59394 -5.00292
10820 1.06328 0.528005 0.726 -3.40281 1.5946 -4.99741
10840 1.07029 0.519317 0.726 -3.3963 1.60511 -5.00141
10860 1.07898 0.495188 0.726 -3.39018 1.61814 -5.00832
10880 1.0851 0.475352 0.726 -3.38516 1.62732 -5.01248
10900 1.08839 0.463712 0.726 -3.38155 1.63226 -5.01381
10920 1.09082 0.455034 0.726 -3.3794 1.63591 -5.01531
10940 1.08927 0.463459 0.726 -3.37867 1.63358 -5.01225
10960 1.08885 0.467169 0.726 -3.37909 1.63295 -5.01204
10980 1.08749 0.472413 0.726 -3.38057 1.63091 -5.01149
11000 1.08093 0.494788 0.726 -3.38292 1.62107 -5.00399
11020 1.07955 0.490048 0.726 -3.38559 1.61901 -5.0046
11040 1.08356 0.460374 0.726 -3.38852 1.62502 -5.01354
11060 1.07892 0.470042 0.726 -3.39221 1.61805 -5.01026
11080 1.06901 0.505377 0.726 -3.39632 1.60319 -4.99952
11100 1.065 0.515594 0.726 -3.4 1.59718 -4.99718
11120 1.06436 0.509465 0.726 -3.40274 1.59622 -4.99896
11140 1.05795 0.527717 0.726 -3.4042 1.5866 -4.9908
11160 1.05635 0.529645 0.726 -3.40324 1.58421 -4.98745
11180 1.06611 0.491822 0.726 -3.3986 1.59884 -4.99744
11200 1.07744 0.459146 0.726 -3.39014 1.61584 -5.00597
11220 1.08448 0.457095 0.726 -3.37924 1.62639 -5.00564
11240 1.08569 0.484975 0.726 -3.36819 1.62821 -4.9964
11260 1.09602 0.473225 0.726 -3.35863 1.6437 -5.00233
11280 1.101 0.479631 0.726 -3.35203 1.65117 -5.00321
11300 1.09424 0.530064 0.726 -3.34859 1.64103 -4.98962
11320 1.09653 0.535356 0.726 -3.34729 1.64446 -4.99175
11340 1.10161 0.521068 0.726 -3.34808 1.65208 -5.00016
11360 1.09405 0.553387 0.726 -3.3513 1.64074 -4.99205
11380 1.08616 0.582137 0.726 -3.35621 1.62892 -4.98513
11400 1.08156 0.592355 0.726 -3.36191 1.62202 -4.98393
11420 1.07583 0.604519 0.726 -3.36774 1.61343 -4.98117
11440 1.07405 0.598964 0.726 -3.37308 1.61075 -4.98384
11460 1.07526 0.577111 0.726 -3.37767 1.61257 -4.99024
11480 1.08226 0.527931 0.726 -3.38179 1.62306 -5.00485
11500 1.08258 0.50508 0.726 -3.38619 1.62355 -5.00973
11520 1.08021 0.493393 0.726 -3.39101 1.61999 -5.011
11540 1.07888 0.478795 0.726 -3.39613 1.618 -5.01413
11560 1.07497 0.479223 0.726 -3.40151 1.61214 -5.01365
11580 1.06828 0.494772 0.726 -3.40684 1.60211 -5.00895
11600 1.06539 0.49295 0.726 -3.41166 1.59776 -5.00942
11620 1.06556 0.473066 0.726 -3.41597 1.59802 -5.01399
11640 1.06392 0.455333 0.726 -3.42017 1.59557 -5.01574
11660 1.06849 0.409929 0.726 -3.42485 1.60242 -5.02727
11680 1.06379 0.40453 0.726 -3.4309 1.59537 -5.02627
11700 1.05234 0.430877 0.726 -3.43769 1.5782 -5.01589
11720 1.05088 0.420227 0.726 -3.44311 1.576 -5.01912
11740 1.05088 0.409768 0.726 -3.44594 1.57601 -5.02195
11760 1.05524 0.391157 0.726 -3.44562 1.58254 -5.02816
11780 1.05888 0.387026 0.726 -3.44214 1.588 -5.03015
11800 1.06106 0.400807 0.726 -3.43565 1.59127 -5.02692
11820 1.06075 0.433469 0.726 -3.42649 1.59081 -5.0173
11840 1.06777 0.43838 0.726 -3.41552 1.60134 -5.01686
11860 1.07899 0.424184 0.726 -3.40466 1.61816 -5.02282
11880 1.08199 0.442106 0.726 -3.39573 1.62266 -5.01839
11900 1.08172 0.472935 0.726 -3.38891 1.62226 -5.01117
11920 1.08233 0.498315 0.726 -3.38356 1.62318 -5.00674
11940 1.08612 0.50631 0.726 -3.37931 1.62885 -5.00816
11960 1.08949 0.510127 0.726 -3.37622 1.63391 -5.01013
11980 1.08582 0.535136 0.726 -3.37434 1.6284 -5.00275
12000 1.08791 0.528027 0.726 -3.37329 1.63154 -5.00483
12020 1.09264 0.503608 0.726 -3.3732 1.63864 -5.01184
12040 1.09833 0.470678 0.726 -3.37471 1.64716 -5.02188
12060 1.09761 0.459897 0.726 -3.37863 1.64609 -5.02472
12080 1.08924 0.474988 0.726 -3.38505 1.63354 -5.01859
12100 1.08747 0.456128 0.726 -3.39321 1.63087 -5.02409
12120 1.08226 0.447404 0.726 -3.40239 1.62306 -5.02544
12140 1.07436 0.451598 0.726 -3.41123 1.61122 -5.02245
12160 1.06617 0.462105 0.726 -3.4183 1.59893 -5.01722
12180 1.06054 0.466099 0.726 -3.42265 1.5905 -5.01314
12200 1.06461 0.431983 0.726 -3.42423 1.5966 -5.02083
12220 1.07346 0.382867 0.726 -3.42394 1.60986 -5.0338
12240 1.07417 0.377672 0.726 -3.42289 1.61094 -5.03383
12260 1.07096 0.399915 0.726 -3.42131 1.60612 -5.02744
12280 1.06667 0.430458 0.726 -3.41891 1.59968 -5.01859
12300 1.07127 0.421551 0.726 -3.41544 1.60658 -5.02201
12320 1.07814 0.399775 0.726 -3.41143 1.61688 -5.02832
12340 1.08183 0.389326 0.726 -3.40773 1.62242 -5.03015
12360 1.08843 0.366041 0.726 -3.40483 1.63232 -5.03714
12380 1.08871 0.3685 0.726 -3.40325 1.63274 -5.03599
12400 1.08304 0.396254 0.726 -3.40285 1.62424 -5.02708
12420 1.07474 0.435913 0.726 -3.40281 1.61179 -5.0146
12440 1.06998 0.460138 0.726 -3.40225 1.60465 -5.0069
12460 1.07345 0.447166 0.726 -3.4008 1.60985 -5.01065
12480 1.08481 0.399079 0.726 -3.39907 1.62689 -5.02596
12500 1.0905 0.376456 0.726 -3.39821 1.63543 -5.03364
12520 1.08261 0.415974 0.726 -3.39853 1.62359 -5.02212
12540 1.07515 0.459338 0.726 -3.39903 1.6124 -5.01143
12560 1.07062 0.492261 0.726 -3.39892 1.6056 -5.00452
12580 1.06965 0.509732 0.726 -3.39787 1.60415 -5.00203
12600 1.06843 0.525359 0.726 -3.39592 1.60232 -4.99824
12620 1.073 0.512394 0.726 -3.39313 1.60919 -5.00231
12640 1.08166 0.480709 0.726 -3.39007 1.62216 -5.01223
12660 1.08195 0.484711 0.726 -3.38754 1.6226 -5.01014
12680 1.08303 0.483238 0.726 -3.38559 1.62422 -5.00981
12700 1.08858 0.456472 0.726 -3.38423 1.63255 -5.01677
12720 1.09557 0.417851 0.726 -3.38399 1.64302 -5.02702
12740 1.09611 0.402494 0.726 -3.38555 1.64383 -5.02939
12760 1.09208 0.404458 0.726 -3.38897 1.63779 -5.02676
12780 1.0829 0.427334 0.726 -3.39373 1.62402 -5.01775
12800 1.07387 0.451756 0.726 -3.3988 1.61049 -5.00929
12820 1.06711 0.470098 0.726 -3.40313 1.60034 -5.00347
12840 1.06695 0.464101 0.726 -3.40607 1.6001 -5.00617
12860 1.06872 0.45406 0.726 -3.4076 1.60276 -5.01037
12880 1.06423 0.476007 0.726 -3.40782 1.59603 -5.00385
12900 1.06047 0.501691 0.726 -3.40594 1.59038 -4.99632
12920 1.06411 0.504092 0.726 -3.40024 1.59585 -4.99608
12940 1.07895 0.473091 0.726 -3.38827 1.61809 -5.00637
12960 1.10138 0.425918 0.726 -3.37083 1.65174 -5.02257
12980 1.11287 0.424455 0.726 -3.35553 1.66897 -5.0245
13000 1.10894 0.474483 0.726 -3.34711 1.66307 -5.01018
13020 1.10724 0.50091 0.726 -3.34409 1.66052 -5.00461
13040 1.10749 0.506199 0.726 -3.34476 1.6609 -5.00567
13060 1.10358 0.52034 0.726 -3.3484 1.65503 -5.00343
13080 1.09266 0.557104 0.726 -3.35414 1.63867 -4.99281
13100 1.08722 0.56422 0.726 -3.36067 1.6305 -4.99117
13120 1.0873 0.542047 0.726 -3.36728 1.63062 -4.9979
13140 1.0876 0.516839 0.726 -3.37388 1.63107 -5.00495
13160 1.08454 0.505624 0.726 -3.38037 1.62648 -5.00685
13180 1.08265 0.49087 0.726 -3.38641 1.62365 -5.01006
13200 1.07796 0.489693 0.726 -3.39179 1.61661 -5.0084
13220 1.07527 0.482146 0.726 -3.39613 1.61259 -5.00872
13240 1.08303 0.43386 0.726 -3.39951 1.62423 -5.02374
13260 1.08141 0.42853 0.726 -3.40275 1.62178 -5.02453
13280 1.07184 0.459894 0.726 -3.40572 1.60744 -5.01316
13300 1.0702 0.459858 0.726 -3.40759 1.60498 -5.01258
13320 1.07347 0.440955 0.726 -3.40829 1.60988 -5.01817
13340 1.07431 0.435882 0.726 -3.40817 1.61114 -5.01931
13360 1.06556 0.475626 0.726 -3.40725 1.59802 -5.00527
13380 1.06373 0.491698 0.726 -3.40455 1.59528 -4.99983
13400 1.07458 0.460518 0.726 -3.39955 1.61154 -5.01109
13420 1.08395 0.444021 0.726 -3.3928 1.62559 -5.0184
13440 1.08464 0.473148 0.726 -3.38497 1.62663 -5.01161
13460 1.08072 0.526725 0.726 -3.37596 1.62075 -4.9967
13480 1.08713 0.536354 0.726 -3.36538 1.63037 -4.99575
13500 1.105 0.49299 0.726 -3.35449 1.65718 -5.01166
13520 1.11196 0.487199 0.726 -3.34629 1.66761 -5.0139
13540 1.10951 0.510706 0.726 -3.34226 1.66394 -5.0062
13560 1.11094 0.505111 0.726 -3.34207 1.66608 -5.00816
13580 1.11114 0.493016 0.726 -3.34561 1.66637 -5.01199
13600 1.09712 0.531677 0.726 -3.35232 1.64536 -4.99768
13620 1.08662 0.549306 0.726 -3.35991 1.6296 -4.98951
13640 1.08834 0.514232 0.726 -3.36632 1.63218 -4.9985
13660 1.08894 0.489981 0.726 -3.37107 1.63308 -5.00415
13680 1.08523 0.492703 0.726 -3.37441 1.62751 -5.00193
13700 1.08291 0.495833 0.726 -3.37684 1.62405 -5.00088
13720 1.08254 0.49395 0.726 -3.37881 1.62348 -5.00229
13740 1.08185 0.495404 0.726 -3.38069 1.62244 -5.00313
13760 1.07881 0.506336 0.726 -3.38255 1.61789 -5.00044
13780 1.07998 0.496571 0.726 -3.38424 1.61965 -5.00389
13800 1.08064 0.483091 0.726 -3.38591 1.62064 -5.00655
13820 1.08657 0.442559 0.726 -3.38779 1.62953 -5.01732
13840 1.09176 0.403139 0.726 -3.39059 1.63731 -5.0279
13860 1.08737 0.402011 0.726 -3.39494 1.63073 -5.02566
13880 1.08053 0.406614 0.726 -3.40043 1.62048 -5.0209
13900 1.08258 0.37081 0.726 -3.40638 1.62355 -5.02993
13920 1.08224 0.346691 0.726 -3.41281 1.62303 -5.03584
13940 1.07614 0.352878 0.726 -3.4195 1.61389 -5.03339
13960 1.06572 0.38302 0.726 -3.42556 1.59827 -5.02383
13980 1.06252 0.387231 0.726 -3.42985 1.59346 -5.02331
14000 1.06435 0.374502 0.726 -3.43209 1.5962 -5.02829
14020 1.06231 0.384521 0.726 -3.43244 1.59314 -5.02558
14040 1.06253 0.39449 0.726 -3.43066 1.59348 -5.02414
14060 1.06671 0.399489 0.726 -3.42654 1.59974 -5.02628
14080 1.06336 0.447234 0.726 -3.42001 1.59472 -5.01474
14100 1.06374 0.48718 0.726 -3.41053 1.59529 -5.00582
14120 1.07405 0.486209 0.726 -3.3986 1.61075 -5.00934
14140 1.08931 0.456982 0.726 -3.38713 1.63363 -5.02076
14160 1.10368 0.419206 0.726 -3.37942 1.65518 -5.03461
14180 1.10573 0.423248 0.726 -3.37656 1.65826 -5.03482
14200 1.09349 0.481643 0.726 -3.37709 1.6399 -5.01699
14220 1.08495 0.519956 0.726 -3.37885 1.6271 -5.00595
14240 1.08996 0.496563 0.726 -3.38086 1.63462 -5.01548
14260 1.09087 0.487966 0.726 -3.38358 1.63598 -5.01956
14280 1.08166 0.52336 0.726 -3.38707 1.62217 -5.00924
14300 1.07164 0.56221 0.726 -3.3904 1.60714 -4.99754
14320 1.071 0.556837 0.726 -3.39265 1.60619 -4.99883
14340 1.08064 0.503238 0.726 -3.39391 1.62064 -5.01456
14360 1.08391 0.474428 0.726 -3.39519 1.62554 -5.02073
14380 1.08403 0.460643 0.726 -3.397 1.62573 -5.02273
14400 1.08169 0.459061 0.726 -3.39948 1.62221 -5.02169
14420 1.07468 0.476754 0.726 -3.40244 1.6117 -5.01415
14440 1.06685 0.494922 0.726 -3.40521 1.59995 -5.00516
14460 1.07233 0.456429 0.726 -3.40706 1.60818 -5.01524
14480 1.07764 0.423004 0.726 -3.40839 1.61613 -5.02453
14500 1.07184 0.445229 0.726 -3.40974 1.60744 -5.01718
14520 1.06093 0.497812 0.726 -3.41043 1.59108 -5.00152
14540 1.06027 0.51561 0.726 -3.40891 1.59009 -4.999
14560 1.06186 0.53291 0.726 -3.40405 1.59248 -4.99653
14580 1.06503 0.552951 0.726 -3.39538 1.59722 -4.99261
14600 1.07888 0.533983 0.726 -3.38371 1.61799 -5.0017
14620 1.08884 0.530857 0.726 -3.37209 1.63294 -5.00503
14640 1.08722 0.57073 0.726 -3.36297 1.6305 -4.99347
14660 1.08774 0.592104 0.726 -3.35632 1.63128 -4.9876
14680 1.09759 0.563064 0.726 -3.35174 1.64606 -4.9978
14700 1.10293 0.543463 0.726 -3.34973 1.65406 -5.00379
14720 1.09666 0.56587 0.726 -3.35047 1.64466 -4.99513
14740 1.08786 0.590932 0.726 -3.35312 1.63146 -4.98458
14760 1.08918 0.564487 0.726 -3.35683 1.63344 -4.99027
14780 1.09295 0.52043 0.726 -3.36172 1.6391 -5.00081
14800 1.08934 0.504502 0.726 -3.36819 1.63368 -5.00187
14820 1.07982 0.514299 0.726 -3.37566 1.61941 -4.99507
14840 1.07611 0.502714 0.726 -3.38282 1.61384 -4.99667
14860 1.07645 0.47715 0.726 -3.38903 1.61435 -5.00337
14880 1.07909 0.44554 0.726 -3.39424 1.61832 -5.01255
14900 1.07425 0.450376 0.726 -3.39866 1.61105 -5.00971
14920 1.06763 0.469183 0.726 -3.40185 1.60112 -5.00297
14940 1.06589 0.472768 0.726 -3.40327 1.59852 -5.00178
14960 1.06909 0.46108 0.726 -3.40301 1.60332 -5.00633
14980 1.06626 0.480658 0.726 -3.4015 1.59906 -5.00056
15000 1.06038 0.516437 0.726 -3.39858 1.59025 -4.98883
15020 1.06885 0.491599 0.726 -3.39398 1.60295 -4.99694
15040 1.08382 0.436538 0.726 -3.38887 1.62541 -5.01428
15060 1.09138 0.410301 0.726 -3.38507 1.63675 -5.02182
15080 1.08793 0.427233 0.726 -3.38327 1.63157 -5.01485
15100 1.08687 0.430021 0.726 -3.38281 1.62997 -5.01279
15120 1.08836 0.418566 0.726 -3.38322 1.63221 -5.01542
15140 1.08946 0.408691 0.726 -3.38433 1.63387 -5.0182
15160 1.09104 0.399988 0.726 -3.38613 1.63624 -5.02236
15180 1.08764 0.415731 0.726 -3.38857 1.63113 -5.0197
15200 1.08219 0.443651 0.726 -3.3913 1.62296 -5.01426
15220 1.0723 0.492718 0.726 -3.39374 1.60812 -5.00186
15240 1.06781 0.519536 0.726 -3.39502 1.6014 -4.99642
15260 1.07288 0.503781 0.726 -3.39492 1.609 -5.00392
15280 1.07666 0.489704 0.726 -3.39396 1.61467 -5.00863
15300 1.07726 0.485195 0.726 -3.39256 1.61556 -5.00812
15320 1.07966 0.470216 0.726 -3.3908 1.61917 -5.00997
15340 1.08303 0.451614 0.726 -3.38886 1.62422 -5.01308
15360 1.08715 0.433862 0.726 -3.38707 1.6304 -5.01747
15380 1.08828 0.43322 0.726 -3.38585 1.63209 -5.01794
15400 1.08568 0.448907 0.726 -3.3854 1.62819 -5.01359
15420 1.0847 0.454054 0.726 -3.38565 1.62673 -5.01238
15440 1.08626 0.444389 0.726 -3.38672 1.62907 -5.01578
15460 1.08715 0.435851 0.726 -3.38922 1.6304 -5.01962
15480 1.08133 0.453427 0.726 -3.39374 1.62168 -5.01541
15500 1.07475 0.46841 0.726 -3.4 1.61181 -5.01181
15520 1.07202 0.460485 0.726 -3.40708 1.60771 -5.01479
15540 1.06747 0.458304 0.726 -3.41412 1.60088 -5.01499
15560 1.05855 0.478302 0.726 -3.42006 1.58751 -5.00757
15580 1.05371 0.48845 0.726 -3.42374 1.58025 -5.00398
15600 1.05145 0.496653 0.726 -3.42446 1.57687 -5.00133
15620 1.05157 0.505713 0.726 -3.42178 1.57703 -4.99882
15640 1.0559 0.509945 0.726 -3.4154 1.58353 -4.99892
15660 1.05909 0.530704 0.726 -3.40567 1.58832 -4.99399
15680 1.06411 0.550109 0.726 -3.39397 1.59585 -4.98982
15700 1.07257 0.552136 0.726 -3.38264 1.60853 -4.99116
15720 1.08152 0.542851 0.726 -3.37367 1.62195 -4.99562
15740 1.08594 0.542701 0.726 -3.36756 1.62858 -4.99614
15760 1.08809 0.542409 0.726 -3.36374 1.63181 -4.99555
15780 1.09208 0.524989 0.726 -3.36162 1.6378 -4.99941
15800 1.09816 0.49123 0.726 -3.36118 1.6469 -5.00809
15820 1.09807 0.478085 0.726 -3.36287 1.64678 -5.00966
15840 1.09454 0.476728 0.726 -3.36664 1.64149 -5.00813
15860 1.09261 0.465932 0.726 -3.37214 1.63859 -5.01073
15880 1.08869 0.460819 0.726 -3.37907 1.63271 -5.01178
15900 1.07982 0.476292 0.726 -3.38666 1.61941 -5.00607
15920 1.07199 0.491646 0.726 -3.39366 1.60766 -5.00132
15940 1.06538 0.508983 0.726 -3.39907 1.59775 -4.99683
15960 1.05987 0.529463 0.726 -3.40228 1.58948 -4.99177
15980 1.05871 0.537806 0.726 -3.40299 1.58775 -4.99074
16000 1.06014 0.539908 0.726 -3.40121 1.58989 -4.9911
16020 1.0611 0.549146 0.726 -3.39715 1.59134 -4.98848
16040 1.06391 0.554347 0.726 -3.39087 1.59554 -4.98642
16060 1.07706 0.515163 0.726 -3.38297 1.61526 -4.99823
16080 1.09146 0.466034 0.726 -3.3753 1.63686 -5.01216
16100 1.09912 0.439812 0.726 -3.36991 1.64835 -5.01827
16120 1.10064 0.435027 0.726 -3.36757 1.65063 -5.0182
16140 1.09648 0.452182 0.726 -3.3679 1.64439 -5.01229
16160 1.08524 0.49779 0.726 -3.36982 1.62754 -4.99736
16180 1.07907 0.51866 0.726 -3.37182 1.61828 -4.9901
16200 1.08695 0.475953 0.726 -3.37336 1.6301 -5.00347
16220 1.09597 0.425589 0.726 -3.37527 1.64362 -5.01889
16240 1.09937 0.39825 0.726 -3.37837 1.64873 -5.0271
