# Chunk-averaged data for fix profile and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vy
5000 20 5000
5920000 20 5000
  1 0.025 250.643 -0.184951
  2 0.075 250.235 -0.160996
  3 0.125 252.529 -0.100493
  4 0.175 246.648 -0.0232818
  5 0.225 244.912 -0.0380883
  6 0.275 244.609 -0.0334603
  7 0.325 252.338 -0.011377
  8 0.375 251.413 0.0715184
  9 0.425 249.413 0.0645669
  10 0.475 250.249 0.125712
  11 0.525 250.867 0.126999
  12 0.575 252.894 0.114071
  13 0.625 250.083 0.105674
  14 0.675 245.054 0.0816187
  15 0.725 252.21 0.0193716
  16 0.775 243.12 0.0101243
  17 0.825 252.808 0.00272274
  18 0.875 249.037 0.0115083
  19 0.925 253.447 -0.0556591
  20 0.975 257.491 -0.121664
5925000 20 5000
  1 0.025 255.281 -0.170479
  2 0.075 254.849 -0.121708
  3 0.125 256.765 -0.130751
  4 0.175 244.649 -0.105954
  5 0.225 251.54 -0.0700986
  6 0.275 246.536 -0.0128676
  7 0.325 251.033 0.0434575
  8 0.375 244.397 0.0555359
  9 0.425 244.772 0.109751
  10 0.475 245.386 0.169943
  11 0.525 251.875 0.172832
  12 0.575 251.079 0.0899993
  13 0.625 252.95 0.0817079
  14 0.675 253.72 0.0619807
  15 0.725 247.188 0.0406083
  16 0.775 244.343 -0.0102124
  17 0.825 248.277 -0.00302693
  18 0.875 253.128 -0.0013755
  19 0.925 249.795 -0.0731062
  20 0.975 252.436 -0.114549
5930000 20 5000
  1 0.025 251.961 -0.190273
  2 0.075 256.266 -0.149677
  3 0.125 250.954 -0.0889668
  4 0.175 251.665 -0.0600615
  5 0.225 247.294 -0.0729512
  6 0.275 250.91 -0.0144097
  7 0.325 249.957 0.0467174
  8 0.375 248.134 0.0658892
  9 0.425 251.435 0.0859279
  10 0.475 254.273 0.138817
  11 0.525 246.903 0.19827
  12 0.575 246.987 0.208469
  13 0.625 250.893 0.140976
  14 0.675 255.233 0.0501687
  15 0.725 254.762 -0.0281246
  16 0.775 244.924 -0.0240825
  17 0.825 242.042 -0.0303238
  18 0.875 251.206 -0.0430245
  19 0.925 243.582 -0.0907698
  20 0.975 250.62 -0.138973
5935000 20 5000
  1 0.025 246.989 -0.149831
  2 0.075 250.501 -0.100672
  3 0.125 256.377 -0.0976224
  4 0.175 255.317 -0.0899673
  5 0.225 254.298 -0.0320947
  6 0.275 249.475 -0.0537979
  7 0.325 248.732 -0.00950286
  8 0.375 242.795 0.0838153
  9 0.425 245.419 0.0744853
  10 0.475 253.463 0.114242
  11 0.525 257.767 0.185688
  12 0.575 253.25 0.149273
  13 0.625 247.382 0.0957138
  14 0.675 252.267 0.0696695
  15 0.725 249.864 0.0441177
  16 0.775 250.636 -0.000722704
  17 0.825 247.724 -0.0300838
  18 0.875 253.454 -0.062615
  19 0.925 247.003 -0.066107
  20 0.975 237.287 -0.132871
5940000 20 5000
  1 0.025 244.483 -0.11564
  2 0.075 256.865 -0.12817
  3 0.125 252.925 -0.0873591
  4 0.175 259.661 -0.0510478
  5 0.225 253.934 -0.0743853
  6 0.275 248.668 -0.0223586
  7 0.325 248.55 0.0182906
  8 0.375 244.012 0.0653153
  9 0.425 243.099 0.118893
  10 0.475 247.273 0.118241
  11 0.525 249.098 0.129404
  12 0.575 250.022 0.131516
  13 0.625 255.996 0.121249
  14 0.675 246.922 0.0987309
  15 0.725 246.477 0.0359273
  16 0.775 247.657 -0.0470998
  17 0.825 252.741 -0.0238463
  18 0.875 254.36 -0.0667496
  19 0.925 253.023 -0.0984795
  20 0.975 244.234 -0.112321
5945000 20 5000
  1 0.025 243.735 -0.178704
  2 0.075 252.324 -0.128057
  3 0.125 252.488 -0.113362
  4 0.175 259.841 -0.0584711
  5 0.225 254.968 -0.060735
  6 0.275 257.154 -0.0071097
  7 0.325 246.707 0.0476887
  8 0.375 251.596 0.0640575
  9 0.425 247.484 0.127941
  10 0.475 244.77 0.11249
  11 0.525 243.423 0.125134
  12 0.575 249.112 0.13345
  13 0.625 248.882 0.0988423
  14 0.675 249.265 0.0631326
  15 0.725 256.193 0.0525277
  16 0.775 252.362 -0.0283672
  17 0.825 246.748 -0.0265223
  18 0.875 247.855 -0.0284915
  19 0.925 245.492 -0.0637466
  20 0.975 249.602 -0.124861
5950000 20 5000
  1 0.025 243.399 -0.167613
  2 0.075 249.033 -0.13957
  3 0.125 251.608 -0.086122
  4 0.175 253.721 -0.0763023
  5 0.225 250.911 -0.0124899
  6 0.275 248.684 0.00116389
  7 0.325 247.316 0.0852532
  8 0.375 250.329 0.0838652
  9 0.425 257.287 0.0965686
  10 0.475 249.987 0.116863
  11 0.525 246.63 0.160045
  12 0.575 255.2 0.10789
  13 0.625 250.928 0.0744873
  14 0.675 251.53 0.0403332
  15 0.725 251.491 0.0169611
  16 0.775 249.305 0.0324465
  17 0.825 251.11 -0.0197298
  18 0.875 248.548 -0.0824932
  19 0.925 242.641 -0.101727
  20 0.975 250.341 -0.138875
5955000 20 5000
  1 0.025 255.726 -0.142988
  2 0.075 255.437 -0.143731
  3 0.125 251.858 -0.0932418
  4 0.175 250.753 -0.0730221
  5 0.225 245.854 -0.0527156
  6 0.275 252.066 0.0358969
  7 0.325 250.486 0.104277
  8 0.375 242.671 0.0931966
  9 0.425 247.998 0.0728653
  10 0.475 257.397 0.0856852
  11 0.525 253.183 0.168507
  12 0.575 245.409 0.158357
  13 0.625 245.894 0.0839906
  14 0.675 248.628 0.0704376
  15 0.725 246.662 0.0389737
  16 0.775 246.151 0.0300042
  17 0.825 250.08 -0.0200643
  18 0.875 246.885 -0.0595951
  19 0.925 254.718 -0.151306
  20 0.975 252.146 -0.191531
5960000 20 5000
  1 0.025 250.576 -0.168957
  2 0.075 247.996 -0.136546
  3 0.125 251.814 -0.0797072
  4 0.175 246.189 -0.087516
  5 0.225 253.407 -0.0594644
  6 0.275 249.117 0.00861511
  7 0.325 252.83 0.105578
  8 0.375 250.603 0.0657748
  9 0.425 255.484 0.115048
  10 0.475 253.543 0.135457
  11 0.525 250.636 0.151253
  12 0.575 250.799 0.0791701
  13 0.625 250.241 0.0952892
  14 0.675 258.521 0.0863753
  15 0.725 243.242 0.0848231
  16 0.775 247.068 -0.0089275
  17 0.825 245.502 -0.0400797
  18 0.875 246.985 -0.0749015
  19 0.925 247.383 -0.13681
  20 0.975 248.065 -0.146571
5965000 20 5000
  1 0.025 252.579 -0.124556
  2 0.075 255.209 -0.150425
  3 0.125 252.515 -0.102464
  4 0.175 248.872 -0.014723
  5 0.225 250.114 0.0170964
  6 0.275 246.601 0.00754563
  7 0.325 250.251 0.03944
  8 0.375 249.107 0.0710446
  9 0.425 253.56 0.115311
  10 0.475 248.092 0.157674
  11 0.525 245.613 0.102264
  12 0.575 254.686 0.0764297
  13 0.625 240.702 0.0433806
  14 0.675 249.501 0.0839916
  15 0.725 237.388 0.0775124
  16 0.775 250.149 -0.0531032
  17 0.825 253.113 -0.0353256
  18 0.875 253.538 -0.0368579
  19 0.925 253.136 -0.13297
  20 0.975 255.274 -0.124668
5970000 20 5000
  1 0.025 249.299 -0.113793
  2 0.075 252.761 -0.0951491
  3 0.125 247.333 -0.0608807
  4 0.175 250.506 -0.0416095
  5 0.225 249.818 -0.0415975
  6 0.275 253.061 -0.00572229
  7 0.325 254.02 0.0252141
  8 0.375 246.95 0.0795644
  9 0.425 246.952 0.0892199
  10 0.475 253.102 0.150925
  11 0.525 254.408 0.147446
  12 0.575 249.731 0.096721
  13 0.625 251.501 0.0689967
  14 0.675 244.761 0.0346124
  15 0.725 243.294 0.00185242
  16 0.775 245.964 -0.0119383
  17 0.825 248.426 -0.0535458
  18 0.875 254.276 -0.0447084
  19 0.925 255.951 -0.104879
  20 0.975 247.885 -0.121171
5975000 20 5000
  1 0.025 248.37 -0.156364
  2 0.075 249.646 -0.132196
  3 0.125 243.166 -0.0733167
  4 0.175 256.758 -0.0226006
  5 0.225 252.654 -0.00324546
  6 0.275 245.201 0.0079228
  7 0.325 247.203 0.0100921
  8 0.375 247.92 0.0476201
  9 0.425 250.972 0.0908277
  10 0.475 247.481 0.0763076
  11 0.525 254.708 0.17777
  12 0.575 253.623 0.167944
  13 0.625 245.445 0.0654107
  14 0.675 250.843 0.0133622
  15 0.725 248.857 -0.0112901
  16 0.775 249.223 0.0153957
  17 0.825 251.787 -0.0351814
  18 0.875 248.883 -0.0541892
  19 0.925 250.768 -0.0964649
  20 0.975 256.492 -0.0912564
5980000 20 5000
  1 0.025 252.77 -0.157555
  2 0.075 249.274 -0.13192
  3 0.125 247.7 -0.0917721
  4 0.175 246.227 -0.0408581
  5 0.225 254.666 0.0157901
  6 0.275 253.184 0.011263
  7 0.325 248.902 0.0447729
  8 0.375 250.555 0.0375887
  9 0.425 249.426 0.0639888
  10 0.475 250.915 0.119878
  11 0.525 252.301 0.135024
  12 0.575 258.03 0.142178
  13 0.625 248.226 0.119765
  14 0.675 241.107 0.0440199
  15 0.725 251.896 -0.00271813
  16 0.775 246.498 -0.0346029
  17 0.825 250.451 -0.0606158
  18 0.875 251.125 -0.0383903
  19 0.925 246.146 -0.0674447
  20 0.975 250.601 -0.113451
5985000 20 5000
  1 0.025 249.891 -0.121115
  2 0.075 243.405 -0.100489
  3 0.125 245.909 -0.0603358
  4 0.175 249.437 -0.0610598
  5 0.225 253.874 -0.0216855
  6 0.275 260.612 -0.0169636
  7 0.325 264.187 0.015932
  8 0.375 257.989 0.0663644
  9 0.425 252.776 0.12945
  10 0.475 242.373 0.109307
  11 0.525 246.078 0.143944
  12 0.575 246.037 0.119166
  13 0.625 244.961 0.0867421
  14 0.675 252.194 0.0600068
  15 0.725 245.573 -0.00113918
  16 0.775 250.475 -0.0397037
  17 0.825 242.322 -0.0517378
  18 0.875 252.415 -0.049459
  19 0.925 248.997 -0.08585
  20 0.975 250.496 -0.121064
5990000 20 5000
  1 0.025 250.861 -0.152952
  2 0.075 246.019 -0.109207
  3 0.125 247.186 -0.0590605
  4 0.175 246.833 -0.0139587
  5 0.225 254.933 -0.0185127
  6 0.275 253.479 0.0176275
  7 0.325 258.739 0.044508
  8 0.375 265.159 0.0737127
  9 0.425 249.329 0.0681401
  10 0.475 249.515 0.094522
  11 0.525 243.742 0.132479
  12 0.575 243.668 0.110302
  13 0.625 245.354 0.0739737
  14 0.675 250.793 0.040992
  15 0.725 253.566 0.0012923
  16 0.775 246.3 -0.0265988
  17 0.825 245.899 -0.0155631
  18 0.875 252.876 -0.0389648
  19 0.925 248.888 -0.0945677
  20 0.975 246.86 -0.130683
5995000 20 5000
  1 0.025 251.524 -0.150636
  2 0.075 248.697 -0.130822
  3 0.125 242.867 -0.0488873
  4 0.175 251.314 0.0209052
  5 0.225 256.071 -0.0189923
  6 0.275 257.648 0.00661519
  7 0.325 263.135 0.0319376
  8 0.375 264.19 0.0565271
  9 0.425 256.885 0.0807936
  10 0.475 245.61 0.106389
  11 0.525 243.925 0.113511
  12 0.575 253.218 0.0772523
  13 0.625 246.204 0.0918111
  14 0.675 246.163 0.0728057
  15 0.725 243.556 0.0228528
  16 0.775 242.289 0.00802025
  17 0.825 249.324 -0.0438562
  18 0.875 245.269 -0.0675944
  19 0.925 246.592 -0.0930826
  20 0.975 245.516 -0.141904
6000000 20 5000
  1 0.025 251.287 -0.149901
  2 0.075 254.917 -0.087405
  3 0.125 253.226 -0.0815409
  4 0.175 255.412 -0.0192736
  5 0.225 253.213 0.0188412
  6 0.275 253.47 -0.00680028
  7 0.325 251.786 0.0366404
  8 0.375 252.403 0.0415266
  9 0.425 257.195 0.0716897
  10 0.475 251.639 0.111166
  11 0.525 249.248 0.123705
  12 0.575 245.323 0.0881075
  13 0.625 250.523 0.0633516
  14 0.675 246.789 0.0235898
  15 0.725 247.573 0.0502345
  16 0.775 242.818 0.0242661
  17 0.825 245.248 0.00592782
  18 0.875 244.35 -0.0639458
  19 0.925 246.504 -0.0964664
  20 0.975 247.076 -0.154467
6005000 20 5000
  1 0.025 246.488 -0.0970081
  2 0.075 252.932 -0.0862078
  3 0.125 248.173 -0.09192
  4 0.175 253.583 -0.0765077
  5 0.225 254.226 -0.0267061
  6 0.275 254.12 -0.0284802
  7 0.325 258.523 0.0182239
  8 0.375 254.551 0.0623691
  9 0.425 260.843 0.106768
  10 0.475 259.379 0.102597
  11 0.525 251.315 0.128166
  12 0.575 254.228 0.136943
  13 0.625 246.31 0.0809816
  14 0.675 244.496 0.0795408
  15 0.725 248.854 0.0271296
  16 0.775 243.253 -0.0316324
  17 0.825 241.691 -0.0447792
  18 0.875 238.414 -0.0910309
  19 0.925 242.457 -0.089273
  20 0.975 246.164 -0.0991108
6010000 20 5000
  1 0.025 241.886 -0.170002
  2 0.075 246.766 -0.136766
  3 0.125 246.059 -0.107497
  4 0.175 249.42 -0.101619
  5 0.225 257.852 -0.0237779
  6 0.275 265.919 0.000530206
  7 0.325 253.889 0.019808
  8 0.375 251.696 0.0692342
  9 0.425 251.949 0.11205
  10 0.475 251.595 0.107791
  11 0.525 253.752 0.140514
  12 0.575 252.07 0.116155
  13 0.625 244.875 0.0821391
  14 0.675 243.344 0.0876916
  15 0.725 240.414 0.0330346
  16 0.775 249.362 -0.0165063
  17 0.825 250.694 -0.0321676
  18 0.875 249.24 -0.025771
  19 0.925 244.787 -0.0339648
  20 0.975 254.432 -0.127977
6015000 20 5000
  1 0.025 245.03 -0.17631
  2 0.075 244.756 -0.163901
  3 0.125 245.74 -0.112013
  4 0.175 257.791 -0.0911727
  5 0.225 256.431 -0.0324743
  6 0.275 254.754 0.0057698
  7 0.325 257.046 0.0681382
  8 0.375 255.751 0.0968128
  9 0.425 249.426 0.0784516
  10 0.475 250.843 0.0666178
  11 0.525 251.214 0.105285
  12 0.575 255.56 0.13714
  13 0.625 243.986 0.137373
  14 0.675 246.672 0.145731
  15 0.725 239.037 0.0641595
  16 0.775 247.201 0.015096
  17 0.825 248.486 -0.0124848
  18 0.875 251.15 -0.104437
  19 0.925 250.59 -0.122517
  20 0.975 248.535 -0.110026
6020000 20 5000
  1 0.025 253.291 -0.130589
  2 0.075 256.68 -0.189313
  3 0.125 252.888 -0.142918
  4 0.175 251.055 -0.101211
  5 0.225 254.127 -0.00655803
  6 0.275 258.918 0.027321
  7 0.325 257.791 0.0352473
  8 0.375 250.823 0.0721214
  9 0.425 247.358 0.0881081
  10 0.475 245.772 0.111407
  11 0.525 255.728 0.147401
  12 0.575 248.053 0.141948
  13 0.625 251.512 0.0726262
  14 0.675 247.919 0.0830759
  15 0.725 240.781 0.0742887
  16 0.775 244.915 0.0265922
  17 0.825 239.308 -0.0100024
  18 0.875 248.392 -0.0785378
  19 0.925 252.295 -0.0960419
  20 0.975 242.394 -0.117872
6025000 20 5000
  1 0.025 250.448 -0.145273
  2 0.075 248.794 -0.154765
  3 0.125 254.488 -0.160605
  4 0.175 257.087 -0.0993494
  5 0.225 254.485 -0.0392624
  6 0.275 256.446 0.030022
  7 0.325 252.149 0.0410538
  8 0.375 252.48 0.0431432
  9 0.425 245.306 0.120111
  10 0.475 255.311 0.172012
  11 0.525 252.891 0.171764
  12 0.575 255.22 0.10756
  13 0.625 251.688 0.0429407
  14 0.675 244.546 0.0185985
  15 0.725 242.474 0.0420731
  16 0.775 240.611 0.0128455
  17 0.825 246.594 0.00189402
  18 0.875 241.512 -0.0363637
  19 0.925 249.608 -0.0837695
  20 0.975 247.861 -0.0861098
6030000 20 5000
  1 0.025 253.507 -0.194791
  2 0.075 246.582 -0.181584
  3 0.125 250.628 -0.113375
  4 0.175 252.035 -0.0492038
  5 0.225 255.416 0.00208234
  6 0.275 253.257 -0.00773157
  7 0.325 256.345 0.0386023
  8 0.375 253.281 0.103734
  9 0.425 253.293 0.0891411
  10 0.475 252.14 0.0915379
  11 0.525 258.83 0.138439
  12 0.575 247.645 0.149034
  13 0.625 241.781 0.0932075
  14 0.675 241.459 0.0800233
  15 0.725 239.412 -0.000896013
  16 0.775 239.296 -0.0195582
  17 0.825 248.425 -0.0626113
  18 0.875 255.107 -0.00866875
  19 0.925 250.225 -0.0193978
  20 0.975 251.337 -0.129363
6035000 20 5000
  1 0.025 253.549 -0.151555
  2 0.075 243.213 -0.17025
  3 0.125 249.242 -0.116346
  4 0.175 248.5 -0.03154
  5 0.225 252.756 -0.0256307
  6 0.275 259.51 -0.0118427
  7 0.325 256.61 0.0416526
  8 0.375 258.525 0.0685165
  9 0.425 254.496 0.119919
  10 0.475 253.026 0.158492
  11 0.525 250.33 0.177147
  12 0.575 248.673 0.145797
  13 0.625 239.321 0.0366432
  14 0.675 237.562 0.0336948
  15 0.725 242.219 -0.0489216
  16 0.775 241.591 -0.0601287
  17 0.825 250.896 0.0120571
  18 0.875 258.272 -0.0145271
  19 0.925 252.585 -0.0831256
  20 0.975 249.123 -0.0886204
6040000 20 5000
  1 0.025 252.059 -0.161551
  2 0.075 251.501 -0.139572
  3 0.125 248.739 -0.104372
  4 0.175 249.02 -0.0943961
  5 0.225 257.532 -0.0428847
  6 0.275 256.589 0.00225289
  7 0.325 254.427 0.0424839
  8 0.375 253.338 0.107597
  9 0.425 253.581 0.127351
  10 0.475 246.275 0.133077
  11 0.525 251.755 0.137077
  12 0.575 249.178 0.145577
  13 0.625 246.708 0.119633
  14 0.675 241.104 0.0268405
  15 0.725 240.506 0.0367145
  16 0.775 244.614 -0.00199101
  17 0.825 249.271 -0.0635036
  18 0.875 246.232 -0.0358292
  19 0.925 255.284 -0.0861932
  20 0.975 252.283 -0.142044
6045000 20 5000
  1 0.025 254.839 -0.0917623
  2 0.075 253.856 -0.158266
  3 0.125 241.346 -0.158491
  4 0.175 246.203 -0.0930596
  5 0.225 255.536 -0.0409833
  6 0.275 253.526 -0.00378335
  7 0.325 256.099 0.0666817
  8 0.375 253.306 0.0692868
  9 0.425 252.7 0.0618183
  10 0.475 249.251 0.0911112
  11 0.525 250.787 0.129183
  12 0.575 248.137 0.136101
  13 0.625 248.521 0.127052
  14 0.675 244.685 0.106375
  15 0.725 241.544 0.0254699
  16 0.775 246.684 0.0504601
  17 0.825 251.916 -0.0608608
  18 0.875 245.246 -0.0998162
  19 0.925 252.115 -0.0955901
  20 0.975 253.703 -0.0601657
6050000 20 5000
  1 0.025 256.294 -0.152838
  2 0.075 250.803 -0.115129
  3 0.125 244.374 -0.12718
  4 0.175 247.757 -0.0658325
  5 0.225 257.299 -0.0503578
  6 0.275 252.915 0.00226442
  7 0.325 253.925 0.071614
  8 0.375 250.801 0.0454434
  9 0.425 247.028 0.0729075
  10 0.475 252.477 0.123695
  11 0.525 251.164 0.115908
  12 0.575 251.334 0.123171
  13 0.625 243.619 0.106395
  14 0.675 243.159 0.144572
  15 0.725 246.392 0.0821357
  16 0.775 248.019 0.0344731
  17 0.825 249.248 -0.0773499
  18 0.875 249.719 -0.0810902
  19 0.925 253.294 -0.116623
  20 0.975 250.378 -0.127259
6055000 20 5000
  1 0.025 249.819 -0.141736
  2 0.075 252.908 -0.135299
  3 0.125 246.204 -0.129671
  4 0.175 253.441 -0.0855222
  5 0.225 243.287 0.0048891
  6 0.275 258.948 0.028764
  7 0.325 253.693 0.00449422
  8 0.375 249.301 0.0593589
  9 0.425 249.341 0.104321
  10 0.475 248.858 0.138363
  11 0.525 254.26 0.181345
  12 0.575 251.805 0.168217
  13 0.625 247.753 0.100531
  14 0.675 251.165 0.0758315
  15 0.725 245.463 0.0449117
  16 0.775 247.464 -0.0109996
  17 0.825 244.208 -0.0763309
  18 0.875 246.449 -0.0922068
  19 0.925 254.219 -0.129182
  20 0.975 251.414 -0.112603
6060000 20 5000
  1 0.025 240.126 -0.166834
  2 0.075 259.393 -0.12831
  3 0.125 247.015 -0.0799321
  4 0.175 252.652 -0.0416877
  5 0.225 249.96 -0.0169487
  6 0.275 249.387 0.0213779
  7 0.325 253.373 0.054536
  8 0.375 252.493 0.050523
  9 0.425 250.73 0.0741027
  10 0.475 251.384 0.0954847
  11 0.525 254.407 0.173992
  12 0.575 250.022 0.131586
  13 0.625 251.356 0.0741467
  14 0.675 245.735 0.0447895
  15 0.725 246.969 0.0450657
  16 0.775 252.986 0.0465964
  17 0.825 248.24 -0.0555644
  18 0.875 249.965 -0.0940186
  19 0.925 245.969 -0.113121
  20 0.975 247.837 -0.126045
6065000 20 5000
  1 0.025 248.397 -0.160256
  2 0.075 250.013 -0.114233
  3 0.125 240.372 -0.0323766
  4 0.175 254.275 -0.0305307
  5 0.225 253.224 0.0026264
  6 0.275 249.773 0.00201982
  7 0.325 251.875 0.0407951
  8 0.375 258.494 0.0703178
  9 0.425 245.702 0.078779
  10 0.475 249.392 0.124048
  11 0.525 257.375 0.125312
  12 0.575 251.988 0.051753
  13 0.625 249.482 0.0503376
  14 0.675 242.111 0.0219037
  15 0.725 247.274 0.0266492
  16 0.775 243.019 0.0375247
  17 0.825 247.834 -0.0158018
  18 0.875 251.082 -0.0408813
  19 0.925 252.985 -0.0920892
  20 0.975 255.333 -0.146427
6070000 20 5000
  1 0.025 253.594 -0.130876
  2 0.075 245.999 -0.116253
  3 0.125 246.778 -0.0919101
  4 0.175 249.221 -0.0143215
  5 0.225 249.724 -0.00132018
  6 0.275 246.093 0.0350959
  7 0.325 253.681 0.0331363
  8 0.375 250.173 0.0746356
  9 0.425 253.058 0.0749975
  10 0.475 244.324 0.119634
  11 0.525 248.663 0.0946022
  12 0.575 256.454 0.118113
  13 0.625 248.402 0.0758092
  14 0.675 250.221 0.0257454
  15 0.725 250.459 0.0232215
  16 0.775 242.269 -0.0222183
  17 0.825 247.637 -0.0274979
  18 0.875 255.321 -0.075114
  19 0.925 255.59 -0.0666597
  20 0.975 252.339 -0.127016
6075000 20 5000
  1 0.025 248.692 -0.0988138
  2 0.075 242.526 -0.069706
  3 0.125 242.855 -0.0434183
  4 0.175 249.169 -0.0260814
  5 0.225 245.618 -0.00867998
  6 0.275 251.4 -0.0369137
  7 0.325 251.818 0.0320177
  8 0.375 255.877 0.0748397
  9 0.425 255.872 0.110176
  10 0.475 251.403 0.131873
  11 0.525 248.076 0.138657
  12 0.575 249.059 0.142763
  13 0.625 251.881 0.0710573
  14 0.675 249.293 0.00687953
  15 0.725 244.818 -0.0319229
  16 0.775 249.093 -0.0211619
  17 0.825 258.809 -0.0618233
  18 0.875 251.933 -0.108914
  19 0.925 253.418 -0.11542
  20 0.975 248.389 -0.090235
6080000 20 5000
  1 0.025 251.747 -0.0929612
  2 0.075 247.71 -0.0711961
  3 0.125 248.973 -0.0302133
  4 0.175 248.724 -0.0144201
  5 0.225 249.53 -0.00185054
  6 0.275 250.683 0.0216888
  7 0.325 256.577 0.0129916
  8 0.375 256.005 0.0924227
  9 0.425 253.415 0.132908
  10 0.475 252.153 0.126611
  11 0.525 246.414 0.0948058
  12 0.575 239.515 0.107495
  13 0.625 246.499 0.103833
  14 0.675 242.265 0.0763035
  15 0.725 247.999 0.00567877
  16 0.775 248.771 -0.0266952
  17 0.825 254.277 -0.101021
  18 0.875 256.829 -0.140659
  19 0.925 249.284 -0.156203
  20 0.975 252.63 -0.129171
6085000 20 5000
  1 0.025 250.88 -0.147738
  2 0.075 251.646 -0.0779726
  3 0.125 242.738 -0.0261438
  4 0.175 251.108 -0.0501019
  5 0.225 249.025 -0.0506608
  6 0.275 253.446 0.0154492
  7 0.325 253.044 0.11141
  8 0.375 249.423 0.126868
  9 0.425 245.984 0.120417
  10 0.475 254.468 0.0940737
  11 0.525 251.467 0.105867
  12 0.575 246.071 0.10334
  13 0.625 246.914 0.134163
  14 0.675 244.041 0.0373845
  15 0.725 246.996 0.0368929
  16 0.775 250.718 -0.056213
  17 0.825 255.055 -0.0779792
  18 0.875 255.01 -0.118424
  19 0.925 248.511 -0.138814
  20 0.975 253.455 -0.133422
6090000 20 5000
  1 0.025 248.754 -0.132344
  2 0.075 249.618 -0.107315
  3 0.125 245.182 -0.108939
  4 0.175 245.186 -0.0584254
  5 0.225 252.804 -0.0223714
  6 0.275 249.812 0.0193543
  7 0.325 247.453 0.115505
  8 0.375 239.264 0.109922
  9 0.425 249.767 0.0796839
  10 0.475 247.548 0.0978199
  11 0.525 255.98 0.142778
  12 0.575 246.068 0.103569
  13 0.625 254.021 0.0698097
  14 0.675 251.806 0.045207
  15 0.725 251.478 -0.00170085
  16 0.775 247.812 -0.0547049
  17 0.825 249.945 -0.055466
  18 0.875 251.705 -0.08421
  19 0.925 261.197 -0.0658345
  20 0.975 254.6 -0.087767
6095000 20 5000
  1 0.025 251.855 -0.125176
  2 0.075 252.022 -0.0970967
  3 0.125 253.645 -0.0844212
  4 0.175 248.872 -0.0532792
  5 0.225 253.693 -0.0548023
  6 0.275 254.63 -0.0185164
  7 0.325 251.405 0.0312265
  8 0.375 243.434 0.0715852
  9 0.425 250.345 0.103809
  10 0.475 252.201 0.0826951
  11 0.525 251.755 0.153247
  12 0.575 243.057 0.141846
  13 0.625 250.267 0.0967457
  14 0.675 245.701 0.0697927
  15 0.725 251.48 0.0412743
  16 0.775 241.805 -0.0399232
  17 0.825 247.378 -0.0695396
  18 0.875 247.463 -0.074008
  19 0.925 254.026 -0.0719813
  20 0.975 254.966 -0.0948171
6100000 20 5000
  1 0.025 255.342 -0.145922
  2 0.075 251.031 -0.14953
  3 0.125 249.411 -0.0682396
  4 0.175 251.445 -0.0869763
  5 0.225 252.84 -0.0303139
  6 0.275 248.192 0.0186969
  7 0.325 246.417 0.0458663
  8 0.375 243.233 0.0746947
  9 0.425 246.094 0.0342859
  10 0.475 242.562 0.11695
  11 0.525 249.881 0.125336
  12 0.575 251.699 0.116694
  13 0.625 251.259 0.100834
  14 0.675 248.069 0.0848447
  15 0.725 246.26 0.0671799
  16 0.775 249.592 -0.0220777
  17 0.825 249.914 -0.0601829
  18 0.875 253.555 -0.0761065
  19 0.925 255.637 -0.0636875
  20 0.975 257.567 -0.0662098
6105000 20 5000
  1 0.025 257.221 -0.191694
  2 0.075 262.375 -0.14615
  3 0.125 253.372 -0.140271
  4 0.175 246.516 -0.0873449
  5 0.225 252.822 -0.0408922
  6 0.275 250.307 0.00254355
  7 0.325 244.076 0.0646657
  8 0.375 250.573 0.116832
  9 0.425 250.243 0.102263
  10 0.475 252.511 0.12488
  11 0.525 248.624 0.139028
  12 0.575 253.369 0.150018
  13 0.625 245.273 0.150802
  14 0.675 245.422 0.0712622
  15 0.725 247.095 0.00954885
  16 0.775 242.046 -0.0442062
  17 0.825 245.821 -0.0335938
  18 0.875 243.22 -0.0311516
  19 0.925 255.048 -0.07402
  20 0.975 254.065 -0.124979
6110000 20 5000
  1 0.025 259.683 -0.14567
  2 0.075 257.615 -0.136126
  3 0.125 254.736 -0.086932
  4 0.175 247.421 -0.0525695
  5 0.225 250.747 -0.0103851
  6 0.275 245.768 0.0223
  7 0.325 250.557 0.0264027
  8 0.375 247.466 0.105467
  9 0.425 252.75 0.0784835
  10 0.475 249.772 0.111102
  11 0.525 243.954 0.108342
  12 0.575 247.739 0.135014
  13 0.625 246.873 0.108136
  14 0.675 245.851 0.132309
  15 0.725 249.301 0.0582383
  16 0.775 248.033 -0.0235721
  17 0.825 245.705 -0.0350862
  18 0.875 247.224 -0.0849622
  19 0.925 253.524 -0.13371
  20 0.975 255.281 -0.154266
6115000 20 5000
  1 0.025 254.653 -0.195157
  2 0.075 257.743 -0.122935
  3 0.125 256.232 -0.102522
  4 0.175 260.599 -0.101748
  5 0.225 252.304 -0.0354477
  6 0.275 242.338 0.0253106
  7 0.325 246.69 0.0741342
  8 0.375 249.492 0.0792797
  9 0.425 256.085 0.108996
  10 0.475 251.957 0.120521
  11 0.525 251.064 0.145205
  12 0.575 241.334 0.137252
  13 0.625 245.278 0.0785569
  14 0.675 247.062 0.0774878
