# Created by MD - Bulk Evaluation, Folder: ./EMD_LJ
# t λ(t) ACF_λ
# ps W/(m*K) eV^2/(Å^4*ps)
10.47 1.2296988539768894e8 4.569606353981777e-5
10.475 1.2297878705175602e8 5.161093407452551e-5
10.48 1.2298874096763885e8 5.71986940890171e-5
10.485 1.2299970583489916e8 6.26619862192811e-5
10.49 1.2301167572807156e8 6.818497296414066e-5
10.495000000000001 1.2302467383599398e8 7.390175014154501e-5
10.5 1.2303874166377e8 7.987844324027068e-5
10.505 1.2305392596661584e8 8.610631753365132e-5
10.51 1.2307026510052468e8 9.250229299234127e-5
10.515 1.2308777603262839e8 9.891564075467904e-5
10.52 1.2310644323406422e8 0.00010514186495498566
10.525 1.2312621082674284e8 0.00011094439037844226
10.53 1.2314697923387592e8 0.00011608210695852719
10.535 1.2316860706121352e8 0.00012033900391852092
10.540000000000001 1.2319091820005827e8 0.0001235516166321848
10.545 1.2321371343400998e8 0.0001256308116090621
10.55 1.2323678542448066e8 0.00012657693593799924
10.555 1.2325993568887264e8 0.00012648645037259258
10.56 1.232829917604208e8 0.00012554728203667502
10.565 1.233058222603646e8 0.00012402065071665143
10.57 1.233283474048374e8 0.00012220933788741168
10.575000000000001 1.2335054288307102e8 0.00012041695732366941
10.58 1.2337243617627655e8 0.00011890605092588724
10.585 1.2339409589893821e8 0.00011786371854773696
10.59 1.2341561607573721e8 0.00011738062780580014
10.595 1.23437098007182e8 0.00011744564561639644
10.6 1.2345863242596127e8 0.00011795438464825115
10.605 1.2348028418254611e8 0.00011872830493954675
10.61 1.2350208107117483e8 0.00011954087220816954
10.615 1.2352400776904765e8 0.00012014729378215099
10.620000000000001 1.2354600515255953e8 0.00012031356088623234
10.625 1.2356797443932426e8 0.00011984015871838256
10.63 1.2358978481540018e8 0.00011857645428303302
10.635 1.2361128278458922e8 0.0001164251331596638
10.64 1.2363230166292438e8 0.00011333934978073968
10.645 1.2365267025542322e8 0.00010931663828141041
10.65 1.236722204661931e8 0.00010439334173366489
10.655 1.2369079410591654e8 9.864140918435925e-5
10.66 1.2370824929880325e8 9.21672202907133e-5
10.665000000000001 1.2372446677258758e8 8.511148218096294e-5
10.67 1.237393560337646e8 7.764807811206491e-5
10.675 1.2375286097310336e8 6.997899098411679e-5
10.68 1.2376496388138178e8 6.232200140690556e-5
10.685 1.2377568644280393e8 5.488995166158638e-5
10.69 1.2378508642433824e8 4.7864432392194384e-5
10.695 1.2379324975626527e8 4.1371715676569555e-5
10.700000000000001 1.2380027929067534e8 3.547050745553708e-5
10.705 1.2380628303296234e8 3.0158434313087035e-5
10.71 1.2381136517698738e8 2.5396204498714602e-5
10.715 1.2381562240178728e8 2.1140962676135867e-5
10.72 1.2381914595362653e8 1.7376176703465588e-5
10.725 1.2382202784349136e8 1.4126738158839063e-5
10.73 1.2382436803832465e8 1.1454724716143915e-5
10.735 1.2382627932608457e8 9.438209575357917e-6
10.74 1.2382788755270521e8 8.141860685055885e-6
10.745000000000001 1.2382932667511809e8 7.589674166397259e-6
10.75 1.2383072971474135e8 7.747427484211955e-6
10.755 1.2383221774686694e8 8.518756013046322e-6
10.76 1.2383388931751709e8 9.75374930614634e-6
10.765 1.2383581217764148e8 1.1265686419971434e-5
10.77 1.2383801832086341e8 1.2850412861424058e-5
10.775 1.2384050234385285e8 1.4303284337178336e-5
10.78 1.2384322243861766e8 1.543099345069415e-5
10.785 1.2384610316319777e8 1.6059183289671198e-5
10.790000000000001 1.2384903959648252e8 1.6039964178222187e-5
10.795 1.2385190320761463e8 1.526313966046769e-5
10.8 1.2385455012605993e8 1.367122297866729e-5
10.805 1.2385683221116032e8 1.1275022712517085e-5
10.81 1.238586105482683e8 8.164582941723633e-6
10.815 1.2385977007298009e8 4.510574676771587e-6
10.82 1.2386023319338587e8 5.519514421275911e-7
10.825000000000001 1.2385996976697282e8 -3.4315548448244112e-6
10.83 1.2385900096944346e8 -7.158699299472629e-6
10.835 1.2385739568944116e8 -1.0389160479570959e-5
10.84 1.238552598288779e8 -1.2958655236664311e-5
10.845 1.2385272058618045e8 -1.479866730585551e-5
10.85 1.2384990881670925e8 -1.5937737769166834e-5
10.855 1.2384694271892054e8 -1.648568244783672e-5
10.86 1.2384391546864513e8 -1.660621632764975e-5
10.865 1.2384088832208593e8 -1.6484548692036613e-5
10.870000000000001 1.2383788942476201e8 -1.629741436260261e-5
10.875 1.2383491734432936e8 -1.6191404164710588e-5
10.88 1.2383194748480257e8 -1.627313688503762e-5
10.885 1.2382893917396356e8 -1.661172849694258e-5
10.89 1.2382584135896683e8 -1.7251537161218292e-5
10.895 1.2382259542417982e8 -1.8230876130735395e-5
10.9 1.2381913453770006e8 -1.9601246965831057e-5
10.905 1.2381537991897444e8 -2.1441762863745474e-5
10.91 1.2381123525136164e8 -2.386500355406917e-5
10.915000000000001 1.2380658094201401e8 -2.701282939222215e-5
10.92 1.2380127001592833e8 -3.104270366473751e-5
10.925 1.237951271790102e8 -3.6106728659239455e-5
10.93 1.2378795210401481e8 -4.232644793735166e-5
10.935 1.2377952736196412e8 -4.976726279111044e-5
10.94 1.2376963070634612e8 -5.841643400747012e-5
10.945 1.2375805071681124e8 -6.81683563670815e-5
10.950000000000001 1.2374460410249017e8 -7.882114219384846e-5
10.955 1.2372915240077797e8 -9.008664621537875e-5
10.96 1.2371161566764094e8 -0.00010161332737362181
10.965 1.2369198115089615e8 -0.00011301822982263467
10.97 1.2367030578012116e8 -0.0001239225944833719
10.975 1.2364671243751115e8 -0.0001339842299978459
10.98 1.2362138111093882e8 -0.00014292108622623374
10.985 1.2359453665173532e8 -0.00015052479563205636
10.99 1.2356643483536324e8 -0.000156665683585575
10.995000000000001 1.23537347951128e8 -0.00016129290631043623
11.0 1.2350755065646066e8 -0.00016443142079802166
11.005 1.2347730664327951e8 -0.00016617613778691347
11.01 1.234468566927642e8 -0.00016668259159636996
11.015 1.2341640883523403e8 -0.00016615325865871648
11.02 1.2338613137396835e8 -0.0001648199322754203
11.025 1.233561493867755e8 -0.0001629233314244641
11.03 1.2332654495825177e8 -0.00016069271049873614
11.035 1.2329736085697602e8 -0.00015832859181743252
11.040000000000001 1.2326860678462458e8 -0.00015599191857885446
11.045 1.2324026685662284e8 -0.0001538014395645025
11.05 1.2321230692911813e8 -0.00015183800435598487
11.055 1.2318468090608414e8 -0.00015015141662498682
11.06 1.2315733602431057e8 -0.0001487647539515209
11.065 1.231302177974469e8 -0.00014767377498641046
11.07 1.2310327545943588e8 -0.00014684205328793765
11.075000000000001 1.230764683597557e8 -0.00014619543895599694
11.08 1.2304977309548774e8 -0.0001456195424998876
11.085 1.2302319056345019e8 -0.00014496312472709233
11.09 1.229967517327666e8 -0.00014404869430221403
11.095 1.2297052084519929e8 -0.00014269002804156322
11.1 1.229445949160365e8 -0.00014071509062630084
11.105 1.2291909878650899e8 -0.000137991742560312
11.11 1.228941755668473e8 -0.00013445241870648758
11.115 1.2286997306826326e8 -0.00013011329618447807
11.120000000000001 1.2284662766261585e8 -0.00012508324532751588
11.125 1.2282424781600107e8 -0.00011955844314853449
11.13 1.2280290002026866e8 -0.00011380154734102513
11.135 1.2278259966322573e8 -0.0001081085358262589
11.14 1.2276330840421991e8 -0.00010277075468890692
11.145 1.2274493810038601e8 -9.804126270559199e-5
11.15 1.2272735988943572e8 -9.411211891747122e-5
11.155 1.2271041628717558e8 -9.110414002725272e-5
11.16 1.226939342594813e8 -8.906649089656255e-5
11.165000000000001 1.2267773787116756e8 -8.798171914856528e-5
11.17 1.2266165977350067e8 -8.777341574493067e-5
11.175 1.2264555113303657e8 -8.831559281662246e-5
11.18 1.2262928965223283e8 -8.94441652980695e-5
11.185 1.2261278523653874e8 -9.097119644204181e-5
11.19 1.225959828830743e8 -9.270102404238227e-5
11.195 1.2257886253393999e8 -9.444731488857509e-5
11.200000000000001 1.2256143591613613e8 -9.604895067009256e-5
11.205 1.2254374072530712e8 -9.738317765485654e-5
11.21 1.2252583282615873e8 -9.837413740353033e-5
11.215 1.2250777755170783e8 -9.8994187032613e-5
11.22 1.224896415916892e8 -9.925613869206453e-5
11.225 1.2247148709782943e8 -9.919678672973025e-5
11.23 1.2245336918826075e8 -9.885622340910814e-5
11.235 1.2243533700305553e8 -9.82597046578803e-5
11.24 1.2241743717346074e8 -9.740939937346998e-5
11.245000000000001 1.223997175095509e8 -9.629025249029538e-5
11.25 1.2238222855480556e8 -9.488743930384314e-5
11.255 1.2236502147047468e8 -9.320903145956085e-5
11.26 1.2234814210464986e8 -9.13050372375254e-5
11.265 1.223316225501711e8 -8.927581168880904e-5
11.27 1.2231547256701246e8 -8.72651278783872e-5
11.275 1.2229967364991322e8 -8.543818960602275e-5
11.28 1.2228417797706503e8 -8.395026219359868e-5
11.285 1.2226891320082882e8 -8.291418048459423e-5
11.290000000000001 1.2225379247013007e8 -8.237565160152569e-5
11.295 1.2223872766464017e8 -8.230284307384515e-5
11.3 1.2222364292623828e8 -8.259354502095342e-5
11.305 1.2220848530177303e8 -8.309958532999427e-5
11.31 1.2219322978544395e8 -8.366363416574078e-5
11.315 1.2217787722543511e8 -8.416040268179886e-5
11.32 1.2216244504870687e8 -8.453395151106273e-5
11.325000000000001 1.2214695222387528e8 -8.482336765489967e-5
11.33 1.2213140114591382e8 -8.517073621740217e-5
11.335 1.2211576003233919e8 -8.58075774573719e-5
11.34 1.2209994970527527e8 -8.702046621981524e-5
11.345 1.2208383800878114e8 -8.910194884230823e-5
11.35 1.2206724364814635e8 -9.22966315256747e-5
11.355 1.2204994930469304e8 -9.675369827722626e-5
11.36 1.2203172199446642e8 -0.00010249520753394312
11.365 1.2201233730168496e8 -0.00010940543924805106
11.370000000000001 1.2199160355430089e8 -0.00011724218063020444
11.375 1.2196938222590066e8 -0.00012566669150955827
11.38 1.2194560167856807e8 -0.0001342865312482057
11.385 1.2192026258511336e8 -0.0001427036873992435
11.39 1.2189343482677938e8 -0.00015055963159367724
11.395 1.2186524711944805e8 -0.00015756975080993084
11.4 1.2183587186968245e8 -0.00016354106043521105
11.405 1.2180550853535011e8 -0.00016837083809342006
11.41 1.2177436875658381e8 -0.0001720286377024113
11.415000000000001 1.2174266565232843e8 -0.0001745287399418175
11.42 1.2171060817532203e8 -0.00017590240635061925
11.425 1.2167839973077492e8 -0.0001761790172919392
11.43 1.2164623901763862e8 -0.00017538063812720585
11.435 1.2161432074770798e8 -0.00017352878843657378
11.44 1.215828345431947e8 -0.00017065758461562368
11.445 1.2155196145096236e8 -0.00016682665028850362
11.450000000000001 1.2152186858988145e8 -0.00016212861346069564
11.455 1.2149270321423772e8 -0.00015668799262741028
11.46 1.2146458775582013e8 -0.00015065161241103992
11.465 1.2143761707742207e8 -0.00014417401424360888
11.47 1.2141185841696125e8 -0.00013740263354854916
11.475 1.2138735368479872e8 -0.00013046689902813049
11.48 1.2136412322805199e8 -0.00012347309709378495
11.485 1.2134217004241963e8 -0.00011650461557405662
11.49 1.21321483678136e8 -0.00010962504357055184
11.495000000000001 1.2130204349179578e8 -0.00010288222211149038
11.5 1.2128382121019416e8 -9.631171409205954e-5
11.505 1.2126678296311179e8 -8.993913948354714e-5
11.51 1.2125089108265637e8 -8.378039195744033e-5
11.515 1.2123610606307332e8 -7.783966814174908e-5
11.52 1.212223890203177e8 -7.21059752915927e-5
11.525 1.2120970473469177e8 -6.65502499285107e-5
11.53 1.211980249906757e8 -6.112499048583466e-5
11.535 1.2118733166106558e8 -5.5767419738693194e-5
11.540000000000001 1.2117761893140012e8 -5.040572013969438e-5
11.545 1.2116889412798652e8 -4.4968063040459246e-5
11.55 1.2116117668311135e8 -3.939394253736981e-5
11.555 1.2115449487376557e8 -3.3647180065154666e-5
11.56 1.2114888025127807e8 -2.772816129183971e-5
11.565 1.2114436020156018e8 -2.1682034140499923e-5
11.57 1.2114094964918916e8 -1.5599869754276102e-5
11.575000000000001 1.2113864331853597e8 -9.611412290528715e-6
11.58 1.211374099760264e8 -3.870672696560435e-6
11.585 1.2113718961179574e8 1.4617966048282387e-6
11.59 1.2113789376313038e8 6.235520287598515e-6
11.595 1.2113940847507627e8 1.0322309372310168e-5
11.6 1.2114159900973237e8 1.3623167383135115e-5
11.605 1.2114431542574236e8 1.6070896689279005e-5
11.61 1.2114739833003534e8 1.7629375014102657e-5
11.615 1.2115068418900643e8 1.828946306347609e-5
11.620000000000001 1.2115400963381748e8 1.806210125060299e-5
11.625 1.2115721447335911e8 1.6971085984159138e-5
11.63 1.2116014363518263e8 1.5048574677597126e-5
11.635 1.2116264875189331e8 1.2335705137751416e-5
11.64 1.2116459032892792e8 8.888331480387833e-6
11.645 1.2116584110860202e8 4.784365060027123e-6
11.65 1.2116629045504545e8 1.275932082274066e-7
11.655 1.2116584883251113e8 -4.955118807746372e-6
11.66 1.2116445120415008e8 -1.0322830499636729e-5
11.665000000000001 1.2116205851432814e8 -1.5832472891239293e-5
11.67 1.211586570566886e8 -2.1350013411181898e-5
11.675 1.21154256067003e8 -2.675869645420872e-5
11.68 1.2114888410689391e8 -3.1964020199552454e-5
11.685 1.2114258469985957e8 -3.689693312871682e-5
11.69 1.211354114055646e8 -4.151677803192208e-5
11.695 1.2112742234394883e8 -4.581436219894277e-5
11.700000000000001 1.2111867418392798e8 -4.98147399697598e-5
11.705 1.2110921580659367e8 -5.3577988369231895e-5
11.71 1.2109908219360232e8 -5.719596979243365e-5
11.715 1.2108828937680198e8 -6.078396862464861e-5
11.72 1.2107683136881955e8 -6.446740005537396e-5
11.725 1.2106467978809927e8 -6.836564729232301e-5
11.73 1.2105178641119896e8 -7.257622551521049e-5
11.735 1.2103808838743103e8 -7.716151491725566e-5
11.74 1.2102351554798576e8 -8.213913218403521e-5
11.745000000000001 1.210079992061067e8 -8.747525979658285e-5
11.75 1.2099148195241715e8 -9.308043842239139e-5
11.755 1.2097392788506384e8 -9.880902135891833e-5
11.76 1.2095533233816993e8 -0.00010446520426572973
11.765 1.2093572970272116e8 -0.00010981784768151966
11.77 1.2091519779599763e8 -0.00011462338352185521
11.775 1.2089385770862997e8 -0.00011865234422212768
11.78 1.208718690493997e8 -0.00012171314236543223
11.785 1.2084942149382578e8 -0.00012366869569004405
11.790000000000001 1.2082672404116133e8 -0.00012444485215496956
11.795 1.2080399321666096e8 -0.0001240334945444725
11.8 1.2078144097466384e8 -0.00012249270628320668
11.805 1.2075926287961455e8 -0.00011994356744651191
11.81 1.2073762741111903e8 -0.00011656107151508664
11.815 1.2071666757886048e8 -0.00011255795874744842
11.82 1.2069647594808474e8 -0.00010816360074611567
11.825000000000001 1.2067710358551913e8 -0.00010360226026927404
11.83 1.2065856257149276e8 -9.907584809928326e-5
11.835 1.2064083095041102e8 -9.47545116616087e-5
11.84 1.2062385869213073e8 -9.077499595402312e-5
11.845 1.2060757362430051e8 -8.724259993949507e-5
11.85 1.205918870663598e8 -8.42324815030248e-5
11.855 1.2057669943790166e8 -8.178863266786097e-5
11.86 1.205619061461788e8 -7.992185299536863e-5
11.865 1.2054740387766334e8 -7.860735935365709e-5
11.870000000000001 1.2053309738363978e8 -7.778177567061401e-5
11.875 1.2051890687469387e8 -7.733948715898614e-5
11.88 1.205047760825201e8 -7.712899139361501e-5
11.885 1.2049068074094225e8 -7.695196468272525e-5
11.89 1.2047663670051487e8 -7.656820112887682e-5
11.895 1.2046270638160165e8 -7.57088362687923e-5
11.9 1.2044900204394805e8 -7.409792338504537e-5
11.905 1.2043568463472237e8 -7.147919048816562e-5
11.91 1.2042295773810138e8 -6.764282996002737e-5
11.915000000000001 1.204110570609904e8 -6.244750499891684e-5
11.92 1.2040023665380657e8 -5.583403324944863e-5
11.925 1.2039075353600733e8 -4.78291414993701e-5
11.93 1.203828525587656e8 -3.8539118582103655e-5
11.935 1.2037675316434534e8 -2.8135429072904513e-5
11.94 1.2037263918666892e8 -1.6835855242252195e-5
11.945 1.2037065212231722e8 -4.8854186567863885e-6
11.950000000000001 1.2037088754906514e8 7.458948230400586e-6
11.955 1.2037339381244068e8 1.9937866168844022e-5
11.96 1.2037817196907277e8 3.229378342049302e-5
11.965 1.2038517645405906e8 4.4274615971237724e-5
11.97 1.2039431670397456e8 5.564055372923969e-5
11.975 1.2040546037838183e8 6.617472810374737e-5
11.98 1.2041843868348354e8 7.569552365760137e-5
11.985 1.2043305389761302e8 8.406833547860969e-5
11.99 1.2044908888727564e8 9.121557120822764e-5
11.995000000000001 1.204663180951441e8 9.712273944112432e-5
12.0 1.2048451900087877e8 0.00010183752991989694
12.005 1.2050348254726098e8 0.0001054594228333795
12.01 1.205230208631518e8 0.00010812053022552393
12.015 1.2054297103196807e8 0.00010996152675038519
12.02 1.2056319449956697e8 0.00011110805184723752
12.025 1.2058357267804235e8 0.00011165272377227004
12.030000000000001 1.2060400007913503e8 0.00011164612096412767
12.035 1.2062437675141045e8 0.00011109818987521326
12.040000000000001 1.2064460196439217e8 0.00010999046809338809
12.045 1.2066457088086288e8 0.00010829652584581089
12.05 1.2068417520515554e8 0.00010600498742711101
12.055 1.2070330759679992e8 0.00010313767011606817
12.06 1.2072186846458696e8 9.975746643687398e-5
12.065 1.2073977316484722e8 9.596488048746251e-5
12.07 1.2075695784918076e8 9.18867283114508e-5
12.075000000000001 1.2077338307156448e8 8.766294451166104e-5
12.08 1.2078903528315027e8 8.343668528494273e-5
12.085 1.2080392702450532e8 7.934998667439453e-5
12.09 1.2081809682822669e8 7.554494033041363e-5
12.095 1.2083160965771563e8 7.216837867064354e-5
12.1 1.2084455820387286e8 6.93765679807272e-5
12.105 1.2085706463378191e8 6.733545612081013e-5
12.11 1.2086928164636262e8 6.621284906771202e-5
12.115 1.2088139138623942e8 6.616282183974702e-5
12.120000000000001 1.2089360111419444e8 6.730585264196484e-5
12.125 1.2090613540054704e8 6.971067968138026e-5
12.13 1.209192255735384e8 7.338243789289903e-5
12.135 1.2093309782071175e8 7.825979763732031e-5
12.14 1.2094796165119477e8 8.422177111934478e-5
12.145 1.2096400031659466e8 9.110231629654592e-5
12.15 1.2098136425485557e8 9.870877793910066e-5
12.155000000000001 1.2100016776187232e8 0.00010683873027395812
12.16 1.210204882212164e8 0.00011529109795726363
12.165000000000001 1.2104236661779214e8 0.00012386907018509366
12.17 1.2106580788766728e8 0.0001323753956893742
12.175 1.2109078003058447e8 0.00014060356226539537
12.18 1.2111721176512074e8 0.00014833068637069524
12.185 1.2114498947376838e8 0.00015531686146579802
12.19 1.2117395476256324e8 0.00016131252745831811
12.195 1.2120390396611321e8 0.00016607236712984434
12.200000000000001 1.2123459054502071e8 0.00016937302740934276
12.205 1.2126573088607742e8 0.0001710325949724795
12.21 1.2129701358288224e8 0.000170929166343684
12.215 1.213281118483776e8 0.00016901651381661753
12.22 1.2135869843229544e8 0.00016533580159836832
12.225 1.2138846222018093e8 0.00016002225152028277
12.23 1.2141712546633714e8 0.00015330540695154165
12.235 1.2144446023702517e8 0.00014550023592370374
12.24 1.214703021947644e8 0.00013698696265101312
12.245000000000001 1.2149455964133167e8 0.00012817940727294437
12.25 1.21517216086667e8 0.00011948587556154513
12.255 1.2153832569736019e8 0.0001112704335357624
12.26 1.21558002424427e8 0.00010382253899988059
12.265 1.2157640471111766e8 9.733909384066736e-5
12.27 1.2159371809983146e8 9.191942615962172e-5
12.275 1.2161013792958333e8 8.757129797628139e-5
12.280000000000001 1.2162585378494015e8 8.422404345211208e-5
12.285 1.2164103654396424e8 8.174384128292143e-5
12.290000000000001 1.2165582806787474e8 7.994731982486119e-5
12.295 1.2167033313790141e8 7.861251679134084e-5
12.3 1.2168461332412316e8 7.748903873576567e-5
12.305 1.21698682942234e8 7.63107254002943e-5
12.31 1.217125076744712e8 7.481210825619986e-5
12.315 1.2172600637919849e8 7.274680818819631e-5
12.32 1.217390560518084e8 6.990358599527817e-5
12.325000000000001 1.2175149923375432e8 6.611705317973239e-5
12.33 1.2176315287707192e8 6.127287165493228e-5
12.335 1.2177381786661318e8 5.5309743670305724e-5
12.34 1.2178328885609077e8 4.822085228245049e-5
12.345 1.2179136433981763e8 4.005499733176293e-5
12.35 1.217978567981982e8 3.0916265695617756e-5
12.355 1.2180260255178581e8 2.0961175232062894e-5
12.36 1.2180547081082802e8 1.0392736487766201e-5
12.365 1.2180637134495811e8 -5.486926964298079e-7
12.370000000000001 1.218052601626382e8 -1.1598017852105292e-5
12.375 1.2180214256090064e8 -2.2481543380427483e-5
12.38 1.2179707292935008e8 -3.2936317330519735e-5
12.385 1.2179015089268364e8 -4.273081153470809e-5
12.39 1.21781513897873e8 -5.1683106048742893e-5
12.395 1.2177132707007322e8 -5.9672561218816314e-5
12.4 1.21759771756405e8 -6.664248889272859e-5
12.405000000000001 1.2174703435392742e8 -7.259437463300327e-5
12.41 1.217332966900677e8 -7.757668508022245e-5
12.415000000000001 1.217187285736067e8 -8.167233347909094e-5
12.42 1.2170348244150847e8 -8.498830380706976e-5
12.425 1.2168768959264396e8 -8.764867974958042e-5
12.43 1.2167145761516453e8 -8.978856752677994e-5
12.435 1.2165486908494097e8 -9.154627864233399e-5
12.44 1.2163798192541821e8 -9.305298560871208e-5
12.445 1.2162083179635094e8 -9.44208878612508e-5
12.450000000000001 1.2160343658867882e8 -9.57320229035701e-5
12.455 1.2158580264979267e8 -9.703053967633691e-5
12.46 1.2156793181838313e8 -9.832157536097327e-5
12.465 1.2154982785592899e8 -9.957897414114942e-5
12.47 1.215315006807723e8 -0.00010076158906416896
12.475 1.2151296718298559e8 -0.00010183435673836812
12.48 1.214942483364459e8 -0.00010278769910690711
12.485 1.2147536358086908e8 -0.00010364796464866052
12.49 1.2145632448770878e8 -0.00010447481554749242
12.495000000000001 1.2143713006631407e8 -0.00010534591021763454
12.5 1.2141776553628017e8 -0.00010633433073581198
12.505 1.213982052019827e8 -0.00010748631299023949
12.51 1.2137841870201501e8 -0.00010880662433185431
12.515 1.213583788222828e8 -0.0001102560930667764
12.52 1.2133806859916535e8 -0.00011176183950887944
12.525 1.2131748563142185e8 -0.00011323755701418106
12.530000000000001 1.21296642375162e8 -0.00011460714149481709
12.535 1.2127556255196917e8 -0.00011582355033974664
12.540000000000001 1.2125427504988335e8 -0.0001168773498634748
12.545 1.212328073197878e8 -0.00011779368380026111
12.55 1.2121118015048495e8 -0.00011862023386927193
12.555 1.2118940491474974e8 -0.00011941224816391349
12.56 1.2116748326728883e8 -0.00012022071006077314
12.565 1.2114540846753784e8 -0.00012108640775573392
12.57 1.2112316738436349e8 -0.00012203841052194632
12.575000000000001 1.2110074266684867e8 -0.00012309377696697867
12.58 1.2107811509857254e8 -0.000124255840946699
12.585 1.2105526649279505e8 -0.00012551001280696448
12.59 1.210321833477812e8 -0.00012681966883596946
12.595 1.2100886089104149e8 -0.00012812601038883871
12.6 1.2098530655995707e8 -0.00012935436588329478
12.605 1.2096154178671473e8 -0.0001304264249443199
12.61 1.2093760130023633e8 -0.0001312751468220703
12.615 1.209135298132767e8 -0.0001318584356031602
12.620000000000001 1.208893766598284e8 -0.0001321678708891872
12.625 1.2086518948039374e8 -0.00013223038519185736
12.63 1.2084100837517549e8 -0.00013210147156988636
12.635 1.2081686197577092e8 -0.00013185100418034855
12.64 1.2079276656096983e8 -0.00013154414158816566
12.645 1.2076872876954943e8 -0.00013122110347842182
12.65 1.2074475166734837e8 -0.0001308807271602363
12.655000000000001 1.2072084310943583e8 -0.00013047182262946415
12.66 1.2069702478715013e8 -0.00012989433093932564
12.665000000000001 1.2067334016941829e8 -0.00012901025283783234
12.67 1.2064985974116227e8 -0.00012766226657077987
12.675 1.2062668256797078e8 -0.00012569526894913778
12.68 1.2060393408668762e8 -0.0001229760900242888
12.685 1.2058176068891731e8 -0.00011940883615980125
12.69 1.2056032191062923e8 -0.00011494571548192038
12.695 1.2053978099410185e8 -0.00010959400494282227
12.700000000000001 1.2052029461007287e8 -0.00010341826333068536
12.705 1.2050200272238591e8 -9.65365605841952e-5
12.71 1.2048501979390222e8 -8.91095866409483e-5
12.715 1.204694286470965e8 -8.13225233487917e-5
12.72 1.204552781769062e8 -7.336106227189721e-5
12.725 1.2044258559785093e8 -6.538582123620684e-5
12.73 1.2043134298724e8 -5.7510965772447146e-5
12.735 1.2042152688870297e8 -4.9792134272214495e-5
12.74 1.2041310913792028e8 -4.222515253706509e-5
12.745000000000001 1.2040606706879179e8 -3.4754091850435785e-5
12.75 1.2040039160585576e8 -2.7286317068194375e-5
12.755 1.203960921333667e8 -1.9712673916000038e-5
12.76 1.2039319737965544e8 -1.1930860009431619e-5
12.765 1.2039175197302212e8 -3.869369790305317e-6
12.77 1.2039180888831447e8 4.491530145642832e-6
12.775 1.2039341859373134e8 1.3104705337890071e-5
12.780000000000001 1.2039661622354774e8 2.1849669946123626e-5
12.785 1.2040140844111082e8 3.053568444715409e-5
12.790000000000001 1.2040776169561782e8 3.891389385599708e-5
12.795 1.2041559332869142e8 4.669634162100091e-5
12.8 1.2042476658502845e8 5.357963245975446e-5
12.805 1.2043509018599255e8 5.92711486240325e-5
12.81 1.204463226872876e8 6.351513002704481e-5
12.815 1.2045818132907532e8 6.611570256222919e-5
12.82 1.204703546001327e8 6.695444921215197e-5
12.825000000000001 1.2048251724465509e8 6.599954030936173e-5
12.83 1.2049434613089107e8 6.330602426131784e-5
12.835 1.205055355532278e8 5.9009343694382115e-5
12.84 1.2051581105077541e8 5.331560263711259e-5
12.845 1.2052494122273271e8 4.648940148677197e-5
12.85 1.205327469367938e8 3.8837504482130916e-5
12.855 1.2053910697827542e8 3.068626454127784e-5
12.86 1.205439590684846e8 2.2353578038761707e-5
12.865 1.2054729564164425e8 1.4119634021604864e-5
12.870000000000001 1.2054915481641199e8 6.20363548631864e-6
12.875 1.20549608175721e8 -1.2478112237331846e-6
12.88 1.205487477076965e8 -8.158256385181007e-6
12.885 1.2054667426306751e8 -1.4507269598492855e-5
12.89 1.2054348919638859e8 -2.0309773774612097e-5
12.895 1.2053928977223147e8 -2.5595554984772438e-5
12.9 1.2053416790085362e8 -3.0393356984095484e-5
12.905000000000001 1.205282113127282e8 -3.472012666126705e-5
12.91 1.205215064596651e8 -3.857289462546622e-5
12.915000000000001 1.2051414274846806e8 -4.1922328227833404e-5
12.92 1.205062176679299e8 -4.470941315732767e-5
12.925 1.2049784202980983e8 -4.684752585962629e-5
12.93 1.2048914424527466e8 -4.82309048070157e-5
12.935 1.2048027256530839e8 -4.8748435752485244e-5
12.94 1.2047139454435585e8 -4.830022027582964e-5
12.945 1.2046269341689557e8 -4.681475303722729e-5
12.950000000000001 1.2045436139602208e8 -4.4265391075614936e-5
12.955 1.2044659017017259e8 -4.068451256096713e-5
12.96 1.2043955919633599e8 -3.617344543180955e-5
12.965 1.2043342272350693e8 -3.090641887680181e-5
12.97 1.2042829681040914e8 -2.5126674502854147e-5
12.975 1.2042424797190364e8 -1.9132551460455492e-5
12.98 1.2042128538335967e8 -1.3252508015603732e-5
12.985 1.2041935854577029e8 -7.810406729486933e-6
12.99 1.2041836169464357e8 -3.0865107973496193e-6
12.995000000000001 1.2041814506738232e8 7.184847853654767e-7
13.0 1.2041853176349033e8 3.508621431828977e-6
13.005 1.20419337712647e8 5.3014819585621715e-6
13.01 1.204203915081181e8 6.217913493455823e-6
13.015 1.2042155074461512e8 6.454093552342325e-6
13.02 1.2042271218047051e8 6.241955424206237e-6
13.025 1.2042381441108924e8 5.806901045800747e-6
13.030000000000001 1.2042483345171294e8 5.332577391221093e-6
13.035 1.2042577315572025e8 4.939645604710144e-6
13.040000000000001 1.2042665327153555e8 4.6811986678513305e-6
13.045 1.2042749798731299e8 4.552675788835229e-6
13.05 1.204283271237204e8 4.510895297831665e-6
13.055 1.204291510188442e8 4.495381541576771e-6
13.06 1.2042996894482033e8 4.445644521764796e-6
